# seed: 1783859816468666200
# N: 155.000
# minAmplitude: 0.3895470010902611
# maxAmplitude: 0.975344215603168
# minSigma: 14.000058843979076
# maxSigma: 17.99999347355918
# minX0: 2794.5799378411184
# maxX0: 2808.820516381733
# minAlpha: 1.4560239066796752
# maxAlpha: 1.655957151344219
# chi2 amplitude sigma x0 alpha
2.7630304 0.7127641 14.2261468 2802.3043376 1.5292789
2.7630409 0.8226140 14.9702674 2800.2916376 1.5207622
2.7633962 0.8159779 14.7707506 2800.1530772 1.5287757
2.7654512 0.7194443 14.5641956 2802.9811432 1.5171052
2.7655840 0.5683151 16.9316217 2805.5647190 1.5012629
2.7659897 0.6902200 17.0591436 2801.0214216 1.6399459
2.7660883 0.5527653 17.5329610 2797.2813646 1.4843891
2.7664103 0.4973227 16.1674275 2799.4018438 1.5524435
2.7674846 0.6299773 17.1937873 2806.3782356 1.5496876
2.7675127 0.8204716 16.0815537 2801.4916395 1.5051459
2.7690931 0.5344941 14.8609490 2800.3037040 1.5749728
2.7711573 0.7276481 14.6097893 2802.2360329 1.5023154
2.7719063 0.5138514 17.2253262 2805.2257619 1.6486284
2.7729891 0.7794605 16.9204679 2802.0690531 1.5249097
2.7739450 0.6054849 16.5891572 2806.2733755 1.6126674
2.7745261 0.7547290 14.3397702 2800.0305077 1.5340035
2.7746084 0.8237346 14.9694704 2802.6105264 1.5176563
2.7751891 0.6073853 17.3693627 2805.8669141 1.4780116
2.7758109 0.4563961 17.0698730 2802.8666248 1.6472652
2.7758992 0.8173318 16.2087623 2800.8920809 1.4851282
2.7782908 0.5066748 17.9844866 2805.1984848 1.6377290
2.7783163 0.8214625 14.5719825 2803.7715137 1.5791570
2.7783342 0.6256519 15.7701168 2804.0701430 1.4809360
2.7790717 0.5889122 15.5006154 2798.5188852 1.5343766
2.7795289 0.5412128 16.9398286 2804.2196887 1.4580129
2.7795875 0.7906886 14.0007751 2802.5032031 1.6478854
2.7797251 0.8534399 14.4625907 2802.4144946 1.5863900
2.7808729 0.6114643 16.3653366 2805.1641736 1.4916645
2.7810874 0.5659910 15.4218964 2805.2239090 1.5822509
2.7821966 0.5400343 16.1113933 2804.3007565 1.5135800
2.7840038 0.5712791 17.7586150 2797.2612893 1.5793686
2.7841104 0.7811524 17.0249188 2799.5879440 1.4644564
2.7850908 0.5712387 15.3013459 2805.3235194 1.6149390
2.7852799 0.8350943 15.2199815 2802.8022222 1.5529589
2.7853165 0.7651269 17.1593169 2802.6920686 1.5253589
2.7855758 0.8023962 14.4042740 2802.0197652 1.5235965
2.7856846 0.6251059 15.9081649 2806.1454273 1.6046790
2.7860759 0.7158169 17.5259757 2804.6665810 1.5324790
2.7860815 0.6450687 15.0192072 2800.8540310 1.4784223
2.7861002 0.7608795 14.6053115 2799.2749615 1.5455343
2.7868988 0.7887194 15.5351451 2801.0968604 1.6247256
2.7869009 0.4584313 17.1914829 2803.1034784 1.6494560
2.7869800 0.6436274 15.9291341 2798.0660260 1.6472082
2.7877892 0.4473030 17.3281833 2802.3238262 1.5577240
2.7882977 0.7615583 14.2502200 2804.5270937 1.5976017
2.7887360 0.5923236 17.2321875 2797.0898303 1.5607956
2.7891790 0.6303831 14.8628257 2799.3417624 1.5274630
2.7895743 0.7300775 15.6629273 2798.1380653 1.5454328
2.7899634 0.5231863 17.6116181 2797.5751388 1.5094187
2.7905298 0.7416522 15.9180973 2801.4346919 1.6539254
2.7910856 0.6056702 17.5389923 2796.9382384 1.4579426
2.7917101 0.5789482 17.1651567 2806.1352573 1.5204460
2.7918575 0.7279045 16.5773916 2797.9167547 1.4872680
2.7919092 0.5561180 17.6406210 2797.2826292 1.4577046
2.7920494 0.7364556 15.8462563 2798.1728650 1.5478272
2.7920725 0.5891028 16.9995105 2797.3874003 1.4684946
2.7923320 0.7344631 14.5985289 2801.7223466 1.4979558
2.7924324 0.6821987 14.0385179 2802.0266682 1.5430796
2.7925984 0.5459892 14.5473026 2802.6047188 1.5742217
2.7929510 0.5194492 16.6737805 2804.3529878 1.5012589
2.7930402 0.7664260 16.5747629 2804.1181519 1.4792003
2.7957510 0.5411157 15.4155473 2803.2525432 1.5267572
2.7957755 0.8343954 14.4828530 2801.1087489 1.5359176
2.7958850 0.5643250 14.4862849 2800.3202777 1.5763036
2.7978565 0.8074382 15.1779361 2801.0609057 1.6223346
2.7982717 0.7925661 16.2547395 2803.2121093 1.5519817
2.7992415 0.7273969 17.0815546 2799.8883213 1.5819991
2.8006212 0.7002001 16.6772551 2800.7568319 1.6507584
2.8023015 0.6212586 16.9252448 2798.2640661 1.6483271
2.8026623 0.7967069 15.5471546 2803.2372444 1.6077683
2.8032797 0.7226958 15.0399155 2798.3713892 1.6053391
2.8033494 0.7769152 16.1845209 2804.1267819 1.5599082
2.8038057 0.7330418 17.4322092 2798.7524464 1.5067372
2.8038642 0.7221810 16.9548018 2798.0466124 1.5181189
2.8039056 0.8038652 14.2672592 2804.0480422 1.6045281
2.8046424 0.5518358 15.1452894 2804.3350344 1.5684347
2.8048491 0.7744177 15.7637340 2802.8140937 1.6275638
2.8056119 0.6527274 17.5670339 2798.0738710 1.5864816
2.8062735 0.5666357 16.2399656 2797.7240819 1.6189161
2.8064834 0.4928182 17.2391506 2798.5813897 1.6284116
2.8067155 0.6687458 15.5011082 2805.6112442 1.6324401
2.8067815 0.6255146 16.3825854 2806.1557639 1.6204890
2.8071429 0.7543492 17.0264216 2803.7188452 1.5416917
2.8074692 0.8125328 14.1387767 2799.9367380 1.6027176
2.8075277 0.7576804 17.1924851 2801.1066757 1.5425882
2.8075755 0.7464832 17.7428515 2800.1567549 1.4973197
2.8084109 0.5102380 15.0744057 2803.6113891 1.6184390
2.8092061 0.6173568 15.6714905 2798.0164437 1.5321192
2.8111610 0.6700996 16.3352041 2805.4492229 1.5006595
2.8130207 0.5104142 16.5082436 2798.3460222 1.6134546
2.8142841 0.5942981 17.4850510 2798.5612803 1.6533484
2.8147746 0.5100687 17.9837191 2798.5508143 1.6416019
2.8160513 0.7733577 16.7298315 2800.0548427 1.5397211
2.8166845 0.6574800 14.2688853 2803.8775232 1.5621977
2.8185714 0.6964634 14.3443003 2798.9380589 1.5867257
2.8188325 0.6358047 17.3501761 2799.3803145 1.6534973
2.8191166 0.7460737 17.3568116 2799.4790483 1.5183841
2.8192100 0.6672409 15.2418711 2805.4925664 1.6335654
2.8196556 0.4467427 17.1416358 2800.9569607 1.6071215
2.8200935 0.5537290 16.8727807 2805.8420678 1.5316861
2.8204027 0.7844405 16.5685507 2803.3288136 1.5326546
2.8221211 0.6314181 14.7199638 2800.0218057 1.5180935
2.8221531 0.4905619 16.5053251 2801.7359746 1.4893359
2.8226672 0.7330926 17.8117458 2802.1144580 1.5311850
2.8229967 0.6861803 15.7828981 2804.9478824 1.6524323
2.8241918 0.7544948 16.0628646 2804.8502060 1.5243036
2.8242252 0.5037922 15.4975276 2802.4557069 1.5458467
2.8244191 0.7408839 17.6262896 2802.0270411 1.5351948
2.8255839 0.5006973 15.4450121 2802.0325644 1.5501843
2.8260736 0.6413606 17.7734706 2800.5540468 1.6441584
2.8264182 0.8223808 16.0777325 2800.8436107 1.4865528
2.8270983 0.8179162 15.1896118 2800.0968763 1.5838198
2.8280642 0.7085714 17.7679809 2802.6709693 1.5728932
2.8280919 0.7170806 17.5142309 2799.8999182 1.5653552
2.8281267 0.8131940 14.2461873 2802.8683529 1.6370043
2.8282094 0.7116804 17.8382715 2804.2861498 1.5309415
2.8282517 0.6462746 17.5207863 2800.3121420 1.6511754
2.8290981 0.7029597 16.2022953 2797.7345500 1.5569536
2.8299703 0.8563791 14.1999670 2802.5186072 1.5848141
2.8300724 0.6983626 14.9937921 2800.8874754 1.4676848
2.8305577 0.4668986 16.7761655 2799.7158759 1.6281875
2.8306281 0.7092686 17.5395174 2804.3142095 1.5637664
2.8308926 0.7793613 17.3484826 2801.2891895 1.4802044
2.8328386 0.7085711 17.2204535 2805.2127658 1.4690863
2.8338051 0.7887908 14.2675987 2800.4414389 1.5347339
2.8338132 0.6654700 15.9583403 2797.5560096 1.5802004
2.8340237 0.5528956 17.0646097 2797.7785154 1.6356051
2.8348536 0.4434912 17.9469473 2801.1013210 1.5342181
2.8348946 0.6924952 16.5964426 2805.5822052 1.5049119
2.8353349 0.5782015 17.9533871 2804.9011177 1.6523453
2.8354331 0.8103046 16.6224529 2800.7267440 1.4578176
2.8356991 0.7991245 15.7226743 2799.3108681 1.5171267
2.8365663 0.5593666 15.2273776 2801.0758668 1.5046005
2.8368940 0.7318934 17.0188674 2799.3530758 1.5689717
2.8374582 0.6129143 14.4724600 2803.5514863 1.5537669
2.8377007 0.5613345 15.0650653 2804.9428576 1.6129757
2.8380723 0.5428251 15.3213509 2798.7454626 1.6159211
2.8380836 0.8526318 14.2249568 2801.9822057 1.5616121
2.8389054 0.7135402 15.7038619 2804.0998208 1.4762806
2.8392933 0.8392334 14.9192979 2801.2735312 1.5968009
2.8395011 0.7165011 15.7900346 2798.2428461 1.6073191
2.8405905 0.7054169 17.0192513 2797.6569281 1.5119840
2.8411583 0.4899972 17.3189672 2799.1187858 1.4775624
2.8425061 0.5729965 17.2582319 2806.1978842 1.5212258
2.8425577 0.5887052 15.1397698 2798.7303243 1.5568275
2.8440046 0.7348795 16.3511538 2803.1086335 1.6356832
2.8449762 0.7348461 14.9809296 2798.4204492 1.5871880
2.8459126 0.7090183 17.7247446 2804.2232702 1.5512189
2.8478708 0.7159949 17.8773617 2804.2625573 1.5197470
2.8480151 0.6907447 15.2750840 2805.4813098 1.6293884
2.8480387 0.4636233 16.8868908 2803.6814573 1.6420609
2.8483993 0.7338480 15.6354110 2798.1688362 1.5306218
2.8486221 0.8210640 15.9801949 2801.9525396 1.4653928
2.8494313 0.7360665 15.0758889 2801.1688267 1.4592855
2.8494857 0.6883739 16.3163785 2805.6681780 1.5198326
2.8495144 0.7029431 15.5232636 2805.5678501 1.5560153
2.8497346 0.8023705 15.2849482 2803.0885716 1.4969737
2.8497805 0.7259133 14.7249614 2804.8435251 1.6338545
2.8500962 0.6437980 16.7927077 2797.7623048 1.6165220
2.8519989 0.4536978 16.4789603 2801.4587978 1.5872299
2.8531302 0.7483965 17.7583555 2801.1508966 1.5081453
2.8559701 0.7885387 14.3963519 2799.3235714 1.5965568
2.8581134 0.6097307 14.9091627 2800.3823927 1.5044492
2.8594184 0.5513644 17.3969789 2797.5298609 1.6142689
2.8600358 0.6072553 14.9924579 2803.5787960 1.5218897
2.8604604 0.8233166 14.8974262 2802.4993026 1.5129077
2.8606389 0.4858938 16.5125600 2801.7425373 1.4951523
2.8612433 0.7383432 17.0751765 2803.0157007 1.5844288
2.8623629 0.7036148 14.4905930 2800.5140738 1.5093364
2.8631439 0.5319820 16.5088339 2805.3900596 1.5448694
2.8635374 0.8201209 16.0987587 2801.0262669 1.5174496
2.8635393 0.8452066 14.4300941 2801.6371186 1.5415621
2.8639793 0.5304742 15.9470212 2805.0561080 1.5652164
2.8655468 0.6751781 17.2972096 2798.9714261 1.6136004
2.8659793 0.6056814 14.0411583 2799.8971414 1.6105287
2.8679169 0.6031337 15.8622906 2803.6213711 1.4670313
2.8683300 0.4625556 16.9619408 2799.9938865 1.6436458
2.8704395 0.6803330 14.5282766 2802.5836998 1.5140223
2.8704820 0.7114858 17.3747852 2800.1775799 1.5910381
2.8713686 0.8047145 14.5617796 2804.2499132 1.6003318
2.8714925 0.6925823 16.3970661 2797.4934365 1.5229217
2.8715379 0.6892543 16.1552425 2805.1245726 1.4920685
2.8716687 0.7406035 16.9408663 2802.3075869 1.5974210
2.8726149 0.7497963 14.6931082 2801.2321817 1.4883275
2.8728893 0.5802405 15.3513843 2805.3988606 1.5828354
2.8740380 0.8321178 15.7563161 2800.9877324 1.5113309
2.8742925 0.7788330 16.6076397 2803.7263415 1.5319379
2.8752095 0.7851172 14.8505767 2800.1537922 1.6458601
2.8759170 0.4745036 17.1685478 2804.5901669 1.5626742
2.8767225 0.4399999 17.5724692 2802.2245276 1.6019974
2.8781000 0.5028090 16.4766179 2799.1371990 1.5172214
2.8794987 0.6530424 16.1735056 2804.9576110 1.4813624
2.8797670 0.7377959 17.0979500 2798.0070415 1.4661297
2.8807278 0.6725409 16.4989874 2798.5987165 1.6446268
2.8811443 0.7565595 14.2235672 2800.0944284 1.5382915
2.8824595 0.4556957 16.2886396 2801.2670793 1.6262397
2.8832451 0.7169754 17.4604468 2804.2330465 1.5637410
2.8834500 0.7784110 16.9182601 2801.8846350 1.5376517
2.8834963 0.7981774 15.5617909 2803.7930270 1.5120985
2.8848417 0.7454614 16.0889785 2803.3911662 1.6370962
2.8851815 0.7219124 14.7460104 2798.4821056 1.6130230
2.8856048 0.8044654 15.8836050 2803.7092002 1.5392563
2.8861022 0.6587331 17.6731748 2801.2566631 1.6413918
2.8862287 0.8164402 15.9895020 2800.3239838 1.5247750
2.8866949 0.7003803 16.7926414 2805.7459144 1.5668345
2.8870704 0.5852271 17.9190438 2806.5024589 1.5792154
2.8879215 0.7966640 14.4238255 2803.3132968 1.6416685
2.8882179 0.5554019 15.1577701 2799.4835328 1.5451312
2.8886675 0.7219938 15.7867290 2797.9318157 1.5393438
2.8889849 0.7558167 17.7596432 2803.3996833 1.4625574
2.8890980 0.6897066 14.7452595 2804.8946384 1.5601959
2.8891260 0.5136817 17.1063140 2805.4195762 1.6454007
2.8903111 0.5078160 16.3336154 2800.4768513 1.4777943
2.8910207 0.7878175 16.7077070 2799.2768336 1.4697148
2.8920159 0.8020977 14.7527794 2802.6231528 1.5091283
2.8927074 0.5258652 15.1276387 2799.7806000 1.5752466
2.8928024 0.6885621 17.7628428 2804.6443813 1.5727605
2.8940534 0.7338123 16.8873610 2802.0592812 1.6118046
2.8947402 0.5626378 15.9307758 2797.8440742 1.6124997
2.8947660 0.6344766 14.3587240 2799.0751729 1.5919075
2.8949408 0.7024051 17.0292139 2801.0533564 1.6352097
2.8961367 0.8288732 14.1982870 2803.6053786 1.6057477
2.8962116 0.8460031 14.8016112 2802.4255676 1.5373124
2.8965811 0.6750476 16.8809715 2798.6865225 1.6294157
2.8971036 0.7805637 16.3801819 2802.4725477 1.5840833
2.8973645 0.7440161 17.0122449 2800.0417483 1.5717837
2.8975429 0.5858248 17.3372593 2797.2234797 1.5949533
2.8989530 0.6416844 17.7737773 2800.6363884 1.6477845
2.8989744 0.5270367 17.7663398 2797.3015462 1.5168379
2.8991157 0.8523633 14.8167402 2802.4294759 1.5527408
2.8995367 0.5128088 17.2532009 2798.1605438 1.4879839
2.9003983 0.7730122 16.6582963 2798.7133931 1.4725703
2.9011595 0.6251460 17.7252439 2797.7549782 1.5958914
2.9019026 0.5784083 16.0620602 2797.8392233 1.5331586
2.9031593 0.7979986 14.5926947 2802.1525913 1.5088566
2.9035617 0.5645086 15.8422340 2805.8504758 1.6085883
2.9036945 0.6930211 17.0610213 2797.3402603 1.4950966
2.9038157 0.5047036 14.8804536 2800.8390408 1.6394026
2.9047301 0.6920639 15.2127820 2798.3287948 1.5284867
2.9051623 0.7052268 17.8192015 2805.1085972 1.5065444
2.9055879 0.4781119 17.9777287 2805.1052343 1.5442338
2.9059313 0.4641349 15.9554426 2801.1958152 1.6412986
2.9069687 0.5105051 16.5093023 2805.4845089 1.6085813
2.9072603 0.7787984 15.9780810 2804.3396568 1.5124361
2.9085168 0.6284830 15.7047826 2797.8373339 1.6408454
2.9092975 0.6444527 17.8631037 2803.7527040 1.6353241
2.9094585 0.4694199 17.4244808 2803.7947785 1.5136557
2.9101090 0.8271475 15.0210215 2802.6007079 1.6132011
2.9110330 0.4856827 16.0350700 2804.0437881 1.6443542
2.9110680 0.6706615 15.9023678 2797.5297706 1.5510173
2.9111513 0.8066888 16.2060542 2799.6285215 1.4660451
2.9119871 0.6487150 15.6595166 2806.0661403 1.6141908
2.9131137 0.7595122 15.5645586 2798.5054797 1.5137679
2.9131801 0.8019824 14.4386056 2802.9808235 1.5324133
2.9133388 0.7288822 15.3130090 2802.6170886 1.4571429
2.9138227 0.7468666 14.2405237 2799.1097732 1.6292394
2.9141491 0.7487947 16.8790887 2798.1132117 1.4563806
2.9151163 0.7729506 14.5510246 2799.0665069 1.6151528
2.9153479 0.6709206 17.6918608 2799.0734462 1.5993803
2.9161052 0.6926916 16.0229276 2798.0838249 1.4601990
2.9162722 0.6221216 16.5228593 2806.4270683 1.6047356
2.9175334 0.5764370 17.5590124 2796.8533535 1.5151749
2.9175514 0.8386998 14.6019869 2802.8299810 1.5428299
2.9176913 0.7585357 15.1450713 2798.5937745 1.5438655
2.9178759 0.5986100 15.2461664 2805.6046327 1.5950040
2.9184626 0.6280297 16.1479858 2806.1886530 1.5574895
2.9186767 0.5229781 16.9755215 2805.9775766 1.6075585
2.9191256 0.6888134 17.9019061 2797.8016485 1.5091215
2.9194733 0.6519992 15.6267434 2797.9059994 1.6394892
2.9204044 0.4798654 17.2595716 2803.7035768 1.4960408
2.9219894 0.6328901 17.9863987 2806.3333587 1.5412351
2.9220600 0.4463778 17.8436469 2800.8448588 1.6343029
2.9233149 0.7827097 16.7521968 2801.7036508 1.5492079
2.9241244 0.8195631 14.5622873 2799.6967390 1.5861883
2.9245056 0.4609902 17.7731952 2799.1486212 1.5572482
2.9250790 0.8118479 15.5204330 2803.1280018 1.5964711
2.9254832 0.4587703 16.7395189 2801.6396368 1.5363318
2.9261698 0.8009611 15.6180457 2803.5546651 1.5971565
2.9261710 0.7474761 16.5732026 2799.6654947 1.5932877
2.9291897 0.5209154 16.3435174 2798.2489715 1.6370921
2.9293309 0.8448682 14.0148493 2801.7529906 1.5587790
2.9297153 0.8023972 15.4523399 2800.2479482 1.6063921
2.9299964 0.6797468 17.9360089 2804.8441168 1.5683726
2.9301056 0.7085311 17.1813262 2799.6287090 1.6016808
2.9304125 0.5298550 15.0668818 2801.5297637 1.5387712
2.9312392 0.6846784 14.9510148 2798.4828057 1.5436246
2.9315299 0.6476104 16.6152084 2805.5610290 1.4855544
2.9322137 0.7307235 17.1656832 2801.2559878 1.5955127
2.9336237 0.7831058 15.6117265 2798.7996019 1.5218704
2.9338086 0.7549618 16.2874375 2798.4963000 1.5474908
2.9357763 0.5333213 16.4187894 2798.0262872 1.5432949
2.9359674 0.4444936 17.2886606 2801.0833845 1.6301027
2.9361802 0.8200091 14.3143045 2800.0618838 1.5564430
2.9363796 0.7317607 17.9629585 2801.8046225 1.5273699
2.9372855 0.6284310 14.8001350 2799.9031487 1.5120251
2.9378859 0.6095234 17.7071772 2806.0156598 1.6143139
2.9381236 0.6847803 15.1026614 2800.8690237 1.4580663
2.9386783 0.6321066 16.9740067 2797.8585875 1.6299282
2.9414182 0.7436153 16.4833500 2804.8374043 1.4874087
2.9418261 0.7856645 16.5545167 2800.1645574 1.5443721
2.9418390 0.5386388 15.7661160 2798.7613702 1.5412605
2.9419787 0.7479675 14.1620986 2799.8090879 1.5496636
2.9428991 0.7947218 14.5932633 2799.2355745 1.5723158
2.9429862 0.7907954 15.6923819 2801.7617177 1.6239422
2.9432389 0.4713523 17.7228978 2798.6617969 1.5756205
2.9434423 0.8285155 15.9860176 2800.7950056 1.4987309
2.9434592 0.7584170 14.9220308 2804.6021743 1.6333371
2.9437573 0.5391944 17.3343194 2806.3733501 1.5791117
2.9443601 0.6465431 16.9152725 2805.5813387 1.6369732
2.9480952 0.4394022 17.5983995 2801.5196265 1.6175408
2.9517803 0.8207908 16.2278381 2800.4220947 1.4794702
2.9523383 0.7387408 15.9330874 2805.0841608 1.6114042
2.9527299 0.5002546 16.4092737 2798.5972768 1.6315743
2.9537550 0.5342383 16.8975754 2797.5585906 1.5978443
2.9542012 0.7243285 17.5633842 2799.6900082 1.5535917
2.9549121 0.7070484 15.0453322 2801.4606681 1.4603697
2.9557487 0.5147319 17.9405479 2798.1295847 1.6346406
2.9560965 0.6062813 14.2060782 2804.1243186 1.6297472
2.9563251 0.7242426 14.4318407 2804.4796576 1.6423318
2.9567823 0.7281697 17.4898592 2803.2281437 1.5682415
2.9575775 0.5295760 17.9719623 2805.4311263 1.4603663
2.9586133 0.5989363 16.1306073 2804.7710486 1.4879132
2.9591909 0.6001749 15.1042080 2799.9532625 1.4981797
2.9598222 0.5909231 14.1579496 2799.7979827 1.6443563
2.9600009 0.5580472 16.5968922 2797.4057757 1.5623790
2.9603031 0.8221822 14.1515869 2800.2870883 1.6278238
2.9603754 0.5369354 15.9187389 2798.7838191 1.5253970
2.9605533 0.7398331 16.9065101 2799.7326630 1.5833616
2.9611335 0.7694917 16.8200535 2801.5096516 1.5688571
2.9616541 0.6347637 16.9332420 2805.5424801 1.4661034
2.9626149 0.4790324 17.5739427 2804.6153089 1.6500868
2.9626832 0.5571097 14.5948692 2799.5146305 1.6093586
2.9630732 0.7127875 17.6974992 2801.2577083 1.5806473
2.9638817 0.5878818 17.3908578 2796.8591618 1.4916336
2.9645376 0.8175800 14.8474917 2799.5357809 1.5649130
2.9654888 0.5791880 15.1040581 2798.5772574 1.5778000
2.9663359 0.7816531 16.5837424 2799.0807527 1.5031124
2.9663775 0.7269096 16.8685816 2805.0098695 1.5732161
2.9675852 0.6793856 15.5779508 2803.7874837 1.4693671
2.9679765 0.6092556 14.8125416 2800.8566157 1.5047260
2.9688824 0.6226576 16.8874023 2806.6006992 1.5750428
2.9699304 0.6821689 15.8622382 2797.8768932 1.6231878
2.9699842 0.7765953 15.5389052 2801.7363636 1.6471835
2.9700227 0.5391482 14.9988806 2801.0033431 1.5365195
2.9704386 0.8028894 16.7907924 2800.1268666 1.4704257
2.9704871 0.5970323 17.7745729 2797.4667778 1.6027042
2.9710204 0.6754330 14.3285259 2804.0730476 1.5566655
2.9710751 0.4416233 17.3584616 2800.8582795 1.5926998
2.9710754 0.5062686 17.0788468 2805.0981714 1.5221165
2.9713861 0.7412418 15.0290990 2798.7800263 1.5187708
2.9723480 0.6224776 17.5041417 2806.5592913 1.5706909
2.9732894 0.4968291 17.1022157 2805.4110655 1.6286831
2.9735404 0.6997180 15.6178771 2805.5720384 1.5433458
2.9738638 0.6972944 17.5870326 2799.3766182 1.5846503
2.9742591 0.6906200 15.1694992 2798.3259577 1.6478669
2.9745614 0.4610005 16.4667107 2800.0618361 1.6090017
2.9746159 0.4968031 14.9979657 2802.8230008 1.6092570
2.9746980 0.7772972 15.8862589 2799.7685162 1.6041017
2.9750160 0.6011585 17.1561031 2805.8996130 1.6427998
2.9750193 0.6793771 17.0107964 2797.3671817 1.5465280
2.9750381 0.5480181 17.3705690 2797.2957482 1.5992642
2.9767529 0.7824920 15.6597853 2803.9957143 1.4970487
2.9773401 0.4885779 16.4854979 2804.2583208 1.5458764
2.9776702 0.5311523 15.6182462 2803.0138336 1.5120258
2.9794748 0.5856523 15.4990896 2803.3062691 1.4890357
2.9797133 0.6825694 14.9636819 2804.9696597 1.6507821
2.9801928 0.5090566 17.4716141 2805.3283375 1.5085009
2.9812667 0.5473391 15.5097425 2798.4847870 1.6505818
2.9813056 0.7847050 14.5100176 2801.2119724 1.5033831
2.9825791 0.6232111 14.7597938 2798.3859992 1.6159993
2.9827606 0.6475086 17.7126856 2805.1375552 1.6174946
2.9831691 0.8176794 14.3828622 2799.7514460 1.5662799
2.9834151 0.7889680 15.9346954 2798.9091515 1.5215555
2.9838714 0.7781736 15.1089595 2803.5045042 1.6464491
2.9847368 0.5546421 14.9966543 2804.8283239 1.6049059
2.9860793 0.6910511 17.6539590 2797.2744231 1.4800101
2.9864463 0.8112410 16.4379780 2801.1006286 1.5187619
2.9867046 0.7227307 16.4077642 2797.7161271 1.4824871
2.9875203 0.7839340 15.2061006 2799.4389243 1.6211515
2.9876551 0.8611462 14.2889866 2801.3398079 1.5615543
2.9876924 0.5180579 14.6018533 2800.8438672 1.6385203
2.9878791 0.4757289 17.0811170 2799.7345126 1.4966561
2.9882347 0.5759565 14.9441842 2800.9552242 1.5117225
2.9890467 0.5386730 17.5803127 2797.2536916 1.4863363
2.9893087 0.8266770 15.5413990 2800.1067671 1.4902074
2.9901431 0.7323220 15.6247198 2805.2820783 1.5366643
2.9901583 0.7443549 17.3315800 2799.9201970 1.5477313
2.9907332 0.6014199 15.2847945 2797.9711918 1.6090869
2.9908938 0.7650261 16.8358057 2798.4561205 1.4728294
2.9914297 0.4622818 17.7124154 2798.9939202 1.5715865
2.9924111 0.5448555 16.1379840 2798.5068586 1.5072924
2.9925781 0.6786944 15.9899716 2805.6124486 1.6382403
2.9935744 0.7227294 15.7751027 2799.0733096 1.6499238
2.9940176 0.7666403 16.1059741 2804.5969829 1.5853046
2.9941412 0.5179645 17.8302850 2797.3613650 1.5098582
2.9944343 0.7372669 17.9112545 2803.2586557 1.5120323
2.9957352 0.4931999 14.9233354 2801.6645572 1.6191144
2.9957516 0.8401752 14.9506119 2800.9438540 1.5994520
2.9962167 0.4519264 16.5575950 2801.7371142 1.6508209
2.9975674 0.5306370 16.1573428 2800.7556598 1.4560600
2.9980471 0.4600043 16.7631441 2803.8974261 1.6234145
2.9989108 0.7885649 15.2144111 2800.7257821 1.6453976
2.9995288 0.7579161 15.8434228 2798.3919781 1.4864137
2.9995423 0.4766255 17.8159491 2805.0188744 1.5384655
2.9997258 0.5023529 17.7807090 2804.8689001 1.4744681
2.9998075 0.7625346 17.0201867 2804.2744038 1.5036246
3.0001068 0.7765367 16.7112958 2798.6956138 1.4707869
3.0005225 0.6813893 16.0907962 2797.4745827 1.5773096
3.0009931 0.7361086 14.3177110 2798.8834158 1.6286939
3.0009948 0.7494809 16.1931031 2802.1679615 1.6418534
3.0016292 0.5856025 16.7326526 2797.6919691 1.6483704
3.0022097 0.6669280 17.6140112 2806.1587562 1.5294780
3.0025254 0.8136883 15.0396516 2799.4643713 1.5340630
3.0031019 0.7938964 14.9921219 2799.6520273 1.4990394
3.0035423 0.6970398 14.4344556 2804.1459233 1.5488099
3.0035896 0.4562275 16.2834507 2802.8523662 1.6315169
3.0036006 0.6338859 14.7513516 2798.3310534 1.6260073
3.0040642 0.7119816 17.2497354 2805.5253722 1.5081710
3.0046714 0.5993964 16.5113256 2797.3668029 1.6215582
3.0055421 0.7953484 15.1808426 2804.4073615 1.5468128
3.0059918 0.5417901 16.2288076 2805.1067454 1.5305061
3.0068153 0.5961089 14.5867242 2798.8252145 1.6193607
3.0069625 0.6551930 15.6424758 2798.8187736 1.4567086
3.0071306 0.6023383 16.2387986 2804.7524359 1.4775358
3.0073599 0.5377701 14.2619399 2801.0637757 1.6202820
3.0082470 0.7268117 14.4310269 2804.8880148 1.5787540
3.0085268 0.5524289 16.6967765 2797.3985441 1.6007458
3.0086706 0.4628174 17.6592586 2804.5710390 1.6180956
3.0091161 0.5734893 15.5571183 2805.3849222 1.6486315
3.0091929 0.7551178 14.5258562 2798.7571542 1.5903751
3.0093307 0.7870897 14.6086477 2800.1460558 1.5087979
3.0100801 0.6875672 15.7506453 2805.8014914 1.5472547
3.0106517 0.8019825 16.5323654 2799.5317177 1.4759030
3.0109131 0.6666660 16.9011066 2797.7067640 1.5998081
3.0116739 0.7187183 16.5950218 2801.6239371 1.6506711
3.0129183 0.6626389 16.4815433 2798.4410969 1.6537818
3.0130483 0.8017087 16.2476735 2800.7484611 1.5598433
3.0134415 0.7978798 15.2199573 2800.1215847 1.4682460
3.0134662 0.4604026 16.8173834 2804.0590757 1.6077089
3.0135817 0.7273163 16.7819658 2798.2832250 1.5599982
3.0150515 0.8310136 15.0836734 2800.0454010 1.5182613
3.0161577 0.5183012 17.3655518 2797.5277755 1.5340625
3.0165256 0.7555394 16.0620657 2798.1830342 1.5003270
3.0165976 0.4797630 16.7453095 2800.7298085 1.4870098
3.0169679 0.7650913 17.0603149 2804.2234285 1.4751374
3.0176131 0.7974246 16.9745198 2801.2455700 1.4952527
