# seed: (numpy internal)
# N: 155
# minAmplitude: 0.3891415
# maxAmplitude: 0.9823132
# minSigma: 14.0007560
# maxSigma: 17.9985816
# minX0: 2794.6671558
# maxX0: 2808.8111477
# minAlpha: 1.4560285
# maxAlpha: 1.6559994
# chi2 amplitude sigma x0 alpha
2.1487631 0.5576007 17.1546338 2798.9910799 1.6509124
2.1488675 0.6742545 17.4922157 2802.6844897 1.6010437
2.1509243 0.6158934 16.2827117 2798.3720404 1.6312153
2.1510927 0.4738927 17.1312843 2800.4052322 1.6220874
2.1511271 0.6130397 15.9421682 2799.4168097 1.4589346
2.1511577 0.6945006 15.1363194 2799.4452826 1.5071798
2.1518260 0.6920726 16.6573531 2805.1506723 1.5462598
2.1526629 0.6416839 15.8267484 2805.4809765 1.6133887
2.1535345 0.7720585 14.3887716 2803.8603677 1.6015632
2.1536937 0.5118056 15.0825722 2802.4556633 1.6117703
2.1543234 0.8097783 15.3613652 2802.0351872 1.5480704
2.1543953 0.5678135 17.8422784 2797.9772165 1.5747274
2.1549767 0.6987928 16.2507132 2804.6999486 1.5034594
2.1551743 0.6918500 16.6771443 2803.2257371 1.6282016
2.1554093 0.7347227 14.6583020 2803.3948717 1.5376882
2.1554777 0.6219627 17.5296363 2797.4843170 1.4868348
2.1556918 0.4795041 15.9777406 2802.1223988 1.6043568
2.1559022 0.4730662 17.0940084 2803.1486535 1.6270755
2.1563447 0.4610402 17.9932057 2800.7315973 1.5593757
2.1567087 0.7126239 16.9540264 2803.1175004 1.5877903
2.1568048 0.7157271 14.9535387 2799.2307732 1.6317890
2.1571099 0.7431152 15.3731522 2800.6745605 1.6431588
2.1573476 0.7075968 15.7587192 2798.7272951 1.5967222
2.1578009 0.6653200 17.4067082 2803.6854170 1.6055046
2.1585717 0.4887397 17.5280763 2800.7883846 1.4595669
2.1590602 0.7825997 15.4368395 2802.6813384 1.6036382
2.1608063 0.4663005 17.4660264 2802.4290509 1.5337589
2.1608241 0.7433988 16.6430519 2803.9261527 1.5176098
2.1618767 0.7571449 16.9998676 2800.1508058 1.4870920
2.1620114 0.7251569 14.7987118 2804.6760581 1.6005542
2.1620195 0.5476010 16.8700460 2798.1818922 1.5986135
2.1630050 0.7766194 14.6254369 2800.0609517 1.6153945
2.1634338 0.5067290 17.2060491 2799.0973011 1.4995702
2.1663781 0.8118510 15.3324828 2801.7423810 1.5467157
2.1676114 0.5867222 14.1837500 2802.2656091 1.6428027
2.1679659 0.8200537 14.3994639 2802.4711313 1.5782336
2.1687118 0.4641386 17.8474829 2800.6233933 1.5936346
2.1699379 0.5351361 14.8163590 2801.8746730 1.6534473
2.1709706 0.6780377 15.8418241 2805.3869203 1.5659583
2.1714730 0.7336995 14.7702982 2803.2686671 1.6511826
2.1719142 0.5820669 16.7094950 2805.8168238 1.5833813
2.1722686 0.6938921 17.5010228 2798.6893520 1.5141636
2.1726199 0.6489400 16.0679728 2804.5487623 1.4950957
2.1726800 0.6896247 14.2497697 2802.6299760 1.5469662
2.1728802 0.8095806 14.3836195 2801.4120880 1.6165297
2.1734679 0.6103717 14.9345390 2804.8279889 1.6056634
2.1739095 0.5504634 14.7728942 2802.7279202 1.6541588
2.1741581 0.5767753 15.5766807 2798.7602161 1.5600558
2.1742506 0.5483424 17.5080495 2804.9077613 1.4780468
2.1748730 0.6233859 17.6874204 2801.4856171 1.6403136
2.1750715 0.6630843 15.2711259 2800.7223478 1.4707696
2.1754420 0.6998401 15.2490178 2804.3143305 1.6433336
2.1757940 0.6985200 17.6701799 2798.7245295 1.4937068
2.1758458 0.7509311 14.5507827 2804.2520342 1.6061548
2.1769341 0.4863831 16.7731736 2799.9138164 1.5479323
2.1770306 0.7457913 14.5305049 2804.3245318 1.5947352
2.1779598 0.6247700 15.7671359 2798.1270769 1.5774014
2.1784696 0.7125957 17.9234913 2799.4934578 1.4781627
2.1801028 0.7136471 16.8922631 2800.0473236 1.5812124
2.1802235 0.6880999 17.5315408 2799.4458268 1.5536383
2.1810346 0.6447238 17.5352488 2797.6913718 1.5088813
2.1822155 0.5186434 16.0129566 2799.2168662 1.5846156
2.1838308 0.7509773 15.6123840 2799.4301405 1.4862549
2.1839469 0.6810934 16.9956796 2803.7442105 1.6146801
2.1840879 0.5974256 15.2763298 2799.9309198 1.5100953
2.1840908 0.5332324 17.5097702 2798.2631726 1.4734492
2.1843044 0.6982484 16.9068772 2798.8321370 1.5600831
2.1849792 0.6055280 15.3502414 2799.3176318 1.5198698
2.1857937 0.5630450 16.1378238 2798.2754662 1.5961198
2.1860408 0.7171706 16.8599349 2798.5307623 1.4995630
2.1866398 0.7838391 14.5271139 2801.7954723 1.5295973
2.1873288 0.5581780 14.5034284 2800.8611900 1.5946304
2.1874890 0.7899991 14.5237883 2803.4088346 1.5662769
2.1882228 0.5681950 17.5901606 2797.7984627 1.5691277
2.1887838 0.7932492 15.1349683 2802.3858341 1.6113571
2.1900749 0.7523817 16.6939737 2799.3410447 1.4898127
2.1918555 0.4691947 16.7480909 2801.4469216 1.5609445
2.1918871 0.7492002 17.2643863 2802.4644213 1.4962562
2.1924995 0.4727547 16.7067759 2801.0451131 1.5562619
2.1927918 0.8051842 14.9223769 2800.8806691 1.5294095
2.1930108 0.7281301 15.2730843 2802.5283144 1.4795074
2.1941961 0.7246957 16.7110431 2804.3497178 1.4897153
2.1945851 0.6362925 15.4223382 2798.6348452 1.6424363
2.1946652 0.7532930 15.9080504 2800.1199151 1.5971899
2.1958045 0.6724589 15.7514698 2799.1318955 1.6506507
2.1960104 0.6956062 14.7322406 2798.9750743 1.6196721
2.1961089 0.6972259 17.6947721 2804.5081333 1.4776983
2.1971835 0.4950088 17.1041562 2804.3766889 1.6251086
2.1977858 0.5545223 16.9504802 2804.6248549 1.4865467
2.1989405 0.6183699 17.1957723 2805.5373200 1.4992193
2.1990017 0.5121640 15.4399874 2802.7581627 1.5683876
2.2005664 0.5090387 16.9567455 2799.3018758 1.6453876
2.2010031 0.7497821 14.1214459 2802.0600520 1.5478317
2.2021259 0.8255887 14.4723267 2802.0347664 1.5895359
2.2025906 0.5494047 14.6648742 2800.3423603 1.6248180
2.2032412 0.6806353 17.6052859 2802.0996831 1.5907811
2.2036839 0.7543789 16.6649161 2803.4870061 1.4740094
2.2042851 0.6217639 17.8462803 2797.9880472 1.5509882
2.2054043 0.7191309 15.3995713 2804.0014418 1.5128783
2.2060434 0.5544788 16.2791169 2799.4636419 1.4742697
2.2060468 0.4796882 17.7385966 2800.1923478 1.6309166
2.2093763 0.7585088 17.1754584 2802.6777020 1.4648070
2.2115574 0.4967296 15.4338168 2801.0538035 1.6178104
2.2125670 0.5691356 16.2980686 2798.1627914 1.6091802
2.2134259 0.7128018 14.0012791 2800.0116816 1.5888011
2.2137197 0.7072610 14.5646891 2804.0379003 1.6408747
2.2137351 0.5352950 16.0648373 2804.9874699 1.6130521
2.2141652 0.6045156 15.2691236 2801.6492890 1.4900272
2.2144775 0.6797152 16.3143247 2798.5483419 1.6026597
2.2147288 0.6577793 16.5610518 2805.1288095 1.6191476
2.2147474 0.6836764 17.8579836 2803.4278908 1.5549865
2.2151279 0.7165181 15.8366342 2805.0216638 1.5854018
2.2152441 0.7249854 16.1246458 2799.0930155 1.5857324
2.2153128 0.6065051 15.5567015 2800.9108999 1.4667776
2.2161144 0.7926438 16.2260940 2801.8087889 1.4962794
2.2197603 0.6008923 14.4592978 2802.9532144 1.5629718
2.2198720 0.7331577 14.2094360 2803.5771480 1.5673007
2.2200476 0.7144153 16.4618864 2801.3233116 1.6274140
2.2200951 0.7635991 15.5311131 2800.1360417 1.4681910
2.2208330 0.6789218 17.9557847 2798.9114040 1.5186751
2.2211305 0.7935285 14.7405983 2803.0865873 1.6174415
2.2224216 0.5397613 15.6681648 2804.7400065 1.6094782
2.2226336 0.6964172 16.7079963 2798.1221413 1.5106204
2.2228716 0.7867334 14.4357678 2800.0218837 1.5809467
2.2240057 0.5530804 14.6185169 2802.9760073 1.6407074
2.2248663 0.7683840 14.9167378 2803.9367553 1.6143943
2.2250346 0.4786963 16.4904545 2802.2772238 1.5481055
2.2252669 0.7849533 16.5910528 2801.6443682 1.4731395
2.2254452 0.6716375 17.6210357 2802.2448107 1.6013120
2.2261830 0.5284208 15.6820415 2804.2838237 1.5794379
2.2271769 0.6026371 14.2351862 2801.5255012 1.5685854
2.2274424 0.7426240 15.9578710 2803.9600006 1.6026215
2.2287481 0.7548586 16.6521815 2803.3192501 1.5370127
2.2293713 0.5632729 17.2573059 2797.6746229 1.5366201
2.2294217 0.4719931 17.9928661 2799.6554252 1.5612331
2.2301670 0.6044240 16.5085426 2798.1542652 1.6229535
2.2313492 0.7518769 15.1605412 2802.1885690 1.6509355
2.2318849 0.7586856 16.7271150 2800.9288919 1.5402939
2.2328036 0.7177611 15.0061810 2804.5608246 1.6277961
2.2333033 0.4580379 17.9142247 2800.9971947 1.5453471
2.2335806 0.5644474 16.7310603 2805.5301071 1.5449177
2.2337735 0.5464539 15.0681576 2803.7998411 1.5823388
2.2337900 0.6884017 17.9782261 2799.5635531 1.5245861
2.2340354 0.5654654 16.9779301 2798.6444073 1.6465021
2.2351036 0.6999621 17.3899057 2800.1963686 1.5692108
2.2355075 0.5502174 17.1132230 2798.0232046 1.5953464
2.2355139 0.7329024 15.8012024 2799.1162742 1.4713100
2.2355362 0.7445285 16.4705748 2798.8776454 1.4782031
2.2357747 0.6909803 16.2289910 2805.3778236 1.5691110
2.2363375 0.4745805 17.5012335 2803.9343535 1.5985129
2.2364674 0.6792755 16.4401999 2803.5743380 1.6482552
2.2371264 0.6967058 15.4864851 2799.5104845 1.6545989
2.2385919 0.7526580 17.1525129 2802.0061704 1.5128429
2.2389637 0.4818509 16.7302306 2803.1828940 1.6488873
2.2398008 0.5527216 16.5572912 2798.2020313 1.5366652
2.2399910 0.4794802 17.5631251 2802.1711758 1.4772616
2.2405340 0.7102262 14.7996042 2804.3481350 1.5561602
2.2411463 0.5787522 17.3789269 2805.4337714 1.6215222
2.2411886 0.6387202 17.8910206 2800.0790466 1.6051835
2.2412481 0.6074594 17.8661637 2797.3248021 1.4841896
2.2420259 0.6087078 16.7960749 2797.6527925 1.5094646
2.2420666 0.6413732 16.8365021 2798.9437836 1.6328302
2.2424379 0.4969976 17.1622027 2799.4667297 1.6400660
2.2431884 0.6396337 17.1989270 2797.5433035 1.4691177
2.2442748 0.6154021 16.4799825 2797.7334099 1.5384783
2.2446072 0.5276857 17.7897993 2798.3350752 1.5978361
2.2460515 0.5216786 16.7618329 2798.4726301 1.5802200
2.2476960 0.6614402 15.7651075 2805.3423124 1.5519588
2.2488321 0.6353096 17.7136228 2801.9819621 1.6333073
2.2493862 0.5239575 17.1615806 2804.5227288 1.4996088
2.2494836 0.6741618 14.4152092 2799.4753520 1.6485955
2.2496754 0.7133283 14.2865768 2799.5168788 1.5842510
2.2506560 0.5278061 17.9309370 2797.8839081 1.5244377
2.2508714 0.5657846 17.6210397 2805.8143222 1.5877743
2.2517577 0.5707186 16.2912647 2799.1703269 1.4648894
2.2523047 0.6093519 17.3867676 2804.9968051 1.6268644
2.2524389 0.7095873 14.8076740 2799.3659626 1.5366740
2.2528367 0.7390527 17.2157407 2803.1497590 1.5196331
2.2531366 0.6896633 16.7068878 2802.3916903 1.6395771
2.2541899 0.5949200 17.9692294 2804.9261814 1.6109713
2.2546267 0.6224559 14.8726069 2800.4205424 1.5174786
2.2550103 0.7392630 15.9607800 2804.5323071 1.5820167
2.2559794 0.5337758 17.7525305 2804.3688936 1.6503840
2.2569833 0.7364974 15.3007491 2798.8920923 1.5429675
2.2575399 0.4810896 16.4852204 2800.9194867 1.6556719
2.2578594 0.5108744 17.1622659 2805.0347948 1.5582601
2.2599319 0.7443171 15.9588537 2798.8329058 1.5225610
2.2603947 0.8036114 15.7461666 2801.5556614 1.4922170
2.2612840 0.5309425 17.3820155 2805.5504306 1.5941803
2.2613057 0.5091053 15.3686995 2802.4624348 1.5712635
2.2619101 0.7222461 15.6754673 2798.7573198 1.5027548
2.2619891 0.5510118 14.5101625 2802.5941896 1.6393994
2.2628263 0.7510916 15.7701459 2803.6439145 1.4916328
2.2629285 0.6986641 14.4366465 2803.4873092 1.5485696
2.2637295 0.5912123 17.5582518 2798.4704327 1.6167332
2.2639930 0.4594552 17.9861111 2800.5297499 1.5610341
2.2642313 0.4942083 17.0855419 2799.0026898 1.5819416
2.2650130 0.7833903 15.0980653 2800.9248702 1.6239575
2.2653990 0.6520405 14.8035095 2800.2685364 1.5145327
2.2655371 0.6847992 16.7971925 2800.8359411 1.6361511
2.2658245 0.7034832 15.3671578 2798.8034761 1.6232074
2.2673452 0.4790394 16.9659363 2803.3931082 1.5431802
2.2683189 0.7196404 14.6401545 2802.6133414 1.5178641
2.2684834 0.5469332 17.3084983 2798.3881554 1.6258510
2.2685888 0.7084171 16.8243703 2798.3438087 1.5174149
2.2691305 0.5300595 16.0225034 2798.9198760 1.6329975
2.2693657 0.5450256 17.5298919 2799.0628440 1.6497144
2.2697903 0.7690594 15.1345291 2800.2257775 1.6246717
2.2713201 0.5489244 17.4396169 2805.1372855 1.4894741
2.2717108 0.7697697 14.6945959 2801.5005070 1.5104477
2.2722430 0.7298157 17.8724575 2799.9742971 1.4694851
2.2728336 0.7119258 17.8181384 2799.1601860 1.4853260
2.2744916 0.4761656 17.9910276 2799.3815042 1.5684448
2.2758508 0.5237196 17.3230115 2804.6533120 1.6484354
2.2759433 0.6928618 15.8564046 2805.2593442 1.5499235
2.2775165 0.6059630 16.6531720 2797.6387415 1.5491187
2.2793746 0.7969829 15.4918441 2800.9485861 1.5818963
2.2799977 0.5329704 16.9520474 2798.2320181 1.5287194
2.2802716 0.5788260 14.5862419 2800.1150919 1.5800441
2.2802784 0.7231340 15.2722954 2800.8005957 1.4620921
2.2818300 0.6235107 14.2742569 2800.2513625 1.5731198
2.2827980 0.8101811 14.4298165 2800.7095953 1.5599053
2.2834136 0.4682906 16.7093340 2801.8764088 1.6419356
2.2851785 0.6554376 17.4959646 2805.4124046 1.5542089
2.2857804 0.5873299 16.7674086 2805.9603104 1.5812346
2.2862476 0.7509337 15.7628924 2798.9744257 1.5491835
2.2873243 0.6768270 15.5535483 2805.4803757 1.5944539
2.2875907 0.7413679 15.0909851 2798.9619666 1.5865196
2.2877873 0.6512193 14.9080461 2801.1887005 1.4966591
2.2895155 0.7843533 16.6206103 2800.5056161 1.4631594
2.2902136 0.5863935 15.4612176 2799.5875835 1.5082046
2.2907780 0.7336122 16.2079219 2798.8128350 1.5524477
2.2911488 0.6915047 16.2067284 2799.8788533 1.6468179
2.2911766 0.5122623 17.4696625 2799.3887858 1.6524900
2.2930478 0.6388994 17.9445859 2798.4626252 1.5602083
2.2939681 0.6830736 14.1207422 2799.5685297 1.6242059
2.2950217 0.7435283 17.0252711 2803.5597916 1.5185635
2.2951998 0.6924895 15.3814416 2803.8934456 1.5034809
2.2958714 0.7559178 17.2418065 2800.1234385 1.4786587
2.2965799 0.8267735 14.3178746 2801.2956180 1.5740640
2.2980544 0.6856427 15.0899749 2805.2206899 1.5957955
2.2991651 0.6431339 17.3944982 2802.7560461 1.6437425
2.2993711 0.7013948 14.5447444 2799.4394672 1.6497372
2.2999539 0.6969222 17.2132238 2803.7258510 1.5882003
2.3011000 0.6757579 17.2255673 2804.6765569 1.5890721
2.3022710 0.7917027 15.2026290 2802.2506904 1.4986245
2.3026084 0.5087200 17.2384601 2804.9770393 1.6210043
2.3031584 0.5987383 15.7201979 2804.7859550 1.5347058
2.3036396 0.7105759 17.1528348 2799.8253330 1.5687636
2.3038242 0.5114465 16.3863128 2804.7686976 1.6166681
2.3040345 0.6795409 16.5881109 2798.2728230 1.5800683
2.3044361 0.5664363 14.4779613 2800.5925468 1.6533645
2.3049003 0.8111062 14.6792005 2803.2314737 1.5707242
2.3053641 0.6313721 15.6598711 2805.5777299 1.5783248
2.3058428 0.5978438 15.1004129 2799.6908835 1.5282389
2.3059399 0.4768432 16.1567885 2800.7108356 1.6091934
2.3066520 0.5955448 14.1063653 2802.7518920 1.5914160
2.3067019 0.4854561 17.4728879 2803.4460318 1.6533606
2.3068956 0.6064291 16.8632319 2805.0994830 1.6439435
2.3070875 0.5987310 16.9490890 2797.5296075 1.5174491
2.3073766 0.6094218 17.2754602 2797.4393999 1.5334618
2.3073919 0.7218659 17.1787382 2802.2256820 1.5734552
2.3076710 0.6375399 17.7364892 2799.1128584 1.5985703
2.3093729 0.8189875 14.9749472 2801.0089797 1.5761514
2.3105276 0.6513085 17.5620913 2802.7072561 1.6283673
2.3109513 0.6566909 17.8049877 2800.6135854 1.6030851
2.3120337 0.6133609 15.3181346 2798.6977241 1.5489808
2.3128266 0.7035738 17.8159641 2800.5789096 1.5399363
2.3129984 0.5728802 16.7742799 2805.9178041 1.5796547
2.3144100 0.7111190 17.6869660 2798.4267152 1.4576884
2.3147674 0.7415410 14.9761798 2799.0834612 1.5505550
2.3156645 0.7954903 16.2616755 2801.1745058 1.4573067
2.3170210 0.5655020 17.0159039 2805.2578854 1.6424369
2.3183334 0.5125888 17.8977982 2799.1600122 1.6356042
2.3185448 0.4955920 17.6559835 2798.9505217 1.6095145
2.3187223 0.5475766 15.5444823 2799.4303408 1.5456856
2.3202594 0.6755022 15.4858338 2798.6700318 1.6386169
2.3208763 0.7113772 16.9881283 2804.4628281 1.5611954
2.3223216 0.6115048 15.1881793 2804.8982659 1.6395659
2.3224930 0.5005740 17.0066041 2801.9639514 1.4626084
2.3225446 0.4755256 17.8838441 2801.3274188 1.6516099
2.3225939 0.5827668 14.4845527 2803.8919716 1.6081915
2.3229357 0.6195151 16.0363383 2798.0744460 1.6208586
2.3229622 0.7789442 16.4556189 2799.9826935 1.4928096
2.3235418 0.7108776 15.4521868 2799.6948444 1.6546336
2.3238834 0.7460074 14.1844764 2799.7599801 1.5810690
2.3241506 0.8288453 14.5337685 2801.2279535 1.5696858
2.3245008 0.6293154 14.4744406 2799.2375778 1.6288052
2.3259186 0.6805368 16.6503762 2800.9258084 1.6507565
2.3260373 0.8022439 14.3546653 2803.4280459 1.6061840
2.3261337 0.7384623 17.7184635 2801.8151381 1.4916788
2.3261346 0.4842554 17.0253809 2804.3242864 1.5811040
2.3264482 0.6396105 15.3600375 2798.6185487 1.5346202
2.3285574 0.7044621 17.3735601 2799.1957407 1.5434852
2.3292786 0.5916560 14.4667230 2803.9175071 1.5962604
2.3292907 0.6166162 17.1129467 2805.8707049 1.5248873
2.3296462 0.5728776 14.6345254 2803.9377332 1.5988166
2.3298358 0.7582006 14.9779833 2799.2006446 1.5908534
2.3299857 0.6677143 17.1098331 2804.7075122 1.6068315
2.3300816 0.6452897 15.6851256 2803.3308667 1.4713064
2.3303196 0.5686611 17.7103460 2805.7024449 1.4980661
2.3316249 0.8233154 14.7530061 2802.5669257 1.5901680
2.3325304 0.7102422 16.9042007 2804.4090334 1.5747282
2.3333356 0.4713236 16.7601123 2801.5925836 1.5380888
2.3333683 0.5863285 14.2231400 2800.3299538 1.6314275
2.3346225 0.7834409 15.3375183 2801.5459563 1.6218791
2.3358579 0.5709568 16.0865323 2805.6139647 1.6074021
2.3362341 0.7471280 16.3449756 2804.3379033 1.5421952
2.3365181 0.7293158 14.5606999 2804.4270465 1.5745760
2.3373196 0.5299115 17.0842757 2798.4022802 1.6239350
2.3376714 0.7371890 15.7383965 2803.2179478 1.4663378
2.3378742 0.6614575 14.9578468 2800.3949627 1.4949923
2.3388868 0.7241014 15.7609638 2804.6112966 1.6171488
2.3404061 0.7311522 14.2565291 2800.0501862 1.6523018
2.3410602 0.6564121 17.8855604 2805.4279771 1.5069262
2.3410781 0.6838778 17.4342451 2804.7925567 1.5575651
2.3424916 0.6809873 15.1060032 2798.5143234 1.6145076
2.3436979 0.7274756 15.7080397 2804.3389531 1.6255272
2.3444911 0.7420182 15.7557220 2804.0150321 1.4992350
2.3445048 0.7693865 15.4593157 2802.7319543 1.4806796
2.3450523 0.5903257 16.6323735 2804.4844012 1.4692992
2.3450781 0.6495936 16.9848957 2799.8268412 1.6468192
2.3458120 0.4859673 16.1866426 2803.5636476 1.6323698
2.3483775 0.4844872 17.3629177 2800.1905999 1.6553628
2.3491551 0.4588726 17.3991334 2800.7648022 1.5636430
2.3491719 0.7732066 15.6821086 2800.0006845 1.5889469
2.3496410 0.7019984 16.3080424 2802.9658700 1.6481326
2.3506893 0.6218925 16.2165282 2798.0830998 1.4941115
2.3507980 0.7854923 15.9363940 2803.1959442 1.5016389
2.3510830 0.5056761 17.5213827 2798.8519447 1.6251787
2.3511291 0.4680615 17.7145524 2799.7457515 1.5559715
2.3513874 0.7124566 17.6997884 2798.8913035 1.4899067
2.3518727 0.6831239 14.4343998 2804.4328355 1.6294278
2.3522083 0.7369581 16.3514667 2804.2147797 1.4844648
2.3526204 0.5963956 16.3048709 2797.7696167 1.5632934
2.3539022 0.6483829 17.8008975 2805.6060902 1.5032887
2.3540978 0.7597520 16.2842599 2804.0320247 1.5359098
2.3547964 0.7095774 17.8383362 2803.4769923 1.5192346
2.3550957 0.7336532 17.7465602 2799.6468336 1.4714361
2.3565023 0.5614925 17.9607789 2799.7179297 1.6526999
2.3566257 0.6421342 17.3675589 2805.5502443 1.5828858
2.3568343 0.5355707 15.6450282 2799.2457744 1.5641626
2.3578912 0.5955413 17.6710813 2797.4411404 1.5445976
2.3582522 0.6568646 16.9832726 2800.2850168 1.6487930
2.3593428 0.7601862 15.8368320 2800.3998751 1.6093035
2.3593435 0.6263817 16.2776857 2798.0734801 1.4850319
2.3595489 0.6531231 14.3823307 2799.2336896 1.6323966
2.3606999 0.7330569 16.6081840 2798.6351594 1.5156498
2.3607200 0.6121298 17.2066497 2798.6640463 1.6337504
2.3610438 0.5596376 14.7478680 2801.0555052 1.5561488
2.3610550 0.7967975 16.2364137 2800.8559088 1.4995512
2.3613380 0.6214504 14.6599894 2801.8726122 1.5240975
2.3613398 0.8081633 15.0151511 2803.0825376 1.5951866
2.3613528 0.5816409 16.1581196 2804.4107255 1.4991540
2.3616674 0.5639714 15.1093998 2804.4844173 1.5869535
2.3620276 0.7352267 14.7128808 2803.8317857 1.5410470
2.3622241 0.5662003 15.0392210 2804.5688328 1.6192995
2.3623249 0.6132296 17.1430050 2806.0282342 1.5781387
2.3625185 0.6986970 14.7419948 2798.9245910 1.5685127
2.3633047 0.5857370 15.8789324 2798.7875168 1.5028120
2.3640421 0.5616941 17.0346178 2805.2661933 1.6441557
2.3642472 0.5134088 15.9771530 2799.2509925 1.6347461
2.3652059 0.7813784 14.1114986 2802.5925342 1.5547080
2.3652876 0.7838776 16.1487989 2799.9606482 1.5195602
2.3658780 0.6201257 15.4272901 2805.3772588 1.6255577
2.3671140 0.5676798 17.8151118 2805.4824006 1.4718565
2.3686841 0.5953387 15.8834120 2805.3178393 1.5515740
2.3697178 0.7745680 14.5485357 2799.8661441 1.5498868
2.3699130 0.7009667 15.8809775 2804.6431497 1.5056846
2.3699575 0.7823185 14.2712839 2801.7093515 1.5373750
2.3702919 0.6072977 16.9038024 2805.8597144 1.5294680
2.3706753 0.5243934 16.6805805 2804.9349929 1.5433604
2.3708927 0.5929857 17.7132301 2806.0013100 1.5715114
2.3710812 0.7975287 15.8048796 2802.9149882 1.5492413
2.3719645 0.7062147 17.1830328 2804.8702685 1.4955683
2.3725622 0.4526519 17.8620211 2801.7442441 1.5999740
2.3728786 0.7391402 15.2528781 2802.8239006 1.4831047
2.3736381 0.4528749 17.9541716 2801.2710111 1.5451797
2.3740436 0.5948756 16.1890509 2803.9171813 1.4721886
2.3740446 0.6207634 17.7664426 2803.8988316 1.6332508
2.3741151 0.5451452 15.8016430 2803.2794349 1.5108381
2.3741777 0.5578165 17.2229906 2798.7038154 1.6519133
2.3748815 0.6329126 17.3295069 2799.5206060 1.6385085
2.3754772 0.6285268 16.6259180 2806.0119752 1.5719168
2.3769515 0.8066500 15.3594804 2801.0607574 1.5842420
2.3771581 0.5677890 15.7202511 2804.2666666 1.5286495
2.3772092 0.4602878 17.0230933 2802.8366731 1.6096384
2.3779724 0.4568623 17.5581580 2801.9430736 1.5377749
2.3783664 0.5950534 17.7590834 2803.8618084 1.6509645
2.3797589 0.7095529 16.7565977 2798.6241227 1.5574377
2.3803387 0.7360670 16.5963972 2804.3645334 1.4894273
2.3806366 0.6004670 15.4911119 2798.2715261 1.5886839
2.3817905 0.6733779 15.6089399 2804.9952423 1.5327722
2.3827218 0.5024726 16.4838499 2801.8494807 1.4903371
2.3841388 0.5744585 14.9666682 2804.6249237 1.6039999
2.3841466 0.4966792 17.6529982 2799.0881460 1.6277158
2.3843722 0.6383112 16.1798602 2805.9086138 1.5918676
2.3844372 0.6655587 15.8275637 2798.2671446 1.5035101
2.3855974 0.5309314 15.0407962 2799.8943465 1.6288175
2.3868939 0.5034304 16.0688599 2800.7691011 1.5216142
2.3869970 0.5213477 16.1281610 2802.3610835 1.4945950
2.3870106 0.5222672 17.2833276 2798.3394540 1.4933685
2.3871768 0.8046819 14.7543473 2800.4382591 1.6072849
2.3878033 0.5883895 17.5651413 2804.3081319 1.6543586
2.3885140 0.7485856 14.6494322 2800.1362240 1.5197828
2.3887648 0.7811072 15.7851340 2799.8401322 1.4682689
2.3889539 0.7174213 16.0151692 2800.8685278 1.6512574
2.3895837 0.7972870 14.0355195 2801.1141904 1.5603080
2.3897878 0.5164846 16.7628103 2799.0371104 1.6543836
2.3907799 0.4624873 16.8498697 2800.7346233 1.5957162
2.3908039 0.6706811 17.3052958 2802.9984616 1.6266243
2.3911345 0.6032776 17.4217723 2797.4194710 1.5489277
2.3919983 0.5402086 17.3653376 2805.4050698 1.5136636
2.3938597 0.6922661 14.8861389 2799.0719303 1.5379536
2.3943877 0.7273521 15.0397368 2798.7338110 1.5709145
2.3948855 0.8294559 14.3021662 2802.1854276 1.6085478
2.3950026 0.7783719 15.8989057 2803.3734818 1.5788374
2.3956397 0.7592446 14.9436480 2804.5837479 1.5956154
2.3959925 0.7665703 14.9070219 2804.3122474 1.5644286
2.3967002 0.5578660 14.8949764 2800.0935936 1.5650800
2.3969344 0.5840863 15.0623579 2803.3125693 1.5328305
2.3972190 0.7247906 15.7623446 2798.6615144 1.5902002
2.3974455 0.7843166 15.3768769 2802.9033580 1.6160300
2.3980053 0.8037336 15.3187541 2801.1612484 1.5961114
2.3981781 0.6866515 17.9050114 2798.0672869 1.4776983
2.3988992 0.6585659 17.1386518 2803.3755216 1.6430176
2.3990148 0.4976348 17.7643691 2798.6652302 1.5982835
2.3992357 0.6800827 14.8337214 2804.0214762 1.5371044
2.3995629 0.5292559 16.3294196 2804.3277006 1.5258770
2.4001093 0.7561945 15.2738838 2804.3604861 1.5432970
2.4006084 0.7132363 15.4058407 2798.4531414 1.5866259
2.4018638 0.7483232 15.6621023 2798.9117869 1.5013027
2.4019795 0.6570989 14.7039149 2804.9656506 1.5979492
2.4024178 0.4631542 16.8302479 2802.1663876 1.6394943
2.4028546 0.4729993 16.9682234 2801.3236978 1.5151770
2.4036512 0.6602050 15.7508006 2804.0892610 1.4861959
2.4038717 0.5383479 16.9039047 2805.1574239 1.5236363
2.4048021 0.6398340 17.2143571 2799.8181551 1.6459746
2.4050569 0.7041650 15.2022255 2805.2153311 1.6090916
2.4052509 0.8219273 15.3143271 2802.1403835 1.5378131
2.4055446 0.7024491 17.5996299 2798.2271053 1.4815659
2.4056392 0.8005321 15.2794124 2801.4031795 1.4867083
2.4061028 0.5213611 17.6159000 2798.2493353 1.6047775
2.4061446 0.7853931 16.3227232 2802.6668477 1.4609539
2.4064802 0.5752508 17.9011623 2799.1080544 1.6389947
2.4074495 0.8299171 14.8322769 2801.1323200 1.5631583
