# seed: 1784055086560574239
# N: 155.000
# minAmplitude: 0.19294170643501568
# maxAmplitude: 0.3999961006444704
# minSigma: 17.639417991858277
# maxSigma: 19.99997739942267
# minX0: 2794.430233436969
# maxX0: 2813.1449767060876
# minAlpha: 1.4560060028808783
# maxAlpha: 1.6559824097062028
# chi2 amplitude sigma x0 alpha
29.9042476 0.3507713 19.6962826 2797.6768472 1.6342898
29.9046203 0.3997532 18.2248226 2804.6787751 1.5044858
29.9047465 0.3726374 19.1071911 2799.0042402 1.5947603
29.9110610 0.3446288 19.5097599 2809.3176994 1.6493000
29.9124591 0.3006925 19.7573718 2808.9664671 1.6382170
29.9130973 0.3512834 18.7149296 2800.8395438 1.5015589
29.9176893 0.2579533 19.4247023 2802.2623205 1.4848587
29.9204811 0.3305300 19.8831380 2797.4550849 1.5949964
29.9237834 0.2787637 19.3117054 2806.0949475 1.5509009
29.9275692 0.2903887 19.7201296 2799.2437494 1.6262798
29.9324977 0.2588365 19.4395358 2803.7765279 1.6509753
29.9337827 0.3190473 18.7036628 2803.9382903 1.5460169
29.9398855 0.3532828 19.2283418 2798.9774343 1.5966482
29.9425834 0.3521353 18.6989934 2800.9075379 1.5102845
29.9434537 0.2833088 19.1451916 2805.2841933 1.5441897
29.9448319 0.3452219 19.9323605 2797.0902497 1.6299848
29.9468058 0.2392759 19.7740111 2802.2655827 1.5558834
29.9476991 0.3746159 19.4910972 2797.8927074 1.6530569
29.9506331 0.3998309 19.5957919 2810.5011342 1.5111063
29.9511645 0.3928951 19.6985802 2796.8218154 1.5482959
29.9533900 0.3033473 19.1135927 2806.4099674 1.5908457
29.9563402 0.2717645 19.7775251 2799.4918765 1.5165382
29.9595686 0.3190751 18.6966190 2803.7862752 1.5417209
29.9603185 0.3901317 18.3258941 2801.9080385 1.5122062
29.9612011 0.3380492 19.2610657 2799.0221035 1.5236819
29.9629052 0.2759347 19.7872612 2799.2425868 1.5119116
29.9629632 0.2817276 19.7013002 2808.0698525 1.6030774
29.9629679 0.3744411 18.5534454 2800.7867907 1.4573252
29.9637089 0.2954344 19.4425780 2807.5893411 1.6242564
29.9643107 0.3233039 19.1273500 2800.1252954 1.5786673
29.9670060 0.3907641 19.7356085 2796.8734616 1.6073105
29.9675517 0.3953322 18.1899784 2804.0937686 1.4705818
29.9678589 0.2660159 19.2278049 2803.1651353 1.4571925
29.9685875 0.2849990 19.2594854 2806.1325226 1.6002823
29.9697346 0.2348002 19.9366144 2806.1051022 1.5241940
29.9706514 0.3253752 18.9992616 2806.8078298 1.6085538
29.9709475 0.2892450 19.5440972 2799.7777794 1.5788519
29.9709791 0.2751107 19.2010503 2802.8521465 1.5779891
29.9728183 0.3371193 19.3232506 2808.5063387 1.6515467
29.9736320 0.2819413 19.1672572 2802.5243815 1.6164352
29.9766613 0.2646947 19.7900395 2800.2709957 1.6472930
29.9767855 0.3326697 18.8249210 2806.2422682 1.5629261
29.9783061 0.3703271 19.3769239 2809.4045735 1.6414400
29.9786425 0.2263113 19.9136923 2803.7159431 1.5306076
29.9794978 0.2807180 19.6998981 2808.0382844 1.5903387
29.9795151 0.2769400 19.4094476 2801.0620165 1.5852683
29.9821802 0.3139844 19.8124963 2797.8611206 1.5221289
29.9849167 0.3658234 19.9019513 2810.9576895 1.6028552
29.9852303 0.2751164 19.1906116 2802.6237727 1.5389669
29.9923872 0.3873481 18.3715899 2801.8649873 1.5671146
29.9955591 0.2265601 19.8906082 2803.5380232 1.5052252
29.9955787 0.3572628 19.6448581 2797.6911185 1.6406058
29.9968205 0.3094497 19.1955783 2800.1038724 1.5048418
29.9994291 0.3121501 18.7888180 2803.4850607 1.6078846
30.0012659 0.2681878 19.2267109 2803.9816095 1.5188478
30.0018300 0.3879200 18.2688163 2803.2975898 1.6023985
30.0024246 0.3262905 19.1565793 2799.8215579 1.5566225
30.0026716 0.2517162 19.9468847 2807.5791578 1.5275574
30.0027037 0.3159417 19.4242433 2808.3519313 1.5488893
30.0039198 0.2703238 19.2059818 2802.4983193 1.4579748
30.0050281 0.3083920 18.9577356 2801.6417865 1.5728661
30.0052296 0.3698799 18.3715023 2802.3960232 1.5062545
30.0090525 0.3570999 19.8547695 2810.7028762 1.4786896
30.0099613 0.2548087 19.6283352 2806.2145049 1.5289525
30.0113091 0.3160707 19.0046852 2806.4929985 1.5818095
30.0116617 0.3633561 19.6262739 2810.1115070 1.5414288
30.0142055 0.3650448 18.3517650 2803.1530270 1.5049678
30.0163346 0.3914975 18.2325608 2804.5770470 1.4736927
30.0169081 0.3587101 19.6616260 2797.2753203 1.5017418
30.0177730 0.3396359 18.8768597 2806.7844973 1.5830384
30.0245020 0.3227085 19.8578646 2797.4841525 1.5197369
30.0288035 0.3982725 19.2998888 2797.9766925 1.6000720
30.0299874 0.3287849 18.9878136 2806.9820322 1.5489199
30.0309985 0.2741676 19.8969502 2798.9206533 1.5158810
30.0313551 0.3755905 18.7688446 2807.2446796 1.6544730
30.0315200 0.3543528 19.0867979 2799.5423052 1.6436421
30.0318814 0.3822694 18.8918654 2799.4167515 1.5487442
30.0319113 0.2856217 19.1213779 2805.5160069 1.5043601
30.0321453 0.2303072 19.9178259 2803.1631230 1.6325837
30.0322775 0.3714160 18.4111410 2802.4203944 1.6079379
30.0339104 0.3579559 18.4414415 2802.5455528 1.5330705
30.0363687 0.3294917 19.9230246 2797.4336658 1.6370361
30.0379034 0.3949339 18.2304287 2804.6132364 1.5134773
30.0389233 0.2376273 19.8150280 2805.7511458 1.4981082
30.0397026 0.3150937 19.7398244 2809.4286151 1.5680142
30.0398142 0.3214474 18.6719719 2802.5852751 1.4744847
30.0407686 0.3343632 19.0384332 2799.7798444 1.4752575
30.0434528 0.2801261 19.1382889 2803.4910484 1.6353801
30.0445317 0.2581237 19.3218521 2803.5586204 1.4580943
30.0453207 0.2534365 19.4108424 2803.5322332 1.4904729
30.0453210 0.3959875 18.5746907 2800.3275118 1.5170152
30.0502792 0.3629264 19.2970756 2809.0337300 1.6203167
30.0503170 0.3419599 19.5266070 2809.4100854 1.5174002
30.0527511 0.3137760 19.3286238 2807.8637787 1.6309905
30.0541635 0.2377684 19.7788843 2801.8337572 1.4795035
30.0560136 0.3549904 18.6146452 2805.9345059 1.5671607
30.0560697 0.2729634 19.1765392 2804.5115157 1.5106013
30.0578733 0.3590271 18.8955613 2800.1124491 1.6279466
30.0579170 0.2419670 19.8396763 2801.1910225 1.5231213
30.0589582 0.3633141 18.3854359 2802.8307623 1.5318525
30.0599674 0.3988323 18.7294472 2807.6547419 1.4732669
30.0622798 0.3205899 18.6810447 2804.4017184 1.5136572
30.0654846 0.3325553 18.5983382 2804.6336097 1.5088295
30.0657246 0.2423524 19.6702675 2805.0830550 1.5274425
30.0702350 0.2321492 19.8486967 2803.2254969 1.5968477
30.0711773 0.3172484 19.1779317 2807.4611972 1.5286970
30.0739797 0.2973373 18.9141278 2804.3723247 1.5583363
30.0739859 0.3829203 18.3374057 2802.6767368 1.6386763
30.0741637 0.3898586 19.4650030 2810.0186931 1.6012129
30.0743290 0.3502753 18.4904276 2804.5157782 1.5785641
30.0745990 0.3536884 18.6990768 2806.3901106 1.5703443
30.0754560 0.3041574 19.9052609 2797.6631843 1.4622994
30.0755313 0.2925484 19.3250710 2807.0206168 1.5852912
30.0782162 0.3830881 18.5864901 2806.6949960 1.5332498
30.0827923 0.3683216 19.9109501 2796.5043518 1.5389734
30.0830407 0.3294971 19.0927262 2799.7668414 1.4992088
30.0848523 0.3117323 18.7887491 2804.3440019 1.5939566
30.0850844 0.3289419 19.3759351 2799.0929918 1.6225906
30.0873312 0.3162513 18.6967175 2802.6682882 1.4584299
30.0873990 0.3660690 18.7443695 2800.5618772 1.6263649
30.0909862 0.3021018 19.9583517 2809.8049607 1.5169703
30.0925319 0.2748446 19.2586303 2805.5395356 1.5404813
30.0929115 0.2774363 19.9503236 2808.9152361 1.5375719
30.0931832 0.2564585 19.5543033 2801.2189364 1.4670549
30.0933343 0.3385930 19.0219073 2807.4445734 1.5916921
30.0964935 0.3590382 18.8783344 2807.4966103 1.4587469
30.0976753 0.2359890 19.7695423 2803.3483547 1.5972967
30.1028920 0.3300722 19.0644318 2799.8759174 1.5064354
30.1045161 0.3646938 18.7828207 2800.1884550 1.5483910
30.1046278 0.2813032 19.0385398 2804.0462783 1.4875904
30.1075397 0.3599660 19.8461147 2796.6220013 1.4641261
30.1099223 0.3805183 18.9595186 2799.2723467 1.5860270
30.1106275 0.3820209 19.2292800 2809.1709145 1.5705800
30.1109116 0.3317461 19.3584039 2808.5945099 1.5610595
30.1123145 0.3648785 18.7131467 2800.6584751 1.6037030
30.1132013 0.2574169 19.3406937 2803.9925734 1.4784028
30.1144246 0.2939209 18.9244643 2803.0612628 1.5236687
30.1147076 0.3906995 18.2585159 2804.7399542 1.5319690
30.1157887 0.2948194 18.8959343 2803.7601271 1.5122060
30.1174057 0.3963364 19.3819152 2797.7784817 1.6211271
30.1198917 0.3107914 18.8996459 2805.5238312 1.6071990
30.1200127 0.3426923 19.3139379 2808.7575189 1.4621389
30.1207890 0.2279612 19.8698649 2804.6209087 1.4981866
30.1216420 0.3019993 18.9288051 2802.3236578 1.5810540
30.1216597 0.3750384 19.8914722 2796.6373874 1.6205003
30.1218497 0.3077076 18.9105159 2802.2765763 1.6337316
30.1233322 0.3740804 19.7918059 2796.8309394 1.5820543
30.1263599 0.3958097 18.7290859 2799.5484188 1.4718281
30.1269020 0.2578653 19.7858454 2800.4763824 1.6008407
30.1275034 0.3362232 19.7613968 2797.3588165 1.4931504
30.1296342 0.3274164 18.6913632 2802.2623908 1.5590588
30.1302013 0.3328808 19.3991356 2798.5925502 1.5113839
30.1305540 0.2531244 19.8457417 2807.3550808 1.4820359
30.1312732 0.3563677 18.7004658 2806.4798824 1.5993561
30.1318469 0.3387545 18.5530247 2804.6756526 1.5188356
30.1343540 0.3397848 18.5544621 2802.4839571 1.5231618
30.1346146 0.3802074 19.7135313 2797.1064259 1.6475492
30.1361157 0.3741554 18.3523340 2802.0888601 1.4822237
30.1373432 0.3029983 19.9449985 2798.0733872 1.6512595
30.1380136 0.3545276 19.8111092 2810.5668094 1.4953156
30.1390438 0.3882374 18.3536635 2805.5707484 1.5027831
30.1390655 0.3969586 19.9804049 2795.9806933 1.5497577
30.1420197 0.2436949 19.6036656 2803.7232130 1.5693300
30.1430829 0.2580697 19.4937143 2805.3989289 1.6150063
30.1431173 0.2685415 19.9681570 2799.0807271 1.5772514
30.1434195 0.2713781 19.8528786 2808.2847174 1.5713600
30.1458489 0.3206871 19.3865767 2808.4269625 1.5202668
30.1464322 0.2594733 19.3861122 2804.4340671 1.5911060
30.1475574 0.3952169 18.5868439 2807.0056499 1.5124856
30.1478130 0.3344249 18.8887049 2806.7522680 1.5562893
30.1501371 0.3969065 19.8268792 2796.3129502 1.5209357
30.1519474 0.2774014 19.2795430 2805.6586131 1.6438290
30.1523571 0.3982830 18.6561169 2799.8931561 1.5152462
30.1527963 0.3299904 18.6303492 2803.7702208 1.6325874
30.1539697 0.3305088 18.6927378 2802.3650052 1.6259560
30.1546617 0.2929316 19.4198833 2800.2402484 1.6400572
30.1606962 0.3580781 19.2518528 2808.8666502 1.5006327
30.1611027 0.3684639 18.5150070 2801.5553797 1.5923584
30.1613234 0.2272987 19.9758695 2805.2288107 1.5823652
30.1643006 0.3314677 18.8541988 2800.7897093 1.5207801
30.1643574 0.2669109 19.5628962 2806.6905887 1.6196706
30.1656640 0.3335736 18.6254122 2805.2568452 1.4652781
30.1683246 0.2560545 19.4103198 2804.8987249 1.4897534
30.1685070 0.2444158 19.9370296 2806.8786548 1.6426385
30.1689651 0.3946736 18.2126072 2803.8074353 1.5963348
30.1701411 0.3230776 18.7542718 2805.1193724 1.6371958
30.1706599 0.3980991 18.2966802 2805.2031760 1.6408756
30.1707157 0.3936461 19.5586232 2797.1078577 1.5396068
30.1725221 0.3306548 19.2061215 2808.0207381 1.5577808
30.1730439 0.3899034 19.8165545 2811.0984697 1.4810493
30.1733811 0.3860783 18.6063574 2800.6736311 1.6335229
30.1746078 0.3469798 19.1645506 2799.2775164 1.6036335
30.1746825 0.3779138 19.9018667 2811.1870562 1.6348935
30.1748690 0.3785187 19.3303974 2797.9266384 1.5224588
30.1752403 0.3223616 19.4668013 2798.6404737 1.5154497
30.1759949 0.3772228 19.2332369 2809.1331090 1.5576874
30.1781177 0.2752686 19.6650324 2800.0873988 1.6419733
30.1789139 0.3733156 18.9081045 2807.9418133 1.4771598
30.1792736 0.3741729 19.6333674 2797.2505579 1.5821620
30.1816721 0.3733527 19.6163677 2797.4048279 1.6228803
30.1824172 0.2978537 19.2085013 2800.9228760 1.6295256
30.1826700 0.2837935 19.3570610 2800.3439526 1.4659320
30.1842083 0.2663160 19.6214542 2800.3010295 1.5106736
30.1845573 0.2293840 19.9279312 2804.6943982 1.6423405
30.1858267 0.2424378 19.8385040 2801.1473898 1.5390583
30.1864864 0.3785307 18.3022626 2804.8847055 1.4614451
30.1904975 0.3911721 18.3837259 2805.7944225 1.5661324
30.1906958 0.3486091 18.6424882 2801.4735525 1.5789389
30.1909185 0.3549942 19.2741888 2808.8730548 1.5479517
30.1930511 0.3910669 18.5621944 2800.6207227 1.5875966
30.1953051 0.3995389 19.4899617 2797.2993616 1.5732026
30.1969380 0.2505961 19.5439024 2803.0658794 1.6277130
30.1972290 0.2699607 19.9745771 2808.7558682 1.4962889
30.1993990 0.3812090 19.8994907 2811.2319326 1.6319916
30.1994472 0.2736858 19.5765771 2807.2359703 1.6020473
30.2019437 0.3344470 19.5052911 2809.1923130 1.5832926
30.2029789 0.3571985 19.8625029 2796.9876506 1.6302152
30.2051630 0.2876351 19.2818002 2801.2191149 1.6554585
30.2081151 0.3185833 18.7359042 2804.1606545 1.6538215
30.2091736 0.3911293 18.4902380 2801.0257669 1.6071955
30.2105127 0.3533234 18.8790942 2807.3721158 1.5011911
30.2109402 0.2856051 19.1462220 2801.9049805 1.5835241
30.2138900 0.3096680 19.9882441 2797.7337566 1.6546172
30.2164020 0.2633878 19.2846199 2804.2981641 1.5296986
30.2193112 0.2849187 19.9319829 2809.1059057 1.6521059
30.2203316 0.2539542 19.9262149 2807.6392750 1.5914952
30.2223057 0.3676163 19.8253497 2796.5821084 1.4873572
30.2230840 0.2900369 19.9593112 2809.5037717 1.4568884
30.2246151 0.2854802 19.2300263 2800.9397852 1.4878266
30.2289771 0.3632582 18.8076277 2800.2409726 1.6086396
30.2310939 0.3350840 18.9549128 2807.1968355 1.4876160
30.2325815 0.3264311 18.8760651 2806.5094763 1.4892490
30.2384014 0.3603623 19.3211369 2809.1625549 1.5221178
30.2393209 0.2950421 18.9721110 2805.2038251 1.5258628
30.2407353 0.2259011 19.9825506 2805.5733355 1.4935774
30.2407542 0.2921320 18.9835760 2803.3567183 1.6351768
30.2407670 0.3207113 19.8608107 2797.5996832 1.5752518
30.2407996 0.3430437 19.7538941 2810.2062814 1.5274012
30.2422411 0.3177316 18.7236360 2803.7833154 1.6310315
30.2452239 0.3257322 19.0458871 2800.0698062 1.5175902
30.2478002 0.3254883 18.8957876 2806.5207710 1.5327834
30.2494010 0.3647400 18.3925638 2804.9328856 1.5115439
30.2506166 0.3954531 19.4851393 2810.2108336 1.5572171
30.2546531 0.3966342 18.4536977 2801.1275284 1.6292103
30.2584464 0.3248912 18.6631083 2804.6439958 1.5653397
30.2586864 0.3959995 18.4149966 2806.2543001 1.4868046
30.2589662 0.3739247 19.9369070 2796.1882414 1.4889282
30.2594653 0.2799736 19.0983514 2805.1073357 1.4638924
30.2598897 0.3610702 19.6071877 2797.5909106 1.6166717
30.2617649 0.3138575 19.8461969 2797.5513079 1.4765833
30.2623790 0.3688458 18.4702362 2801.8275763 1.6048973
30.2623938 0.3388960 18.9764742 2800.1856549 1.6022994
30.2629625 0.2902513 19.3987100 2800.2914852 1.6055078
30.2634385 0.2586622 19.5041586 2805.5941477 1.6349356
30.2720764 0.3458912 18.5040265 2804.7971338 1.5318616
30.2720796 0.3866196 18.7057994 2807.3611577 1.5854890
30.2737983 0.3546634 18.4265591 2802.4343968 1.4930011
30.2744430 0.2272075 19.8741380 2804.3337821 1.5325278
30.2782283 0.2967674 19.0737562 2806.0528824 1.5523013
30.2788569 0.2624683 19.6549553 2800.5056975 1.5526623
30.2803856 0.3345701 19.2615925 2808.3394005 1.6210081
30.2833506 0.2913588 19.2519875 2806.6599766 1.6060250
30.2861700 0.2380014 19.9136137 2801.4433415 1.6086412
30.2862031 0.3471712 18.9343517 2800.2386650 1.6477506
30.2865209 0.2876508 18.9804089 2802.7378993 1.5027035
30.2876516 0.3314219 18.6864585 2801.4878858 1.4688073
30.2885803 0.3899623 18.9663128 2808.4870152 1.4587752
30.2904649 0.2844813 19.4089108 2800.0845054 1.4813264
30.2905241 0.3363621 19.2761604 2798.9927378 1.5600236
30.2913484 0.2497018 19.9524251 2799.8538533 1.5038028
30.2918507 0.3082274 18.9833518 2806.2989727 1.4872574
30.2952275 0.3893566 19.8146560 2796.5787793 1.6085041
30.2992637 0.3904318 19.8640382 2811.2771059 1.4753934
30.3025965 0.3924129 18.7240229 2807.5827104 1.5470509
30.3031622 0.2545591 19.4097597 2802.3740240 1.4669838
30.3034110 0.3210853 19.8312683 2797.6572627 1.5752704
30.3045130 0.2969851 18.9590266 2805.2670338 1.5414189
30.3065577 0.3990458 19.9395348 2795.8636758 1.4816084
30.3074598 0.3863390 18.2134958 2803.1136963 1.5151666
30.3103016 0.3304758 19.3037408 2808.3839259 1.6385889
30.3116222 0.3687736 18.3166170 2802.6954784 1.4912436
30.3119045 0.3773846 18.9104867 2808.0468702 1.5395082
30.3120068 0.3821893 19.9580572 2796.1523049 1.5507361
30.3126890 0.2763378 19.5852168 2799.8021901 1.4979105
30.3131160 0.3945147 18.5106188 2806.7191150 1.5038303
30.3156998 0.3769915 19.2381352 2809.2098680 1.4885585
30.3188005 0.3434804 18.5219721 2802.1325419 1.4853369
30.3191911 0.2544939 19.4477020 2804.9493616 1.5409818
30.3194932 0.3403569 19.6499634 2797.8834390 1.6308888
30.3195048 0.2940694 19.3825749 2807.4706726 1.5813157
30.3224213 0.2705856 19.3404609 2801.9885095 1.6276880
30.3244174 0.3003714 19.2583999 2807.3173416 1.4792318
30.3247026 0.2718924 19.3572904 2801.7042853 1.6208111
30.3257344 0.2830958 19.2379073 2800.8845256 1.4625033
30.3263487 0.3771232 19.2120174 2809.1158960 1.5377065
30.3306656 0.3840257 18.6873925 2799.9888417 1.5263434
30.3307500 0.3613250 18.4278399 2802.2020551 1.5419849
30.3320388 0.3902112 18.5270739 2800.8491982 1.6239352
30.3337058 0.3445084 18.9012893 2800.4359244 1.6457486
30.3339862 0.3707106 19.9697054 2811.3365989 1.4958772
30.3344978 0.2539118 19.5166398 2805.8225440 1.4584709
30.3370184 0.2651001 19.6645009 2800.5123697 1.6171685
30.3372303 0.3969162 19.9234033 2796.2908543 1.6517214
30.3377549 0.3350376 19.5235842 2798.3767746 1.6276786
30.3380909 0.3220237 18.8041585 2801.9165771 1.6374326
30.3385583 0.2817277 19.0932169 2803.8402079 1.6497994
30.3394715 0.3922441 19.0846694 2798.3913661 1.5064634
30.3396126 0.2659108 19.7294239 2807.5418567 1.6037959
30.3397118 0.3338888 19.2700811 2799.2571651 1.6313176
30.3415925 0.2870604 19.8963982 2798.5413045 1.5980382
30.3416776 0.3456367 18.7685282 2806.5069256 1.6542033
30.3424765 0.3742981 18.6107382 2800.3740217 1.4721487
30.3427923 0.3059765 19.3059553 2807.6906159 1.5354546
30.3445313 0.3825447 18.4349157 2801.2731992 1.5412639
30.3455002 0.3101403 18.7909546 2805.0976719 1.4900915
30.3468407 0.3192315 19.8923846 2797.6575035 1.6317773
30.3471975 0.2971875 19.0221133 2805.9603478 1.4765069
30.3507128 0.3355869 18.5607176 2804.8322250 1.4995324
30.3508580 0.3815009 18.6437148 2800.0257446 1.4593357
30.3540332 0.3841764 18.2529400 2803.6493480 1.6154898
30.3559238 0.3574401 19.1530833 2798.6643290 1.4698934
30.3560348 0.3944501 18.4954997 2800.4064082 1.4605621
30.3568267 0.3914518 18.6146241 2800.1047175 1.5167903
30.3574073 0.2358260 19.8165329 2801.5442324 1.4756833
30.3595694 0.3712630 18.3740911 2805.3258670 1.4618609
30.3597606 0.3208281 18.6306453 2803.2721092 1.5097400
30.3599415 0.3850039 18.4926596 2801.0557798 1.5960668
30.3629762 0.3806640 18.3958958 2805.4663873 1.6511321
30.3632931 0.3594316 18.7361229 2800.4882496 1.5715446
30.3634489 0.3126490 19.4180404 2808.4081417 1.4734557
30.3673619 0.3341782 18.6948610 2805.8202400 1.5184174
30.3713194 0.2571357 19.3997263 2802.9483269 1.5802879
30.3721427 0.2808091 19.1980154 2801.9781137 1.6143299
30.3762770 0.3701250 18.3497146 2804.8167256 1.5441944
30.3768840 0.2488149 19.4605498 2803.5383524 1.5128135
30.3782217 0.3582117 19.5115765 2809.7817139 1.5307831
30.3790512 0.3296180 19.9362252 2796.8562633 1.4662514
30.3811379 0.3031230 19.0034734 2806.2447069 1.4594478
30.3827109 0.3881186 18.4451450 2806.2594747 1.5145642
30.3844558 0.2572155 19.3856344 2804.6814775 1.5501370
30.3852784 0.2717406 19.5733684 2800.1352897 1.5193058
30.3865922 0.2816176 19.9713124 2798.4928775 1.5991036
30.3876815 0.3136579 19.2768328 2799.5834988 1.5444118
30.3882339 0.2672112 19.2028732 2803.3111881 1.5206863
30.3889252 0.2343752 19.7483766 2804.2351897 1.5732795
30.3893617 0.2734288 19.1713728 2804.3030020 1.5982072
30.3914436 0.2508393 19.6023659 2805.5308172 1.6397803
30.3918680 0.2216078 19.9814869 2804.0443273 1.5560316
30.3966457 0.3284804 19.1862118 2799.6742915 1.6224497
30.3985864 0.3652672 19.0473144 2808.3438891 1.5566923
30.4010335 0.3498904 18.4423191 2802.9542960 1.5550011
30.4014818 0.2643368 19.5746006 2806.9657637 1.4713054
30.4040100 0.2590470 19.4353117 2805.7870513 1.4677153
30.4040656 0.2403201 19.9887145 2806.9057463 1.6513517
30.4042438 0.2423408 19.7153212 2802.3816182 1.6313932
30.4043045 0.3210833 19.0184947 2800.5714891 1.6039512
30.4059872 0.3561793 19.2996800 2809.0580732 1.5412470
30.4061001 0.3754925 19.9923700 2811.4814174 1.6290567
30.4063544 0.2660884 19.3105154 2802.3542472 1.5716205
30.4092823 0.3364484 18.7196669 2801.1712685 1.5189233
30.4114767 0.3454757 18.5330206 2805.0533297 1.5767513
30.4140730 0.3765509 19.9307768 2811.3260020 1.5667431
30.4143962 0.3162103 18.9734021 2806.6520668 1.5061601
30.4183979 0.2528465 19.4361003 2803.3616192 1.5731672
30.4254792 0.3920010 19.0826642 2798.3112451 1.4810989
30.4256951 0.2741996 19.1853017 2804.8456945 1.5907209
30.4261361 0.3735976 18.5002121 2800.9167429 1.4795971
30.4285269 0.3952080 18.2396549 2805.0785572 1.5316168
30.4286550 0.2423417 19.7601691 2801.7437012 1.5909704
30.4287960 0.2804188 19.0433603 2802.6472902 1.4839951
30.4302000 0.3023912 18.8061849 2804.4556600 1.4995215
30.4309356 0.3629634 18.3971105 2802.2996608 1.5402597
30.4310289 0.3866522 19.9449884 2811.5003131 1.4710491
30.4339471 0.3576484 18.4096910 2802.1497733 1.4761573
30.4365405 0.2945520 19.1059765 2806.2152900 1.5486783
30.4393717 0.2304759 19.8198776 2804.4292290 1.5692675
30.4403738 0.3304099 19.1562573 2807.8702479 1.6215289
30.4407909 0.2241999 19.9056689 2802.9679372 1.5039255
30.4426022 0.3223097 19.4242954 2798.5525619 1.4656773
30.4426350 0.2927710 19.3918070 2807.5574983 1.5349087
30.4479861 0.2743354 19.7600388 2808.2675252 1.4868014
30.4514795 0.3574443 19.1248057 2808.5194872 1.4761040
30.4517895 0.2256966 19.9433209 2802.4867170 1.5468777
30.4640548 0.3671589 19.2198621 2809.0210455 1.5245346
30.4642426 0.3728835 18.6494730 2806.8178253 1.6483628
30.4661962 0.2803439 19.7877816 2799.1917109 1.6190719
30.4671611 0.3457419 18.4434342 2803.1857590 1.5326422
30.4678968 0.3427370 18.7159363 2800.7357513 1.4693786
30.4679868 0.3277419 19.8256410 2810.1770711 1.5021076
30.4683616 0.2309241 19.7364536 2803.0753795 1.4634884
30.4683651 0.3473852 19.1423539 2799.0574716 1.5365829
30.4721245 0.3179383 19.8390305 2809.9495348 1.5973291
30.4750005 0.2856432 19.2637153 2800.9603242 1.5741158
30.4752950 0.3455448 18.5468903 2802.1054033 1.5753465
30.4766049 0.2836362 19.4431255 2807.3445084 1.5577663
30.4769600 0.2348040 19.7503767 2802.8315188 1.5627348
30.4781621 0.3424289 19.2179360 2798.7394361 1.4725558
30.4822939 0.2498184 19.4151031 2803.2009523 1.4723648
30.4823737 0.3910663 18.8296353 2799.4745557 1.6108682
30.4826179 0.2680203 19.2371667 2804.6111414 1.5795806
30.4888682 0.3075577 19.3050054 2799.7397572 1.5727782
30.4894645 0.3980446 18.7250675 2807.7972771 1.4587417
30.4899261 0.3934283 18.6745099 2799.9006419 1.5658325
30.4924891 0.3896715 19.2212944 2809.3896710 1.5359220
30.4932102 0.2789426 19.0337216 2804.2837753 1.4829297
30.4938185 0.2544701 19.4423309 2802.7824303 1.5874222
30.4939111 0.3732892 18.6262248 2806.8587295 1.5145338
30.4953454 0.2680288 19.3578365 2805.8357019 1.5757482
30.4966802 0.2877839 18.9547050 2803.1315338 1.5322451
30.4972940 0.2206739 19.9516142 2802.9452089 1.4762773
30.4980047 0.3375186 19.8637807 2810.5185433 1.4716154
30.4981282 0.2660333 19.2196046 2804.6878274 1.4855731
30.4987066 0.3993763 18.9892078 2808.7452647 1.5601130
30.4987163 0.3254831 19.1174793 2807.6431866 1.5457228
30.5002933 0.3631261 18.8189947 2807.4482890 1.5435239
30.5003577 0.2899870 19.1915052 2800.6622758 1.4699642
30.5007782 0.2521457 19.7799584 2800.6059723 1.5730211
30.5013836 0.2903593 19.3818965 2799.8482556 1.4861647
30.5021953 0.3334193 19.1854718 2808.1196464 1.5900498
30.5037945 0.3443485 19.4161237 2798.2481786 1.5506605
30.5043737 0.3529061 18.6099339 2801.3641466 1.5948248
30.5072679 0.3962051 19.2809461 2809.6563184 1.6343305
30.5082558 0.3461152 18.5003462 2804.5619345 1.6319293
30.5098777 0.3456949 19.9935815 2796.7166721 1.6200034
30.5117608 0.3306947 19.5949914 2809.5327395 1.5004388
30.5168584 0.2919616 18.8775795 2803.7606003 1.4956801
30.5170856 0.3024723 18.7918530 2803.3919836 1.5329261
30.5172082 0.2916455 18.9717829 2804.7901786 1.5937519
30.5174916 0.3302068 19.6678089 2797.5996988 1.4765415
30.5189212 0.3777980 19.2644189 2798.1583854 1.5781819
30.5195326 0.2604557 19.2442705 2803.7870164 1.4654266
30.5200991 0.2605407 19.7403267 2800.3103022 1.6001410
30.5238699 0.2764632 19.7447518 2808.1794108 1.6447957
30.5286647 0.2213723 19.9843601 2802.9992368 1.5458334
30.5292697 0.3714598 18.9796242 2798.9721014 1.4910907
30.5296439 0.3877734 18.3944504 2806.0447992 1.5125537
30.5300559 0.3102192 19.0022605 2801.1647058 1.6265528
30.5312978 0.3643929 18.5944920 2800.5982481 1.4641122
30.5315977 0.3686414 18.6034415 2806.6206041 1.5372661
30.5323244 0.3819490 19.6290293 2797.1229924 1.6169112
30.5336763 0.3804209 19.4935611 2810.1260609 1.5539097
30.5337102 0.2485165 19.7581944 2806.4402767 1.6531767
30.5340767 0.3326541 18.8496970 2800.6656099 1.5451571
30.5347064 0.2579487 19.3681450 2803.3710994 1.6058623
30.5347487 0.3204293 18.7102093 2805.2623935 1.5122778
30.5429272 0.2877052 18.9965908 2804.7323214 1.5688119
