# seed: 1784141145525623654
# N: 139.000
# minAmplitude: 0.20998409573019
# maxAmplitude: 0.2830891016485938
# minSigma: 17.999883804266283
# maxSigma: 16.548371118237924
# minX0: 2799.7190904776185
# maxX0: 2802.9998577055535
# minAlpha: 1.456002397664135
# maxAlpha: 1.6559741770305978
# chi2 amplitude sigma x0 alpha
0.4160991 0.2422372 17.1256030 2802.1220086 1.4989470
0.4160999 0.2372401 17.3519172 2802.3103185 1.5541671
0.4161069 0.2572917 17.4880731 2801.4522683 1.5376130
0.4161071 0.2557020 16.9307063 2802.8635586 1.5096860
0.4161071 0.2413347 17.9869155 2800.2386130 1.5040648
0.4161176 0.2530122 17.1777417 2802.5590460 1.5764495
0.4161201 0.2774237 17.9673513 2802.2204012 1.4560810
0.4161229 0.2547592 17.8483351 2800.5017158 1.4892776
0.4161238 0.2326292 17.4807089 2802.4741474 1.5674691
0.4161270 0.2458536 17.1466131 2802.7833027 1.5682728
0.4161279 0.2425805 17.3115319 2801.3453811 1.4799839
0.4161290 0.2390897 17.3795411 2802.7584314 1.6063310
0.4161319 0.2428484 17.9768078 2800.3246332 1.5185515
0.4161342 0.2699987 17.8710323 2801.4885874 1.4993512
0.4161472 0.2674902 17.4379648 2802.7784363 1.6079760
0.4161503 0.2392970 17.6829055 2800.8268560 1.5069838
0.4161583 0.2600155 17.7623905 2801.1309837 1.5464198
0.4161585 0.2362980 17.9966148 2800.4643410 1.5257355
0.4161599 0.2205162 17.8009697 2801.5301586 1.4582427
0.4161607 0.2373844 17.8504219 2801.7143020 1.6518603
0.4161693 0.2677056 17.4184488 2802.5489174 1.5716716
0.4161745 0.2510102 17.8440738 2800.4106386 1.4899522
0.4161752 0.2672977 17.4399904 2802.5696018 1.5875849
0.4161785 0.2735155 17.7557297 2802.3511296 1.5503091
0.4161825 0.2695905 17.9855331 2801.6766630 1.5873338
0.4161857 0.2470315 17.9744736 2801.0911813 1.6472957
0.4161866 0.2521008 17.2453691 2801.6036029 1.5019306
0.4161891 0.2437370 17.5679536 2801.6248504 1.5917524
0.4161914 0.2344054 17.6909869 2801.0796420 1.5151404
0.4161924 0.2461623 17.5636296 2802.0085562 1.6406359
0.4161957 0.2598556 17.9598398 2801.2426963 1.6277341
0.4161985 0.2667294 17.0726784 2802.9006711 1.4925726
0.4162157 0.2303965 17.8297908 2800.8158638 1.4920218
0.4162172 0.2604979 17.4347489 2801.8291904 1.5565954
0.4162180 0.2700961 17.9055701 2801.7624234 1.5693338
0.4162236 0.2504609 17.9057161 2800.5860700 1.5412250
0.4162247 0.2660683 17.7143514 2801.8409426 1.5920626
0.4162364 0.2332409 17.6548036 2801.8032888 1.5726254
0.4162370 0.2247415 17.5378275 2802.7614162 1.5171376
0.4162371 0.2369655 17.1307722 2802.5230840 1.4982145
0.4162409 0.2559778 17.3865945 2801.7424774 1.5539850
0.4162553 0.2556537 17.8146440 2800.9452798 1.5598899
0.4162616 0.2483645 17.6732490 2800.4850251 1.4652678
0.4162648 0.2518568 17.0830753 2802.1363543 1.5095034
0.4162667 0.2546399 17.1166023 2802.4725798 1.5482323
0.4162692 0.2402047 17.4280969 2801.9913416 1.5713144
0.4162700 0.2788236 17.9830330 2802.7786258 1.5261777
0.4162746 0.2556202 17.3786480 2802.1461242 1.6015586
0.4162751 0.2653238 17.7482880 2801.8717638 1.6186894
0.4162764 0.2359657 17.6687136 2802.0254186 1.6189156
0.4162777 0.2278730 17.7483184 2801.7635887 1.5464999
0.4162778 0.2247740 17.8775752 2802.2057884 1.5843983
0.4162796 0.2214651 17.5540682 2802.9117906 1.4871972
0.4162985 0.2358399 17.3436050 2801.9851790 1.5173498
0.4163097 0.2703238 17.6717294 2802.1025823 1.5528169
0.4163123 0.2553747 17.0692177 2802.8760282 1.5615642
0.4163123 0.2344161 17.6864579 2801.7353989 1.5852831
0.4163124 0.2568167 17.9214361 2801.1293902 1.6179459
0.4163128 0.2268073 17.8242234 2801.8976682 1.5684782
0.4163194 0.2601333 17.1442802 2802.0097895 1.4893908
0.4163222 0.2375795 17.7380887 2800.9352016 1.5296339
0.4163277 0.2322433 17.3290762 2802.9402322 1.5432126
0.4163343 0.2438350 17.6459515 2801.2092191 1.5646512
0.4163346 0.2643423 17.2734713 2802.3855195 1.5422872
0.4163363 0.2195201 17.9758563 2801.3698447 1.4793973
0.4163381 0.2235781 17.9496226 2801.2513692 1.5085754
0.4163408 0.2526761 16.9268053 2802.2496217 1.4690925
0.4163509 0.2536701 17.6998840 2801.7027085 1.6535973
0.4163580 0.2500078 17.6230179 2801.6056778 1.6196060
0.4163621 0.2578071 17.3778697 2802.3578277 1.6183888
0.4163644 0.2553411 17.8631858 2800.7775096 1.5452040
0.4163646 0.2677832 17.6888686 2801.9713626 1.5820645
0.4163672 0.2376247 17.1042504 2802.8592731 1.5132651
0.4163681 0.2341805 17.6632308 2801.4007165 1.5430118
0.4163745 0.2517688 17.9585407 2801.0419951 1.6337575
0.4163752 0.2534511 17.8004593 2801.0384322 1.5828510
0.4163764 0.2661124 17.3378346 2802.4834656 1.5573802
0.4163782 0.2307043 17.9441875 2800.8392012 1.5285573
0.4163846 0.2634240 17.4635037 2802.0556844 1.5745030
0.4163890 0.2724512 17.3586901 2802.8518525 1.5026078
0.4163959 0.2637314 17.5743743 2801.4849404 1.5171346
0.4163964 0.2377968 17.9062764 2800.5233739 1.5189940
0.4163990 0.2380080 17.9938572 2800.4391504 1.5302275
0.4164007 0.2264488 17.7927076 2801.7682442 1.5452354
0.4164052 0.2391941 17.1876100 2802.6569070 1.5406684
0.4164075 0.2269494 17.4264706 2802.8860888 1.5158272
0.4164096 0.2455677 17.3759446 2801.1433492 1.4827995
0.4164140 0.2574801 17.1796284 2802.5428397 1.5701932
0.4164145 0.2292283 17.4699654 2801.8795121 1.4909028
0.4164158 0.2664730 17.5780737 2802.4218275 1.6311168
0.4164232 0.2411467 17.2645038 2802.3708054 1.5582032
0.4164352 0.2531196 17.1484217 2802.4232637 1.5574349
0.4164385 0.2379224 17.6272064 2801.1907184 1.5332859
0.4164447 0.2538030 17.6603233 2801.5851700 1.6253684
0.4164471 0.2307803 17.8804785 2801.9667274 1.6320791
0.4164500 0.2618429 17.1683477 2802.3642366 1.5262590
0.4164557 0.2453334 17.2155487 2802.1949782 1.5478245
0.4164594 0.2641819 17.1919095 2802.3061924 1.5076791
0.4164644 0.2491916 16.8855165 2802.7102330 1.4876033
0.4164678 0.2774380 17.9459911 2802.7044337 1.5628343
0.4164711 0.2197569 17.6444754 2802.5148419 1.4738743
0.4164717 0.2553497 17.7185749 2800.9846748 1.5425960
0.4164754 0.2533854 17.5846184 2800.8456662 1.4896882
0.4164768 0.2314317 17.6459490 2801.0165506 1.4759086
0.4164782 0.2379176 17.1863813 2802.8837643 1.5439932
0.4164794 0.2709737 17.9566533 2802.0723219 1.6337519
0.4164925 0.2354301 17.9185518 2801.1709409 1.5976088
0.4165002 0.2334017 17.8043559 2801.1920400 1.5542545
0.4165036 0.2255497 17.6781145 2801.6567398 1.4946249
0.4165050 0.2761392 17.5320750 2802.9865814 1.4875967
0.4165060 0.2627149 17.4979023 2801.7124558 1.5429819
0.4165155 0.2552146 17.0246808 2802.1294091 1.4869638
0.4165182 0.2361296 17.5039446 2800.9419390 1.4597427
0.4165214 0.2577569 16.8825873 2802.9343880 1.4943739
0.4165256 0.2464750 16.9716215 2802.4781016 1.4953588
0.4165342 0.2374150 17.8026045 2801.0299001 1.5600443
0.4165378 0.2381393 17.4535063 2802.4659610 1.6062166
0.4165451 0.2456453 17.9338149 2801.0613417 1.6315983
0.4165486 0.2728205 17.6379770 2802.9304578 1.6157290
0.4165493 0.2645521 17.5666710 2801.4446937 1.4985778
0.4165530 0.2224486 17.9713379 2801.8416963 1.5561177
0.4165564 0.2442404 17.4504484 2801.4198874 1.5369362
0.4165610 0.2498486 17.9102395 2801.1710790 1.6444289
0.4165624 0.2284432 17.7878961 2802.2349197 1.6036114
0.4165649 0.2310163 17.9989297 2801.3479888 1.6068657
0.4165682 0.2315930 17.5807012 2802.4219419 1.5872339
0.4165711 0.2534829 17.3150270 2802.6688333 1.6354271
0.4165738 0.2555577 17.8513891 2800.3997244 1.4671522
0.4165751 0.2537618 17.1580102 2802.0194569 1.5222502
0.4165776 0.2507278 17.3387435 2801.0853219 1.4653170
0.4165803 0.2643532 17.2929967 2802.8248777 1.5967786
0.4165806 0.2603691 17.3077913 2801.5722342 1.4835140
0.4165810 0.2295027 17.3677348 2801.8692916 1.4641851
0.4165843 0.2631822 17.2394469 2802.5547892 1.5613979
0.4165909 0.2654714 17.2084817 2802.8267303 1.5549347
0.4165938 0.2557123 17.9113943 2800.9834183 1.5968699
0.4165954 0.2373245 17.3630491 2802.4388729 1.5703424
0.4165982 0.2586038 17.5744718 2801.5438196 1.5742576
0.4165993 0.2643702 17.2939229 2802.9296013 1.6064462
0.4165998 0.2311843 17.5117544 2802.8994786 1.5901197
0.4166006 0.2387573 17.2973204 2802.3985379 1.5569843
0.4166014 0.2682466 17.5539174 2802.5913006 1.6229720
0.4166017 0.2723863 17.9730434 2802.2825205 1.6500573
0.4166049 0.2426914 17.4046672 2800.9240801 1.4574121
0.4166061 0.2377814 17.9801044 2800.4445010 1.5277514
0.4166128 0.2369078 17.7709829 2801.4491327 1.5991596
0.4166141 0.2527604 16.8849831 2802.2396482 1.4564597
0.4166155 0.2658480 16.9991064 2802.9817822 1.4851678
0.4166170 0.2445735 17.8932068 2800.1377077 1.4680544
0.4166239 0.2453589 17.0248385 2802.6943772 1.5235724
0.4166284 0.2620139 17.1093762 2802.3239482 1.5020277
0.4166322 0.2494828 16.9693394 2802.5400154 1.5063197
0.4166392 0.2331361 17.1602892 2802.9625799 1.5004440
0.4166400 0.2506195 17.9066199 2800.8948651 1.5981886
0.4166407 0.2656458 17.7399369 2801.9229116 1.6238626
0.4166457 0.2365580 17.3052084 2801.4207594 1.4609329
0.4166495 0.2256031 17.7449083 2802.2503656 1.5609683
0.4166547 0.2797010 17.9685564 2802.8010774 1.4834757
0.4166555 0.2469604 17.0777497 2802.0906009 1.5012088
0.4166599 0.2501113 17.5219581 2802.0488860 1.6432618
0.4166619 0.2325287 17.5916653 2801.3511901 1.5069197
0.4166650 0.2603279 17.8677900 2801.2523437 1.6017705
0.4166672 0.2184691 17.6917374 2802.3721865 1.4633070
0.4166824 0.2242434 17.7418762 2802.1739820 1.5390370
0.4166851 0.2484688 17.9504561 2800.5272667 1.5501605
0.4166871 0.2288569 17.6355874 2802.6796024 1.5925134
0.4166890 0.2245570 17.5732009 2802.1246445 1.4909908
0.4166983 0.2568713 17.2293950 2802.6019543 1.5965562
0.4167006 0.2662298 17.4792551 2801.7502779 1.5026628
0.4167014 0.2472811 17.7102338 2800.6519953 1.5073097
0.4167014 0.2672177 17.9209490 2801.7441447 1.6293373
0.4167074 0.2340701 17.7409271 2801.5739307 1.5843928
0.4167092 0.2694038 17.6237912 2802.6590885 1.6413132
0.4167123 0.2274279 17.5904042 2802.5170282 1.5536829
0.4167147 0.2553997 17.6093277 2801.3856345 1.5776047
0.4167162 0.2638452 17.8053707 2801.5709729 1.6059841
0.4167182 0.2474355 17.8179378 2800.6002962 1.5281684
0.4167196 0.2578504 16.9762735 2802.2493981 1.4752156
0.4167206 0.2381193 16.9785539 2802.9944865 1.4836502
0.4167282 0.2739184 17.7337327 2802.8009470 1.6121176
0.4167307 0.2433333 17.2139638 2802.5393979 1.5674501
0.4167381 0.2443766 17.7807867 2801.0408096 1.5838693
0.4167406 0.2297522 17.6328290 2802.8637634 1.6118426
0.4167431 0.2446332 17.1858623 2802.3505165 1.5502995
0.4167458 0.2449889 17.5409971 2801.2112034 1.5401394
0.4167493 0.2462127 17.4480812 2801.2876922 1.5254541
0.4167518 0.2533071 17.7741291 2801.2636337 1.6150291
0.4167592 0.2595977 17.2853621 2802.2131635 1.5662869
0.4167634 0.2375787 17.1654973 2802.5532188 1.5184687
0.4167636 0.2292039 17.6961096 2800.9518394 1.4658333
0.4167748 0.2327455 17.8486727 2801.4418798 1.5909367
0.4167779 0.2439594 17.6710327 2800.6641968 1.4972635
0.4167783 0.2358662 17.2163763 2802.8008045 1.5354336
0.4167805 0.2585539 17.3924542 2801.9088797 1.5702361
0.4167881 0.2632169 17.2851623 2802.9462456 1.6155854
0.4167982 0.2707390 17.8425615 2802.0458260 1.5978670
0.4167997 0.2454512 17.5135291 2802.2401101 1.6491176
0.4168009 0.2269383 17.8980463 2801.2842067 1.5356220
0.4168123 0.2761673 17.9027812 2802.9811984 1.6451828
0.4168165 0.2611442 17.4951832 2802.3986450 1.6504685
0.4168217 0.2371354 17.9446732 2801.2669859 1.6296655
0.4168305 0.2491290 17.1421245 2801.8873708 1.5067815
0.4168320 0.2557310 17.7032707 2801.0055313 1.5425287
0.4168484 0.2675084 17.2921606 2802.5974686 1.5407816
0.4168535 0.2590825 17.3605408 2802.8174890 1.6556956
0.4168561 0.2523644 16.9281185 2802.2813036 1.4759725
0.4168605 0.2716256 17.5631298 2802.0097849 1.4768392
0.4168648 0.2476138 17.5779399 2801.4062322 1.5816335
0.4168666 0.2365756 17.1599812 2802.1713078 1.4849299
0.4168682 0.2632344 17.4509713 2801.9972859 1.5681404
0.4168762 0.2532202 16.9409630 2802.2895899 1.4803540
0.4168834 0.2572310 16.9038034 2802.6894874 1.4906474
0.4168875 0.2295106 17.4806776 2802.4726741 1.5412598
0.4168921 0.2520062 17.5252587 2801.7649837 1.6131326
0.4168943 0.2683066 17.7593610 2801.5676622 1.5256259
0.4168984 0.2699752 17.6294900 2802.3564747 1.5925912
0.4168988 0.2260567 17.3892698 2802.1557708 1.4578909
0.4169006 0.2562354 16.8571430 2802.6355517 1.4737423
0.4169007 0.2711862 17.5842283 2802.3981630 1.5594862
0.4169012 0.2660466 17.5166415 2801.6950756 1.5097879
0.4169035 0.2761453 17.7620168 2802.4828734 1.5042336
0.4169048 0.2145855 17.9376664 2802.2782711 1.4720793
0.4169051 0.2286985 17.4958861 2802.4335968 1.5350951
0.4169051 0.2416955 17.4996694 2801.5162571 1.5556075
0.4169108 0.2549307 17.7334387 2800.6758530 1.4964841
0.4169109 0.2655854 17.3799831 2801.8838019 1.5024930
0.4169136 0.2144383 17.9035692 2802.5092848 1.4730798
0.4169185 0.2656834 17.9788838 2801.2599915 1.5738974
0.4169230 0.2512096 17.2737009 2802.4351913 1.6032903
0.4169266 0.2643603 17.4346654 2801.7194634 1.5098241
0.4169302 0.2361312 17.6629980 2801.8403721 1.6050805
0.4169414 0.2688260 17.6700540 2802.3907111 1.6320423
0.4169444 0.2288327 17.7642491 2802.2093366 1.6009915
0.4169449 0.2663544 17.4545589 2802.0543957 1.5430387
0.4169459 0.2341631 17.5157766 2801.7719967 1.5407214
0.4169485 0.2432059 17.1530109 2802.6405180 1.5550598
0.4169502 0.2554609 17.6962664 2801.3202891 1.5950442
0.4169507 0.2491766 17.8010534 2800.9610179 1.5829842
0.4169519 0.2313021 17.6600093 2801.3056923 1.5130098
0.4169522 0.2548061 16.9851769 2802.1289568 1.4782229
0.4169596 0.2425258 16.9000213 2802.6323819 1.4687986
0.4169626 0.2364893 17.6998232 2800.7283971 1.4900565
0.4169629 0.2480976 17.7790888 2800.4288511 1.4890504
0.4169665 0.2661923 16.9772657 2802.8266657 1.4648127
0.4169667 0.2245220 17.6937135 2801.5213198 1.4785742
0.4169701 0.2368679 17.8243239 2800.9245855 1.5518952
0.4169735 0.2388315 17.7624419 2801.5373505 1.6206465
0.4169743 0.2205772 17.7931294 2802.6076350 1.5353694
0.4169763 0.2415336 17.0127510 2802.6976422 1.5040664
0.4169908 0.2705474 17.9433462 2802.1139151 1.6517301
0.4169926 0.2671029 17.6601008 2802.1298873 1.6145528
0.4169943 0.2481779 17.4410132 2801.5616579 1.5619069
0.4169964 0.2571947 17.5846378 2801.2823264 1.5474459
0.4169992 0.2254400 17.8053402 2801.9182007 1.5534378
0.4170041 0.2699074 17.4688563 2802.7749295 1.5922393
0.4170057 0.2375291 17.5971661 2801.4032186 1.5504074
0.4170102 0.2746121 17.6674214 2802.1519211 1.4589041
0.4170132 0.2764412 17.5131666 2802.9126036 1.4670161
0.4170140 0.2777909 17.9275573 2802.3961229 1.4822045
0.4170202 0.2660029 17.3017283 2802.7278422 1.5781618
0.4170258 0.2186630 17.9033804 2802.9475587 1.5571523
0.4170304 0.2438074 17.6788871 2801.7827992 1.6485327
0.4170316 0.2685312 17.5733202 2802.0838827 1.5563075
0.4170355 0.2395645 17.5288360 2801.0951841 1.5056723
0.4170435 0.2608859 17.9011011 2800.7035833 1.4974490
0.4170510 0.2539701 17.8683162 2801.3293076 1.6538866
0.4170562 0.2634480 17.3052830 2802.4106995 1.5708362
0.4170575 0.2394088 17.5366504 2801.7805957 1.5840108
0.4170583 0.2505858 17.3792207 2801.8584824 1.5800365
0.4170649 0.2442673 17.1903222 2802.5080942 1.5639712
0.4170672 0.2515105 17.4912774 2802.1589086 1.6491504
0.4170743 0.2639009 17.4507973 2802.2133609 1.5929280
0.4170928 0.2561323 17.5629398 2801.9961887 1.6485522
0.4170936 0.2329658 17.7264833 2801.4983153 1.5659672
0.4170937 0.2304211 17.9281025 2801.0626448 1.5528754
0.4170937 0.2276001 17.2566921 2802.9369959 1.4764938
0.4170944 0.2645156 17.4805378 2801.7149671 1.5233666
0.4170961 0.2349605 17.4477983 2802.3965469 1.5781128
0.4170985 0.2486762 17.1061578 2802.6085785 1.5582978
0.4171032 0.2453933 17.7494630 2801.4762224 1.6387036
0.4171040 0.2561526 16.8960478 2802.9416214 1.5084661
0.4171046 0.2372069 17.9567925 2801.3087400 1.6403401
0.4171184 0.2790063 17.9854661 2802.8193295 1.5419780
0.4171276 0.2490848 17.5959857 2801.6290070 1.6189711
0.4171327 0.2364510 17.9555160 2800.2220989 1.4845173
0.4171374 0.2482530 17.3711032 2801.1518504 1.4894755
0.4171390 0.2534391 17.8214542 2801.3300530 1.6420014
0.4171403 0.2293910 17.8491385 2800.5700091 1.4636404
0.4171423 0.2369643 17.6462148 2801.1217201 1.5291047
0.4171476 0.2781878 17.9579211 2802.6985950 1.5451366
0.4171551 0.2514418 17.4143982 2801.6773857 1.5700719
0.4171643 0.2360848 17.4705209 2801.6430276 1.5306249
0.4171670 0.2731382 17.6589213 2802.6949768 1.5919335
0.4171795 0.2620245 17.0726100 2802.8598663 1.5421254
0.4171882 0.2414680 17.4088890 2801.1876136 1.4918131
0.4171943 0.2749048 17.3850296 2802.9282953 1.4688197
0.4171954 0.2695383 17.6007795 2801.7936252 1.4983814
0.4171962 0.2558592 16.8645594 2802.8414650 1.4927675
0.4171972 0.2624376 17.7931096 2801.4733932 1.6040409
0.4172067 0.2336859 17.4923854 2801.5206831 1.5079757
0.4172105 0.2380147 17.4817991 2802.0361423 1.5837224
0.4172140 0.2654943 17.4202161 2802.9835781 1.6540998
0.4172157 0.2446255 17.3134822 2801.8217218 1.5457189
0.4172173 0.2488489 16.9980299 2802.1737001 1.4902929
0.4172224 0.2237945 17.5125392 2802.2520156 1.4758046
0.4172255 0.2478141 17.4940554 2800.7018282 1.4591372
0.4172276 0.2269722 17.6157197 2801.4121080 1.4738767
0.4172315 0.2392793 17.1999601 2801.5939532 1.4664773
0.4172353 0.2298112 17.6244466 2801.1075445 1.4714049
0.4172382 0.2318407 17.2658747 2801.9639023 1.4663963
0.4172431 0.2375108 17.9587306 2800.9786835 1.6011258
0.4172447 0.2707265 17.8569792 2801.6499619 1.5265153
0.4172492 0.2519435 17.8206277 2800.6012494 1.5232796
0.4172525 0.2421068 17.2093559 2802.4576279 1.5572559
0.4172536 0.2562942 17.3281806 2801.3187416 1.4832877
0.4172609 0.2429567 17.5126553 2801.0211799 1.5052541
0.4172615 0.2408660 17.1733742 2802.8819572 1.5645179
0.4172686 0.2342648 17.2359149 2802.8656670 1.5341763
0.4172690 0.2445490 17.7565791 2801.3049119 1.6171385
0.4172734 0.2616793 17.2168460 2801.8951851 1.4948882
0.4172783 0.2735408 17.4986506 2802.4355733 1.4836809
0.4172845 0.2703597 17.4357028 2802.2134859 1.4991724
0.4172860 0.2402308 17.5061709 2802.2111858 1.6210359
0.4172899 0.2515021 17.3592561 2802.4121510 1.6324266
0.4172900 0.2324071 17.4997279 2802.6812814 1.5906734
0.4172901 0.2493827 16.9640298 2802.2464637 1.4866258
0.4172906 0.2406296 17.5335530 2802.2531286 1.6356122
0.4172941 0.2616677 17.3985511 2802.4598896 1.6244119
0.4172967 0.2614622 17.3825748 2801.4169717 1.4788545
0.4173033 0.2431643 17.7698202 2800.9993737 1.5753951
0.4173069 0.2749230 17.6654898 2802.5687390 1.5288510
0.4173069 0.2482307 17.4145594 2802.1109130 1.6167875
0.4173083 0.2346493 17.8700428 2800.5491458 1.5027571
0.4173085 0.2391147 17.6631115 2800.9320095 1.5217881
0.4173164 0.2294342 17.9839804 2800.9811495 1.5511259
0.4173219 0.2712448 17.5831766 2802.3146322 1.5494725
0.4173253 0.2721327 17.4974547 2802.4457807 1.5196864
0.4173295 0.2422354 17.2298785 2802.4308500 1.5630465
0.4173453 0.2431375 17.6762357 2800.9289932 1.5394486
0.4173467 0.2779997 17.8269738 2802.6019418 1.4843525
0.4173543 0.2717567 17.4650493 2802.3152380 1.4968960
0.4173563 0.2616802 17.8431313 2800.8356074 1.5029625
0.4173588 0.2466068 17.9146118 2801.2110949 1.6550902
0.4173600 0.2374654 17.3888052 2802.8234032 1.6083716
0.4173613 0.2657536 17.1394776 2802.1282678 1.4588844
0.4173619 0.2568768 17.9936703 2800.3018571 1.4786892
0.4173691 0.2734422 17.3832009 2802.7403071 1.4870326
0.4173717 0.2270840 17.5352618 2802.3517532 1.5269119
0.4173720 0.2378701 16.9286318 2802.9533570 1.4677803
0.4173768 0.2633232 17.5176205 2801.7735185 1.5601775
0.4173806 0.2576740 17.4286279 2801.8709698 1.5857611
0.4173872 0.2594492 17.9635300 2801.2078805 1.6353327
0.4173918 0.2574742 17.1696284 2802.1918993 1.5401314
0.4173934 0.2301995 17.9983988 2801.7351314 1.6440764
0.4173971 0.2370262 17.7139610 2801.3541520 1.5773993
0.4173980 0.2462671 17.5050465 2800.7609146 1.4725225
0.4174174 0.2373295 17.2247278 2802.3487534 1.5258897
0.4174234 0.2493168 17.3581522 2802.4411982 1.6324014
0.4174280 0.2359983 17.2910001 2801.6969102 1.4843910
0.4174296 0.2322250 17.1492963 2802.9663141 1.4931514
0.4174324 0.2679991 17.9612498 2801.6242135 1.6123940
0.4174445 0.2273281 17.5171200 2802.3655770 1.5254845
0.4174474 0.2655349 17.1078965 2802.4975316 1.4938164
0.4174640 0.2283430 17.9464077 2801.5019313 1.5885789
0.4174668 0.2610660 17.0171535 2802.4625764 1.4976841
0.4174707 0.2371963 17.0650318 2802.6793563 1.4950891
0.4174741 0.2445011 17.2172895 2801.5673035 1.4913666
0.4174762 0.2709878 17.6374388 2802.2858067 1.5710830
0.4174766 0.2357705 17.6337902 2800.9391446 1.4983610
0.4174860 0.2458353 17.9274988 2800.8677460 1.6065166
0.4174863 0.2278632 17.4859332 2802.4492236 1.5273786
0.4174894 0.2440343 17.3759464 2802.1611670 1.5969762
0.4174894 0.2384092 17.2923756 2802.8106872 1.5843463
0.4174913 0.2352882 17.1247273 2802.6174550 1.4962259
0.4174920 0.2517306 17.1225190 2802.8511888 1.5879013
0.4174926 0.2295487 17.9377196 2801.7042701 1.6180551
0.4174930 0.2419063 17.5446509 2802.0892178 1.6328574
0.4174949 0.2661181 17.5123769 2801.9516138 1.5549030
0.4174981 0.2692174 17.2778811 2802.7768231 1.5364638
0.4175015 0.2788831 17.9157580 2802.8355229 1.5286448
0.4175068 0.2553540 17.3814882 2802.0416089 1.6002493
0.4175082 0.2776159 17.6571345 2802.9230005 1.4912338
0.4175110 0.2653292 17.8736727 2801.2990084 1.5616499
0.4175124 0.2416934 17.4104076 2801.3373704 1.5128527
0.4175125 0.2543430 17.6888303 2801.1252138 1.5698938
0.4175127 0.2730658 17.4444492 2802.3688573 1.4686939
0.4175137 0.2353081 17.8687749 2800.7108801 1.5296903
0.4175168 0.2465646 16.8885067 2802.6670972 1.4866290
0.4175214 0.2500424 16.9906483 2802.5156278 1.5184177
0.4175256 0.2497358 17.3678035 2801.6949852 1.5604198
0.4175438 0.2559260 17.8628457 2800.9474979 1.5823728
0.4175443 0.2498492 17.5744472 2801.6037589 1.6125047
0.4175459 0.2596437 17.1492427 2801.8667622 1.4864521
0.4175489 0.2729816 17.7788086 2802.7256864 1.6509320
0.4175492 0.2500045 17.6335985 2800.8342173 1.5185651
0.4175503 0.2373234 17.2129059 2801.7518876 1.4757557
0.4175521 0.2364204 17.2271858 2801.9308860 1.4894619
0.4175529 0.2605149 17.7286625 2800.8780385 1.4943564
0.4175538 0.2558298 17.9298125 2801.1791693 1.6439107
0.4175751 0.2669593 17.5802633 2801.3770137 1.4631294
0.4175822 0.2507298 17.0408403 2801.8963542 1.4818580
0.4175829 0.2725306 17.7112457 2802.3138303 1.5695879
0.4175881 0.2343183 17.0383919 2802.8340334 1.4719914
0.4175895 0.2429133 17.5100168 2801.2774384 1.5392597
0.4175907 0.2501112 17.5675712 2800.6033545 1.4623336
0.4175933 0.2376298 17.2132888 2802.7295234 1.5491712
0.4175967 0.2391126 17.5498659 2802.4640789 1.6496991
0.4176049 0.2626163 17.3423192 2801.4515496 1.4633011
0.4176106 0.2324803 17.3812893 2802.6376229 1.5538313
0.4176117 0.2700324 17.1173498 2802.8946810 1.4747921
0.4176177 0.2392319 17.6544992 2800.5804026 1.4733631
0.4176233 0.2575575 17.7763370 2800.9497228 1.5482421
0.4176267 0.2444843 17.7415606 2801.5386759 1.6447996
0.4176276 0.2168561 17.8230619 2802.4517202 1.4870089
0.4176289 0.2749846 17.4484318 2802.6770320 1.4647939
0.4176317 0.2544710 16.8427290 2802.7226417 1.4833315
0.4176322 0.2728273 17.7570711 2801.9020818 1.4992623
0.4176357 0.2271571 17.6901813 2801.6938754 1.5240984
0.4176374 0.2477028 17.6367614 2800.5722979 1.4801590
0.4176379 0.2677226 17.5520107 2801.7655506 1.5147989
0.4176385 0.2683772 17.6884947 2801.3741752 1.4697634
0.4176437 0.2183926 17.6892277 2802.6549136 1.4810938
0.4176462 0.2727837 17.8276164 2801.6147678 1.4587447
0.4176468 0.2665684 17.8028344 2801.4301376 1.5490562
0.4176556 0.2528853 17.6201544 2801.7922294 1.6508870
0.4176615 0.2270545 17.8090015 2802.4500662 1.6155882
0.4176638 0.2585254 17.2850405 2801.5227211 1.4907599
0.4176638 0.2607053 17.4438428 2801.3109923 1.4898541
0.4176695 0.2681530 17.8519011 2801.9307852 1.6364875
0.4176722 0.2503456 17.0043401 2801.9143643 1.4728025
0.4176750 0.2337473 17.6895371 2802.0500651 1.6172799
0.4176858 0.2704473 17.3369410 2802.2024199 1.4658259
0.4176908 0.2555776 17.9445857 2800.6707971 1.5559197
0.4176928 0.2262595 17.8250280 2802.9084766 1.6381078
0.4176951 0.2704412 17.2656597 2802.9641512 1.5322248
0.4176976 0.2417246 17.5336513 2801.0581350 1.5148717
0.4177008 0.2649307 17.5582835 2801.2236381 1.4597011
0.4177168 0.2537916 17.7085288 2800.6618751 1.4990889
0.4177249 0.2639490 17.7734369 2800.8803762 1.4652979
0.4177253 0.2352042 17.6092151 2802.4288650 1.6359318
0.4177265 0.2524581 17.1651166 2802.0088342 1.5329606
0.4177296 0.2694820 17.9812301 2801.1999721 1.4935731
0.4177338 0.2755109 17.7675893 2802.7971090 1.5937875
0.4177352 0.2353583 17.9633051 2800.0650517 1.4605691
0.4177358 0.2349554 17.5968839 2802.0293747 1.5982700
0.4177423 0.2231493 17.8428690 2802.9619532 1.6063930
