# seed: 1784072509930166400
# N: 155.000
# minAmplitude: 0.39346551790654827
# maxAmplitude: 0.9799644172240405
# minSigma: 14.00159463688906
# maxSigma: 17.99982585777346
# minX0: 2794.9065034965315
# maxX0: 2808.6726248433984
# minAlpha: 1.456025085302605
# maxAlpha: 1.6559861236560194
# chi2 amplitude sigma x0 alpha
1.0010871 0.5161751 17.0240211 2803.1016221 1.5553723
1.0018032 0.5986378 17.2084503 2798.9080579 1.5072789
1.0023305 0.6988986 15.5700387 2801.3416255 1.4933696
1.0027822 0.6438754 17.0596798 2799.7897820 1.5615859
1.0032167 0.6612871 15.0680806 2800.7704801 1.6439477
1.0034623 0.6223709 17.2831667 2798.9398658 1.4978180
1.0036672 0.5485918 17.5149310 2802.1218754 1.6195231
1.0040581 0.6141339 16.9129715 2803.7094094 1.6048770
1.0047975 0.5820477 16.2696679 2803.0787752 1.5014764
1.0050035 0.6478608 16.8242948 2802.6940757 1.6035883
1.0051222 0.6531348 15.7050750 2803.7777762 1.5362116
1.0052600 0.6215972 17.7036250 2798.9610086 1.4772815
1.0052773 0.5189196 17.9618757 2803.2690306 1.5406728
1.0065171 0.6283397 17.9334202 2802.8125960 1.5408655
1.0071812 0.6528080 16.1839515 2802.0734367 1.6344393
1.0078516 0.6607029 14.7219323 2803.0410235 1.6321707
1.0082784 0.5696986 17.9812397 2803.8693049 1.5538624
1.0096295 0.6376955 16.2081178 2800.8529011 1.6364805
1.0104088 0.6502695 16.5445920 2803.8876432 1.5054184
1.0116300 0.5939947 16.3757462 2799.1767049 1.5761454
1.0120150 0.5752675 16.3058347 2800.8736942 1.6505505
1.0132831 0.6784617 17.8566415 2800.8495766 1.4650486
1.0137468 0.6974171 16.0457917 2801.4934389 1.6031672
1.0144936 0.5943942 15.8577785 2800.8629870 1.4968872
1.0149851 0.7482705 15.2503044 2801.6569753 1.5608607
1.0156257 0.5399763 17.1865564 2803.8941014 1.5405195
1.0164176 0.5553547 15.5540244 2802.2754244 1.6458988
1.0165846 0.6135120 17.5955149 2803.9521227 1.5498020
1.0168923 0.5470866 16.6329623 2799.5794950 1.5672624
1.0174180 0.6175304 15.7124635 2802.2432680 1.4984789
1.0176244 0.6103175 17.5311618 2801.0639462 1.5923627
1.0181653 0.6536906 16.4432500 2803.3935381 1.6084590
1.0185915 0.6178676 15.1247979 2802.9982511 1.6450338
1.0189909 0.5350735 16.7097965 2802.4258494 1.6381041
1.0195899 0.5756369 17.7734880 2804.2538375 1.5282192
1.0207028 0.5866486 16.8734127 2799.1722180 1.5722481
1.0220747 0.5519667 17.5607562 2799.2685487 1.5360115
1.0228622 0.7092863 15.8121167 2801.2605710 1.6011990
1.0229864 0.6443520 16.5829522 2799.6504226 1.5848618
1.0231402 0.5179139 16.5189662 2800.9235042 1.6118765
1.0235260 0.6108328 14.8450075 2803.4550552 1.6030703
1.0235279 0.5956721 16.0952185 2803.8627159 1.5320646
1.0238312 0.5788812 15.1984994 2802.6276104 1.6440865
1.0240276 0.6374675 17.6908261 2803.7884953 1.4700979
1.0242137 0.5566191 15.2435229 2802.3758104 1.6332568
1.0266528 0.5230835 17.9998259 2800.5156965 1.5697414
1.0270740 0.6372014 15.6431685 2802.5706697 1.6518112
1.0274006 0.6343058 16.8498110 2798.9844386 1.4983753
1.0279086 0.5865961 17.9459099 2799.4958008 1.5414820
1.0282747 0.5934715 16.2688294 2799.2780209 1.5924560
1.0292963 0.6829431 17.7604774 2801.4252179 1.4734078
1.0294346 0.5634058 16.6749585 2802.9388899 1.4869858
1.0299168 0.5779864 17.7766059 2802.9701677 1.5947767
1.0305867 0.6737857 15.2197569 2803.4364007 1.5469102
1.0308825 0.6755579 14.6246769 2802.3282266 1.5563231
1.0308893 0.6157725 17.1026767 2803.2683508 1.6065217
1.0314282 0.5596810 17.9258616 2800.9178298 1.5937488
1.0318633 0.5235842 16.7148409 2803.3810836 1.5644294
1.0321089 0.6074712 17.1916055 2804.3613586 1.5596765
1.0325892 0.6763038 16.1740426 2802.5324198 1.6165621
1.0328235 0.5181535 16.6565004 2800.9538447 1.5369258
1.0346344 0.5627005 16.4591705 2800.4526953 1.4859643
1.0355204 0.6897471 15.3383726 2800.0050400 1.5364775
1.0372873 0.6016580 17.8493820 2802.0293252 1.5839613
1.0382960 0.5962707 16.6818801 2801.4861971 1.6447118
1.0385356 0.5147205 16.7201667 2800.6814950 1.5956191
1.0386842 0.6544750 17.2415322 2803.8433336 1.4995590
1.0389341 0.6605704 16.3786423 2799.2944469 1.5498757
1.0389471 0.5070929 17.2959482 2802.8339808 1.5577231
1.0393372 0.5659966 17.9910197 2800.4600427 1.5808615
1.0393873 0.7001090 16.1984028 2803.5035324 1.5412543
1.0395153 0.6929378 17.3279011 2800.4667899 1.4812520
1.0395281 0.7296104 16.0745618 2801.2418202 1.5445240
1.0400033 0.6627943 15.7564020 2800.8083802 1.4784276
1.0400574 0.6931619 15.0788005 2803.7791785 1.5911273
1.0409465 0.5592313 15.0683142 2802.3054808 1.5920152
1.0415926 0.6904854 14.6204660 2800.5812738 1.5704924
1.0422931 0.5439082 16.4908806 2799.8707385 1.6054130
1.0422933 0.6880914 15.2797404 2800.7958393 1.6330375
1.0424051 0.6587945 14.8686864 2801.1439447 1.5392009
1.0424126 0.5662199 15.6071941 2801.6948479 1.5319787
1.0427250 0.6671075 14.2887892 2802.7527044 1.5979380
1.0439584 0.5584529 17.1547090 2801.0667522 1.6324116
1.0443334 0.5481556 16.4532023 2800.8029516 1.4971977
1.0445959 0.5812738 15.4110159 2799.9141201 1.6114285
1.0452052 0.5179836 17.9843345 2802.8123697 1.5779077
1.0454643 0.7180073 16.5685564 2801.2467706 1.5225379
1.0465348 0.6850548 15.4186094 2802.2190097 1.6388881
1.0470584 0.5279550 16.3509206 2801.7850023 1.6399571
1.0479267 0.6814091 14.9198950 2802.7332284 1.5431646
1.0481105 0.6370023 15.5239410 2800.2562920 1.6423812
1.0485842 0.6603508 15.4230660 2804.0310783 1.5639401
1.0502832 0.6131253 16.3006207 2799.8719255 1.4716132
1.0507643 0.5611088 15.7752517 2801.0677170 1.5272997
1.0508331 0.5948025 16.9016772 2802.0439657 1.6386781
1.0513333 0.5449853 17.2384868 2801.2558174 1.6305991
1.0517636 0.6243753 16.6940189 2804.3688027 1.5286950
1.0518294 0.5930656 15.9329622 2803.4126420 1.5227303
1.0519441 0.5297670 16.4167862 2803.3692760 1.6136664
1.0523344 0.6876424 16.6593989 2802.7905943 1.5699945
1.0536066 0.6426170 16.4501694 2803.1997826 1.4710046
1.0538665 0.5430686 16.0339645 2800.0545223 1.6015919
1.0545496 0.5979767 15.8082200 2800.0238197 1.5156367
1.0546617 0.5208937 17.0466181 2801.1065906 1.6213910
1.0558278 0.6448678 16.6285204 2799.2439010 1.5589856
1.0578650 0.6320128 17.0380387 2799.0055951 1.4616647
1.0584321 0.5164491 16.2189895 2801.3584017 1.5675516
1.0585906 0.7151361 15.3298625 2800.3810704 1.5965377
1.0587664 0.5270462 17.5375714 2799.7707088 1.5085486
1.0599621 0.5872458 16.4698461 2802.5663981 1.4699688
1.0602217 0.6359657 16.7274010 2802.7346652 1.6211531
1.0606357 0.5964466 16.4624686 2801.9456835 1.6527371
1.0607773 0.5627388 15.6621645 2802.1409481 1.6553621
1.0615688 0.6062292 16.9353599 2799.7110738 1.6005678
1.0616074 0.5708634 15.2674421 2803.3848509 1.6197476
1.0619419 0.7000065 15.8896799 2802.2605531 1.4818298
1.0620445 0.6152534 16.9675709 2803.8789425 1.4797335
1.0623778 0.6604790 17.1090317 2803.6126552 1.5484935
1.0629359 0.7015981 14.2735017 2800.9639070 1.6008216
1.0631114 0.6924437 15.4244308 2801.4675863 1.4977830
1.0634189 0.6873455 17.2020698 2803.0077717 1.4951517
1.0639061 0.6587989 17.7254077 2803.3066512 1.4937745
1.0651476 0.6228649 16.8178784 2804.4259658 1.5711837
1.0654868 0.6607235 16.5076726 2801.0870873 1.6135396
1.0658343 0.6516060 17.3174395 2802.3094693 1.5738706
1.0696271 0.5828525 16.8164611 2800.6848969 1.6380097
1.0697310 0.5667275 17.5397374 2798.9496304 1.5090965
1.0726117 0.6540830 15.4268284 2799.4566346 1.5694082
1.0730351 0.6572938 15.0312587 2800.1039388 1.5517537
1.0731504 0.6466699 17.7861395 2802.9274596 1.5321046
1.0732890 0.6357346 17.9675009 2801.4895633 1.5427509
1.0735878 0.6668178 16.6662661 2801.3542703 1.6017260
1.0743479 0.7164589 14.2690578 2801.1042373 1.6008020
1.0749417 0.5589096 15.1443428 2801.4653549 1.5778578
1.0766138 0.5641884 17.1316887 2799.2445281 1.5729621
1.0767873 0.6467616 15.4225966 2800.0205113 1.5229638
1.0776735 0.5744641 16.3608059 2804.4017314 1.5949534
1.0796894 0.5177342 16.1301019 2800.9649198 1.5950625
1.0798122 0.6046851 14.6874326 2800.8314874 1.5867391
1.0810845 0.6830546 15.8560418 2804.0725754 1.5678770
1.0812052 0.6012037 16.1625794 2802.2111809 1.4735905
1.0812378 0.6875292 17.2094332 2800.6378797 1.5194923
1.0824353 0.6722754 15.4996417 2802.6404163 1.6422862
1.0831137 0.5517508 16.8379496 2804.0207434 1.6079929
1.0835981 0.6543810 15.1482503 2804.0895147 1.6017860
1.0837103 0.5406896 16.8797112 2800.5512019 1.6308518
1.0840115 0.6398076 16.7671696 2799.9991510 1.5976061
1.0844432 0.7179022 14.9476270 2801.0692588 1.6243000
1.0868165 0.6706291 15.4726475 2799.8862011 1.6173698
1.0868205 0.5947556 17.6173428 2802.0158040 1.6065637
1.0873554 0.7203194 15.7442225 2802.4875391 1.5963913
1.0881777 0.6723659 16.7947202 2803.2681606 1.5740375
1.0888454 0.5608237 16.9970603 2800.3822813 1.6295707
1.0898056 0.7393152 15.5519047 2802.4004075 1.5778231
1.0916094 0.6839991 17.1574762 2800.3590524 1.5245575
1.0926485 0.5961821 17.7090246 2800.7028703 1.5918413
1.0931626 0.7064460 15.7077567 2800.3478011 1.5949554
1.0935994 0.7343060 15.9051925 2800.7426769 1.5325498
1.0945367 0.6817036 17.6570707 2799.9673494 1.4605045
1.0947041 0.5703350 17.8369011 2803.9265948 1.4650648
1.0947828 0.5746412 16.7036291 2800.8095117 1.6457904
1.0948391 0.6918172 16.8570554 2800.5967750 1.5448026
1.0955344 0.7298168 15.1896158 2801.2334928 1.5237792
1.0959954 0.7045693 16.1572472 2802.9433834 1.4923438
1.0961003 0.6526219 16.0916543 2799.2594410 1.5774692
1.0986971 0.5897440 16.6523488 2802.8810648 1.4635403
1.0995463 0.6331496 17.3478152 2798.8352792 1.4818316
1.0999210 0.6993992 15.8049512 2801.2697906 1.6172778
1.1000779 0.5249797 17.3392605 2803.1641688 1.5047474
1.1004200 0.5096360 16.5800799 2800.8614904 1.5762646
1.1004291 0.5526267 17.6558861 2803.4661393 1.6021665
1.1006775 0.5349163 17.3751266 2799.9339127 1.4750108
1.1009182 0.6082107 14.7586267 2803.3664473 1.6007137
1.1010531 0.5972314 17.7614867 2804.3362780 1.4986608
1.1012086 0.6690659 15.2216724 2800.4482056 1.6400758
1.1026418 0.5929757 17.5141379 2799.1227247 1.5511470
1.1033471 0.5214011 16.3506342 2801.2636658 1.6333760
1.1034784 0.7235617 15.3419017 2801.0859772 1.5121102
1.1035139 0.5940861 16.8594822 2799.1572026 1.4737391
1.1051075 0.7111299 15.7564744 2799.9723958 1.5202053
1.1053881 0.7147504 15.9226034 2800.7313506 1.4777867
1.1062043 0.5825498 15.3777420 2800.2766175 1.6418494
1.1068149 0.7192642 14.7346742 2803.1568939 1.5723090
1.1070166 0.6562844 16.2339448 2803.9332609 1.5133283
1.1080475 0.5824431 14.9657541 2801.1840226 1.6459425
1.1086707 0.6046704 17.3965766 2798.7258375 1.4946300
1.1090261 0.5247079 17.5212466 2803.0161253 1.4893850
1.1092563 0.5293193 17.3645431 2803.9343854 1.5632049
1.1108645 0.5101679 17.7741106 2803.0900096 1.5732398
1.1109403 0.7415691 15.8265344 2802.2414852 1.5379337
1.1120203 0.6986608 15.7215548 2799.7882140 1.5200696
1.1142891 0.7096006 16.8937082 2801.2597146 1.5190042
1.1149278 0.5804237 16.6173633 2799.6456139 1.6197159
1.1156086 0.6505233 16.0317468 2799.6622104 1.4852603
1.1159109 0.6732838 17.7912744 2802.9708231 1.4692902
1.1163600 0.6484837 16.3308518 2804.4178725 1.5782763
1.1178459 0.5043901 16.7280581 2802.5942530 1.5805997
1.1187155 0.5061762 16.5442478 2801.3337952 1.6041236
1.1188469 0.7237592 14.5966583 2802.3342594 1.5584462
1.1198039 0.7316345 14.7812509 2803.0839562 1.5749376
1.1199191 0.6538436 16.7915647 2804.1840338 1.5594926
1.1206695 0.6773807 16.4995333 2801.0261346 1.6008445
1.1208182 0.5423954 16.6226404 2800.1512609 1.5048201
1.1210415 0.5830077 15.2250210 2802.9980559 1.6446719
1.1219329 0.6990132 16.0891748 2799.6783712 1.5437969
1.1227827 0.5266624 15.7254177 2802.2617677 1.5796875
1.1230616 0.6046468 17.2442040 2804.5654432 1.5380202
1.1260063 0.6926481 15.5746645 2803.2758390 1.6207827
1.1260236 0.6518521 15.1300235 2804.1226013 1.6046595
1.1262084 0.5581296 16.0466089 2801.9558690 1.5069389
1.1263796 0.6957722 15.7506447 2803.0516392 1.5055032
1.1267190 0.5635908 16.9758879 2801.5116908 1.6463228
1.1268573 0.6921794 15.8758810 2800.4924456 1.4720219
1.1275967 0.5636090 17.7224846 2804.3531922 1.5148968
1.1283580 0.5502388 16.1966166 2799.9756037 1.5345402
1.1283952 0.5010928 17.6922433 2801.3284772 1.5821725
1.1284424 0.5961516 16.3521743 2803.7604597 1.6360676
1.1284614 0.5944604 14.9358762 2800.7835030 1.6454339
1.1285994 0.5506303 16.6513512 2801.6065301 1.4723814
1.1288351 0.6078678 17.1767337 2804.5804706 1.5412225
1.1288399 0.5744281 16.7692582 2803.3912988 1.4821973
1.1288781 0.5152954 16.0496171 2802.2491340 1.5801813
1.1297984 0.6113482 16.4627367 2798.8872667 1.5383970
1.1304087 0.6238894 17.5859517 2800.1907635 1.5706051
1.1309182 0.6946007 16.8673032 2800.0356840 1.5210434
1.1311485 0.7316925 16.2545575 2801.5364835 1.5374478
1.1312461 0.6832864 14.2426869 2802.9019514 1.6091823
1.1321110 0.5272927 17.4282083 2800.5130927 1.4636243
1.1329420 0.6745013 16.4048383 2799.3273996 1.4857025
1.1333636 0.5224580 16.4789879 2801.1573955 1.6363789
1.1336247 0.5867576 14.7984480 2800.9713985 1.5840320
1.1339544 0.7138625 15.5765355 2800.8135136 1.4941178
1.1346667 0.6502605 17.2304359 2802.9944271 1.5793579
1.1348268 0.5122104 17.8635542 2803.0526322 1.5043439
1.1355851 0.6683620 14.2114815 2801.7700345 1.6317036
1.1357632 0.5287298 17.7961071 2802.9557771 1.6037932
1.1363685 0.6099687 14.7852985 2800.4311578 1.5820553
1.1367650 0.6461589 17.7792466 2799.4049020 1.4991971
1.1374303 0.5472689 17.5275008 2804.1385951 1.5165504
1.1375020 0.7300305 16.0632017 2801.8617138 1.4838487
1.1375144 0.6562049 16.5684033 2799.1132056 1.5449085
1.1379657 0.7540584 14.5413193 2802.2522203 1.5871977
1.1380949 0.7099331 16.2250508 2801.1268236 1.5812219
1.1395887 0.6387414 14.8907085 2803.8551809 1.5897619
1.1408074 0.7204942 15.2434057 2801.8275423 1.6248149
1.1411144 0.7466870 15.5038324 2802.3358621 1.5715972
1.1418206 0.7007926 15.0450211 2803.2264953 1.5471264
1.1423827 0.6807571 16.7631003 2799.3617677 1.5082001
1.1427568 0.5394975 16.3935160 2802.4826305 1.5117009
1.1431274 0.5604912 16.0657920 2800.8460306 1.5040558
1.1468722 0.5311948 17.8804181 2803.9561288 1.5275236
1.1472049 0.5289793 15.5630528 2801.6601532 1.5859485
1.1479172 0.6886381 15.2656813 2803.9392625 1.6056199
1.1483740 0.6864267 17.7384944 2802.3646520 1.4721360
1.1487887 0.5115672 16.9492194 2801.5317331 1.6257205
1.1489466 0.7151447 15.1122663 2802.2457255 1.6310471
1.1503098 0.5626077 16.6109241 2799.8944252 1.4833858
1.1506785 0.7405411 16.0854499 2801.2879218 1.5181915
1.1507839 0.5875152 16.8295239 2802.9566452 1.6421721
1.1509479 0.6727740 15.6815942 2799.6998073 1.6080487
1.1513935 0.6686716 16.6815704 2801.0385009 1.6009721
1.1518886 0.6239711 17.0504006 2804.4058239 1.5091151
1.1519728 0.7124023 16.2790427 2803.3041573 1.5378631
1.1523567 0.5740357 17.7549003 2802.4587361 1.6117451
1.1543635 0.6925324 17.4413533 2799.9633889 1.4635306
1.1545149 0.6296420 17.2417526 2804.4041768 1.5147006
1.1546123 0.6735431 15.7777557 2803.8324498 1.5287055
1.1573659 0.7471981 14.9258523 2801.1886827 1.6011323
1.1574015 0.6557054 14.8632512 2803.5498419 1.5675403
1.1588040 0.5574331 17.1461747 2804.4613616 1.5766068
1.1594752 0.5565564 17.1932330 2803.7751895 1.4906918
1.1596958 0.7482274 15.7259032 2801.7311329 1.5514770
1.1605041 0.6140172 16.9361948 2804.5604960 1.5260743
1.1606700 0.7163335 14.5839911 2801.4368887 1.5512957
1.1609659 0.7056089 17.4343731 2801.3173418 1.4689022
1.1616917 0.5523359 15.7119772 2801.6793984 1.5326564
1.1637559 0.5244738 16.2091188 2802.9003047 1.6310214
1.1640013 0.6809337 15.1070558 2799.9269504 1.6199223
1.1643285 0.5475503 17.1557664 2799.3016327 1.5014714
1.1644429 0.5685265 15.8937062 2799.5005713 1.6035559
1.1648510 0.7265902 14.5973217 2802.2572196 1.5555974
1.1650084 0.7566366 14.8340847 2801.9460565 1.5972293
1.1655720 0.6701139 16.1891746 2800.0343856 1.6068508
1.1660837 0.6826509 14.6099417 2800.1570411 1.5874546
1.1668352 0.6928460 16.3476297 2803.7183899 1.5649416
1.1670359 0.6782685 16.8246757 2799.2235199 1.4841952
1.1680607 0.7369634 15.0587045 2803.2333436 1.5766603
1.1685879 0.6069410 15.5073439 2799.9886085 1.6452558
1.1689528 0.6063269 16.8938533 2804.6209819 1.5333709
1.1705821 0.7074133 15.7185860 2803.8099653 1.5725408
1.1710740 0.6720021 15.9673802 2799.3879936 1.5813038
1.1712145 0.5864245 17.1789958 2798.7469017 1.5322636
1.1713267 0.5135653 17.8424203 2802.2537080 1.4669405
1.1725739 0.5368271 16.8583105 2799.7780297 1.6066353
1.1750555 0.7280639 16.6828898 2801.0589197 1.4818811
1.1760256 0.7225921 16.2365437 2802.9840422 1.5395251
1.1760978 0.6498868 15.4327925 2800.5256451 1.5014914
1.1764170 0.5261567 17.4645165 2799.5399173 1.5214449
1.1764398 0.5029438 16.8642532 2802.8341755 1.5781235
1.1774615 0.6802067 16.9497547 2800.3718275 1.5579225
1.1775447 0.6861705 17.8119700 2801.0420552 1.4779639
1.1780384 0.5982692 15.9453363 2801.4549128 1.4784582
1.1785293 0.5500162 17.0430656 2803.3372187 1.4843378
1.1787295 0.5044117 16.5524521 2802.4398138 1.5714842
1.1790469 0.7306992 14.1196912 2801.6099538 1.6029090
1.1807528 0.5110596 17.9047314 2803.4478618 1.5503722
1.1809948 0.5849356 15.9466033 2803.9251080 1.6363881
1.1810848 0.6113668 17.4999169 2798.6327172 1.4921187
1.1811675 0.6580100 14.1233934 2801.3165270 1.6063334
1.1819673 0.5067632 17.2245075 2803.2287547 1.5840081
1.1828022 0.5397942 17.9299031 2803.8776812 1.5768257
1.1833645 0.5884122 17.3743226 2802.4417680 1.6268897
1.1839653 0.6039226 16.7979280 2799.1346215 1.5893864
1.1840117 0.6547799 15.8944576 2799.1302577 1.5739439
1.1847497 0.6134031 15.8441018 2799.1047143 1.5880297
1.1854727 0.7086924 14.7851316 2803.5940462 1.5815613
1.1862684 0.6608883 16.8161396 2804.2018109 1.5513748
1.1875992 0.6692367 17.1119133 2803.8462500 1.5297930
1.1877570 0.5572389 15.4479685 2803.3414970 1.5767312
1.1879866 0.5356236 17.3877893 2804.2118804 1.5561019
1.1884113 0.6841310 17.3961891 2800.2865538 1.5105613
1.1887320 0.5940823 17.1165448 2798.6909692 1.5266747
1.1889314 0.5857056 17.9785593 2802.0869773 1.5970566
1.1893745 0.5245793 16.6090630 2802.1614670 1.5114688
1.1896320 0.5292450 16.7571844 2802.6915938 1.6421881
1.1901583 0.5846308 16.2707411 2804.3093209 1.6212554
1.1904669 0.7299336 16.6842133 2801.5114253 1.4759895
1.1904765 0.7153957 16.9685231 2802.3808717 1.4672988
1.1923724 0.7262979 16.1700817 2800.4311690 1.4801795
1.1933688 0.6933546 14.6056140 2801.4980677 1.6452138
1.1939991 0.6413660 15.7373063 2799.2640529 1.6033853
1.1950125 0.5601628 15.0298444 2801.1762052 1.5844349
1.1954999 0.5301433 16.0708468 2802.4565018 1.5418730
1.1967933 0.5270206 15.6362656 2801.5261522 1.6311562
1.1980804 0.7084994 15.6867259 2803.8189915 1.5564676
1.2001535 0.6513817 16.3539225 2804.2164887 1.5177569
1.2007859 0.6586734 17.4393468 2800.7948426 1.5596662
1.2010713 0.5070857 17.5508919 2801.5434185 1.6108717
1.2012356 0.6497288 15.9929874 2804.4466238 1.5504402
1.2024672 0.6158708 17.9817995 2804.2290359 1.5108999
1.2025990 0.5538736 17.0909534 2804.5170468 1.5687556
1.2029825 0.6362660 14.4483477 2802.4270917 1.6404727
1.2032221 0.6849994 15.8195205 2799.6506840 1.5937440
1.2036347 0.5428818 16.1364008 2802.9105663 1.5298711
1.2050050 0.5934889 14.6391241 2801.8844622 1.6416779
1.2054237 0.7405033 14.3639416 2802.7244551 1.6029110
1.2058006 0.6171859 17.1961575 2798.9767482 1.5551768
1.2080935 0.7068326 14.0469873 2801.5521902 1.6163573
1.2087353 0.6687765 16.5074553 2803.0179408 1.6112257
1.2089463 0.6749599 16.9837778 2800.4022943 1.5661871
1.2111582 0.6833872 16.8335854 2803.5897445 1.5518891
1.2114195 0.6495831 17.6574642 2803.7027346 1.5276494
1.2123704 0.5266985 15.6162977 2801.3413628 1.6277136
1.2128062 0.6439201 15.8781865 2804.2577824 1.5395053
1.2141767 0.5659364 17.8404046 2804.4574997 1.5060714
1.2151775 0.6395842 16.1868669 2799.9045277 1.6286847
1.2173041 0.7298418 14.8379603 2803.4318812 1.5845888
1.2187996 0.4977121 17.2192215 2802.7038477 1.5866853
1.2190923 0.6037860 16.6259547 2804.7146067 1.5471970
1.2198504 0.6734609 16.8902109 2800.1759847 1.5699775
1.2199362 0.5328547 17.1382140 2802.0488123 1.4634889
1.2202778 0.5067841 17.1260906 2803.3328886 1.5822698
1.2204470 0.5671214 16.4778450 2803.1086841 1.6529926
1.2205537 0.7003371 14.1146692 2801.1557616 1.6194255
1.2206879 0.5313765 17.2404201 2804.0144564 1.5364173
1.2215930 0.6296546 14.3331089 2802.1548956 1.6356230
1.2219913 0.5100439 16.7594735 2800.5288124 1.5470944
1.2222015 0.5545545 16.8664584 2799.4965296 1.4880822
1.2228292 0.5769491 15.9601980 2804.4134812 1.6081870
1.2230350 0.5565694 16.0727041 2799.7943311 1.6300646
1.2230490 0.5090563 17.5370102 2801.6751995 1.4795502
1.2247984 0.6922703 15.2928226 2799.5756799 1.5605905
1.2261042 0.4926488 17.3565680 2802.2384313 1.5744127
1.2274348 0.5883043 14.6337505 2801.8038474 1.6393407
1.2275144 0.6442337 16.6925168 2803.5196161 1.4609565
1.2282827 0.5425384 15.7215969 2801.6152021 1.6553179
1.2284045 0.5685423 16.9048742 2798.9072270 1.5648176
1.2291181 0.5612081 17.9716530 2798.7329264 1.4969682
1.2297075 0.5373948 16.9030117 2799.7207191 1.6100042
1.2298633 0.6716020 17.7495153 2801.7363102 1.5232840
1.2299226 0.7131499 15.6271856 2803.0222731 1.5114375
1.2299580 0.5124694 16.8228890 2802.4553534 1.5230137
1.2307058 0.5404622 17.1860291 2803.5421476 1.4933977
1.2311316 0.5615587 15.3263301 2800.1218855 1.5964395
1.2311786 0.6287328 15.9228094 2804.4963443 1.6121968
1.2315530 0.6324642 16.0204131 2803.7148770 1.6391071
1.2317802 0.5299262 17.5864332 2803.2262095 1.4748862
1.2319562 0.7250052 16.1467719 2800.4561726 1.5523024
1.2323172 0.5412354 17.8172096 2799.0266497 1.4945927
1.2327420 0.7240143 15.3073297 2800.1774110 1.5318063
1.2336020 0.5758174 15.3511658 2803.3274687 1.6432553
1.2337199 0.5041326 16.3589007 2801.5146265 1.5728555
1.2341409 0.5839617 16.4091434 2803.3877682 1.6499956
1.2343435 0.6557362 17.7989525 2799.2322288 1.4828686
1.2347231 0.6996594 16.0098385 2800.7975154 1.6093036
1.2347498 0.6595031 17.8134379 2802.0346661 1.5367928
1.2349594 0.6072439 17.4882679 2804.6178220 1.5414508
1.2356087 0.6317697 14.8041852 2799.8815299 1.6173471
1.2360537 0.6346856 16.6732147 2798.9174688 1.5629146
1.2360662 0.5883912 17.3925079 2804.7076660 1.5298018
1.2372947 0.5864880 15.0140815 2803.1221626 1.6406009
1.2376078 0.5526236 16.0144889 2802.3510897 1.5139163
1.2377514 0.6566269 15.9350157 2804.2310560 1.6131002
1.2378701 0.5494620 15.1043444 2801.0077461 1.6198709
1.2383473 0.5160100 16.7297379 2800.0936949 1.5573844
1.2384583 0.6615148 17.1296386 2804.1436792 1.5087094
1.2385605 0.6801899 15.4543051 2803.9898545 1.5486640
1.2385975 0.7473798 15.7414991 2800.8175821 1.5400215
1.2398581 0.5872103 17.6893231 2798.5939956 1.5069150
1.2412076 0.6013785 15.0155922 2800.6124238 1.5517050
1.2414567 0.5063147 17.7716097 2803.3761337 1.5682476
1.2420613 0.7252226 16.2217800 2803.0845660 1.5376131
1.2421222 0.5436553 17.7452268 2803.6932441 1.4689311
1.2429611 0.6153975 17.0519674 2803.9740124 1.4673465
1.2436464 0.5424664 17.0364091 2799.8133618 1.6175526
1.2448815 0.6523723 14.0748690 2801.6145318 1.6050353
1.2454592 0.6385082 16.0007534 2803.5755531 1.4997571
1.2455323 0.6256944 15.4269023 2804.3628142 1.5752158
1.2471074 0.7251043 15.9312071 2802.2049218 1.5931220
1.2471102 0.6318844 17.9064999 2804.1976624 1.4858933
1.2473101 0.5322721 16.1834625 2803.6703828 1.6182657
1.2475837 0.5852729 15.0722001 2800.1194832 1.6311156
1.2484973 0.5127494 16.3667028 2800.6041234 1.5675876
1.2486338 0.5816873 14.9719568 2800.2111974 1.6014820
1.2514667 0.6069156 17.0355088 2798.9686213 1.5745454
1.2517758 0.6701757 16.1126972 2802.7521841 1.6336803
1.2529683 0.6702567 15.7025120 2802.0132530 1.6505594
1.2532845 0.7101480 16.8691635 2803.0162861 1.4908689
1.2534351 0.7244754 14.0818603 2802.3375634 1.5936637
1.2538457 0.6739629 16.9802887 2799.0981417 1.5006689
1.2538742 0.6951866 14.2858416 2800.7466389 1.5830358
1.2546198 0.7158133 16.0481722 2803.3480910 1.5137006
1.2550237 0.5308533 17.8660722 2803.8452917 1.5851920
1.2559549 0.6294110 17.4112906 2804.1317704 1.4621195
1.2562692 0.5320535 15.4373936 2800.9866833 1.6132490
1.2569319 0.5421627 16.4652189 2803.2060922 1.5163844
1.2596387 0.6194344 14.7567978 2803.6595044 1.5917159
1.2597725 0.7008601 16.8612004 2800.2382077 1.5341465
1.2602245 0.6477393 15.7612772 2800.5463767 1.6519559
1.2616529 0.5167565 17.4293679 2803.0883086 1.4981969
1.2616617 0.5241049 16.8246129 2803.9618481 1.5738265
1.2617943 0.4981553 17.4270822 2800.7572123 1.5849435
1.2622368 0.5630906 17.7354484 2799.0007670 1.5552977
1.2623599 0.7164621 16.5552005 2801.0638237 1.5535366
1.2625483 0.5989196 16.8911817 2798.6589366 1.5054518
1.2643653 0.7517941 15.6499761 2801.9416755 1.5160299
