# seed: 1783952833223507600
# N: 155.000
# minAmplitude: 0.3896323237361039
# maxAmplitude: 0.9751022407753198
# minSigma: 14.000132416347462
# maxSigma: 17.999881274274077
# minX0: 2794.649320952877
# maxX0: 2808.898012409254
# minAlpha: 1.4560053957759715
# maxAlpha: 1.6559925023245559
# chi2 amplitude sigma x0 alpha
2.6502211 0.6066943 14.8081752 2803.7042726 1.5419259
2.6512564 0.4918573 17.0994114 2804.7429390 1.6383567
2.6517188 0.7972103 15.0465802 2799.9693398 1.6090410
2.6519034 0.4703907 17.6279792 2799.9610776 1.6461284
2.6519903 0.6641195 14.3008723 2800.4503942 1.5383132
2.6541803 0.6086067 17.6346679 2806.3124181 1.5298465
2.6547882 0.7499185 14.5806584 2803.4685082 1.6541525
2.6548538 0.5031043 16.0714282 2802.7056442 1.5170581
2.6548688 0.5102625 16.4723088 2804.8597977 1.5577918
2.6553018 0.5385107 14.3736536 2801.9383549 1.6363876
2.6553910 0.5334446 15.5411753 2803.3251451 1.5308207
2.6558790 0.7538622 17.0848454 2801.2763597 1.5506198
2.6564019 0.6319760 14.5325116 2802.5229542 1.5285874
2.6564870 0.7261738 16.3136624 2801.1264076 1.6421564
2.6569265 0.7590317 14.7493756 2799.4042546 1.5311973
2.6573093 0.7565048 17.3002521 2801.6021636 1.5257294
2.6583227 0.5093460 17.9068609 2804.5818584 1.6556718
2.6583499 0.5597963 17.5577469 2806.2604779 1.5895780
2.6598352 0.4539650 17.3877039 2803.3222212 1.5783923
2.6602496 0.5443658 16.6053416 2805.6190576 1.5515820
2.6605826 0.6625702 14.1335588 2800.3964545 1.5538133
2.6610488 0.4964074 16.9327893 2799.6842672 1.4803135
2.6612425 0.6184157 17.0454883 2797.1656202 1.4995057
2.6624983 0.7410200 15.1057773 2802.1048118 1.4704664
2.6628824 0.7175277 16.1316455 2798.2678889 1.4623974
2.6632240 0.7680344 16.5145801 2803.4622940 1.5613907
2.6635617 0.5220068 17.7178868 2805.3138878 1.6392545
2.6641094 0.4574880 17.9934717 2800.3675828 1.6257177
2.6642855 0.6620930 17.9523806 2804.5407891 1.5833863
2.6647655 0.7664471 16.7414330 2803.8864089 1.4863921
2.6648069 0.7207101 17.4014927 2800.5801469 1.5703577
2.6652688 0.7806876 15.5248111 2804.3017486 1.5870039
2.6661055 0.6912726 17.5992592 2804.9538661 1.5510922
2.6662709 0.7187948 15.9117846 2804.1123231 1.4718499
2.6664623 0.4555964 16.9963325 2800.6520287 1.6214114
2.6667778 0.6350135 15.9667210 2798.2757536 1.4769755
2.6670984 0.5159783 15.3754552 2803.1410280 1.5565278
2.6671454 0.8334438 15.3318355 2801.8378891 1.5552815
2.6679259 0.7337385 17.4275806 2800.1870723 1.5414624
2.6683517 0.7887169 14.4822586 2799.5404630 1.6080277
2.6692950 0.5674881 14.6038059 2802.9955740 1.5614509
2.6714602 0.6509097 15.7122135 2805.7609288 1.6251227
2.6723673 0.7497516 16.4615960 2798.5023693 1.5093484
2.6724833 0.7749876 15.7800453 2799.3256433 1.5746373
2.6737663 0.6324950 16.4811640 2805.3091306 1.6508448
2.6741527 0.6173722 14.6119116 2804.8342632 1.6011422
2.6747976 0.6318007 17.3122974 2804.5421613 1.6483537
2.6748007 0.6870797 15.1364554 2799.1605672 1.4968750
2.6754998 0.6030942 16.5449668 2806.1421598 1.5534732
2.6770654 0.6384597 16.3679749 2806.0880761 1.6098378
2.6784259 0.7545720 15.2118467 2804.7294062 1.6160387
2.6792728 0.8102767 15.8409341 2803.0285081 1.5331781
2.6803389 0.5424512 16.1740195 2805.4860925 1.5739575
2.6807895 0.5439966 17.4652145 2797.3925631 1.5184362
2.6818826 0.7906750 16.5407282 2799.6063356 1.4607715
2.6820214 0.6888380 14.4818028 2800.0504602 1.5253802
2.6825232 0.8020086 15.1371184 2800.1336990 1.6057464
2.6833437 0.5685053 16.7443268 2806.2215609 1.5880799
2.6833531 0.4501453 17.2819808 2801.4876754 1.5534361
2.6835825 0.5721083 17.2375749 2805.6180298 1.4889231
2.6835873 0.7714135 16.1563725 2800.9695582 1.5998540
2.6841506 0.5379645 17.6283225 2805.3267826 1.4783555
2.6843173 0.5386372 16.4402367 2805.4344280 1.6415090
2.6843365 0.7247791 15.0827619 2799.6584129 1.4826238
2.6843407 0.5905137 17.7450895 2798.5940012 1.6388675
2.6849133 0.7244779 16.4772338 2798.5603990 1.5738620
2.6852033 0.6208470 15.7060402 2805.8501590 1.5754607
2.6852357 0.5443387 15.0593108 2804.4851767 1.6172206
2.6856732 0.5239569 17.5865552 2805.4370118 1.6378920
2.6860745 0.8193420 15.3482973 2800.2869622 1.5584202
2.6863594 0.6066719 14.7529439 2800.9432676 1.5166834
2.6873603 0.7594451 16.6790108 2801.5194588 1.5807420
2.6875452 0.7121380 16.2847281 2798.0230661 1.4692373
2.6876198 0.7191539 15.8244367 2798.0670853 1.5395170
2.6878514 0.8101672 14.3027311 2800.4709238 1.6299821
2.6880728 0.6997059 16.6291088 2805.3415517 1.5939986
2.6889426 0.7507100 16.9923194 2802.8036076 1.5631326
2.6889649 0.4651705 17.8047494 2799.2702934 1.5584514
2.6902027 0.6675070 17.8984077 2797.3131621 1.4779046
2.6902279 0.7810731 15.6418065 2799.1273465 1.5005418
2.6902320 0.6505037 15.9846118 2797.9424506 1.4958054
2.6908668 0.4992205 17.8361247 2805.3051403 1.6186197
2.6927604 0.7538992 16.7223120 2804.0962943 1.4599420
2.6930514 0.6557277 17.3218333 2806.0247106 1.5197682
2.6934764 0.7633341 15.9634140 2804.4969751 1.5806998
2.6937632 0.5662924 17.1285934 2797.3616491 1.5056281
2.6941570 0.5025053 15.4957285 2800.3179267 1.5685446
2.6950561 0.5394693 16.6614557 2797.8042862 1.5687850
2.6955233 0.7127973 16.1727791 2798.0652655 1.5687318
2.6958851 0.7138494 17.0103384 2803.7375003 1.6035600
2.6962728 0.6944608 16.9482309 2805.1583457 1.5914287
2.6963907 0.6354108 16.6858953 2805.0112058 1.6556530
2.6965536 0.7305845 15.4603199 2798.2977437 1.5537556
2.6968928 0.7709246 15.6765360 2799.3452147 1.4618875
2.6981569 0.6439973 16.8816435 2798.3535859 1.6330157
2.6996029 0.4821527 17.3614376 2804.8393670 1.6169023
2.7000542 0.8003516 14.9130557 2803.3330933 1.5264740
2.7001821 0.5110729 16.8048004 2803.1925849 1.4687139
2.7010490 0.4908978 17.5898323 2798.3806438 1.5362447
2.7016753 0.4927806 16.8344735 2800.9791076 1.4679490
2.7017409 0.4899230 17.7737311 2798.7974389 1.4718303
2.7030103 0.7088754 15.7701252 2804.8638214 1.6381226
2.7037508 0.7841120 16.4364567 2802.9659500 1.5498938
2.7039651 0.6079753 14.7819088 2800.5844823 1.5168937
2.7053224 0.5901701 16.3709194 2797.4739237 1.5729580
2.7057119 0.8091737 15.1632404 2801.9478366 1.6207251
2.7057329 0.7407590 16.2942154 2798.2466283 1.5102595
2.7060674 0.8345636 15.4115670 2801.5979618 1.5412043
2.7060896 0.7106835 17.3813451 2803.8726080 1.5778649
2.7065391 0.4927898 16.6629929 2804.6093792 1.6420229
2.7068716 0.7651005 14.1313185 2799.5200216 1.5881939
2.7075836 0.4608791 16.4817310 2802.0945406 1.6497086
2.7077861 0.7548445 17.8733177 2802.1726068 1.4660400
2.7085906 0.4623266 17.5677789 2803.6637162 1.6366817
2.7094626 0.7436047 15.2138338 2799.1283045 1.4956915
2.7101012 0.7071235 17.3145729 2799.2592957 1.5724125
2.7109416 0.5562559 16.1949016 2805.8432917 1.6111607
2.7110512 0.6347361 15.1876604 2800.8434920 1.4703744
2.7123146 0.7577653 16.5265124 2799.9104365 1.5743908
2.7124701 0.6223576 15.5868053 2799.2708930 1.4692967
2.7126484 0.5129527 15.9137109 2798.8769630 1.6243340
2.7134202 0.7973836 16.0602437 2799.5851368 1.4745367
2.7167594 0.5932463 17.6627960 2798.6230543 1.6435979
2.7183021 0.8341269 14.6591665 2800.6502643 1.5953777
2.7190035 0.7959397 15.1712818 2799.3578699 1.5649846
2.7191029 0.7593583 16.9883933 2802.8188384 1.5491035
2.7193400 0.6508824 14.7270993 2799.4115293 1.5316535
2.7197391 0.5008138 16.5334508 2804.6875118 1.5563918
2.7215153 0.4646133 16.5862801 2802.1620637 1.5457296
2.7218464 0.6849846 14.5543661 2804.5911265 1.6423185
2.7240004 0.6869367 14.4647507 2798.7411217 1.6184103
2.7250640 0.7359108 16.2012891 2803.3836484 1.6341480
2.7264332 0.6437944 17.7139703 2799.1193189 1.6174812
2.7268896 0.4483081 17.8305196 2802.9196603 1.5483946
2.7277045 0.7411860 15.7820293 2805.1550337 1.5499675
2.7281347 0.5740569 15.1783969 2804.3514149 1.5519212
2.7286699 0.6709062 14.6082371 2799.0399796 1.5552761
2.7286737 0.7258863 17.1026400 2799.3357264 1.5641354
2.7290525 0.5281082 16.1466445 2799.6439720 1.4892441
2.7291234 0.8246459 14.0059370 2801.6730143 1.6338942
2.7299100 0.6670227 15.3461681 2803.5139213 1.4840774
2.7300527 0.6998720 16.3036258 2804.0446376 1.6501848
2.7308979 0.4505733 17.6632375 2800.6155217 1.6199909
2.7333080 0.7020640 17.8819353 2800.3977567 1.5605987
2.7341298 0.5902891 15.8707100 2802.8945405 1.4576943
2.7356207 0.7593959 16.0780945 2800.4269702 1.6162519
2.7368862 0.7241373 17.3530701 2804.8329623 1.4859970
2.7370562 0.4614828 17.9644739 2799.4208802 1.5327975
2.7373038 0.7242431 17.5488285 2802.5861894 1.5625868
2.7396174 0.7819657 15.3026541 2804.4145595 1.5984625
2.7401075 0.5234629 16.1289490 2798.4210264 1.6196431
2.7402560 0.5199713 16.2661145 2799.2299307 1.5066436
2.7405699 0.6260657 17.5089348 2806.1804849 1.5039701
2.7413943 0.5292148 14.9244884 2803.2478091 1.5755301
2.7424774 0.7825616 17.1269528 2800.0532443 1.4643205
2.7425981 0.8492327 14.1117601 2801.1894418 1.5987322
2.7428031 0.7487405 17.6035849 2799.2779550 1.4743801
2.7432505 0.6796375 17.8407910 2798.3250172 1.5419528
2.7435845 0.5112782 15.3581487 2799.6749938 1.5982783
2.7435940 0.6747470 16.5501019 2804.3203020 1.6547617
2.7443633 0.7115693 17.2404818 2805.1932321 1.4917709
2.7473290 0.7147412 15.8657358 2797.9563467 1.5412570
2.7477213 0.6363587 14.8385082 2805.2139335 1.6258049
2.7485730 0.6021236 14.9569796 2800.2129097 1.5102265
2.7489118 0.6148622 15.2466027 2804.9918864 1.5517908
2.7490400 0.7860022 14.9356318 2799.6283388 1.5144388
2.7496501 0.8106737 15.7516341 2802.7020457 1.5723194
2.7498923 0.6951560 15.9863303 2797.8734259 1.5849944
2.7512205 0.6594300 14.3997996 2799.8499440 1.5427438
2.7513424 0.6092673 15.6021686 2797.9651539 1.5594505
2.7519937 0.7326352 17.7997420 2798.6644167 1.4644219
2.7524625 0.8153811 15.5050582 2800.1372777 1.5558895
2.7534831 0.7743666 17.3417035 2802.1851628 1.4825227
2.7540897 0.5143735 14.6570091 2801.5031898 1.6175654
2.7561977 0.7161875 16.7958141 2804.9766444 1.5823952
2.7567088 0.6996367 14.7584597 2800.9242153 1.4878231
2.7569284 0.5423591 16.8199075 2805.6775941 1.6410873
2.7578287 0.5938116 16.5750718 2797.3559746 1.5340831
2.7578730 0.5604578 17.6150174 2806.4169926 1.5751230
2.7588241 0.7523640 15.3846809 2805.0910550 1.5681073
2.7596637 0.7711500 15.8712785 2800.0589915 1.6084779
2.7598354 0.7231077 15.0138059 2803.4226695 1.4994758
2.7598487 0.5347351 16.9504032 2797.6847499 1.5469131
2.7598677 0.5833287 16.0158412 2798.5317142 1.4860190
2.7602942 0.8011881 14.2595187 2799.7925058 1.5753019
2.7607426 0.4442550 17.2972045 2801.6592576 1.5874636
2.7611270 0.6612827 14.9379153 2799.1139266 1.5194173
2.7615373 0.6474335 17.3016218 2806.0611867 1.5811822
2.7618131 0.7874556 15.5013436 2803.5016016 1.6148818
2.7618747 0.7106054 17.9216378 2803.9295218 1.5310315
2.7623754 0.4985682 15.4108336 2803.5334621 1.5929720
2.7625957 0.4687106 17.6095652 2799.0934317 1.5551004
2.7626525 0.7043265 15.2265934 2798.3385742 1.6251485
2.7628369 0.7649248 17.0729572 2801.2329270 1.5382978
2.7636596 0.7405468 15.1916409 2805.0322852 1.6183335
2.7637088 0.7562129 16.7904330 2803.8666147 1.5538512
2.7640123 0.7259232 16.1902901 2797.9944698 1.5026632
2.7645812 0.6026508 16.4510593 2797.5603840 1.6181240
2.7655008 0.7809091 15.5632435 2799.0115174 1.5567134
2.7655862 0.4482654 17.1410056 2800.9012614 1.6011139
2.7656761 0.6708230 16.2853402 2806.1019231 1.5812781
2.7657683 0.7225590 17.2413822 2798.5141005 1.5271348
2.7659178 0.8056968 14.9520794 2801.2642411 1.6343831
2.7659435 0.6789591 14.1279114 2800.8646103 1.5400680
2.7667308 0.8454679 15.0218389 2801.8746306 1.5413217
2.7669722 0.7437822 17.9189793 2801.0341570 1.4938423
2.7674003 0.6514383 17.7476407 2798.0775196 1.5749724
2.7674057 0.6733468 14.0301835 2800.5449496 1.5539521
2.7680033 0.4861715 16.2083044 2801.4536836 1.5190139
2.7681161 0.5773438 14.8537519 2804.8240141 1.6172635
2.7690721 0.7417845 15.9361483 2802.9612941 1.6473923
2.7703158 0.4883190 15.9237709 2803.4391294 1.5639074
2.7703656 0.5657851 16.2046942 2798.3638454 1.4951454
2.7705414 0.8403772 14.4474750 2800.7953589 1.5542874
2.7724607 0.4933352 15.2840015 2800.5063013 1.6304062
2.7730500 0.8051689 16.3888448 2800.3319597 1.4953691
2.7730967 0.6709082 16.8354244 2797.7357731 1.5808354
2.7731795 0.6423104 16.3934666 2805.9789321 1.5336755
2.7732325 0.5209255 15.7912938 2798.8978546 1.6487251
2.7736212 0.7732568 14.9304915 2799.1117029 1.5378210
2.7736706 0.4991519 16.7920410 2798.9472925 1.5155346
2.7736986 0.7937611 16.4198725 2801.6020772 1.5488333
2.7737743 0.5906193 17.4203919 2796.9979868 1.4862184
2.7741655 0.8305370 14.7820697 2800.3021818 1.5445627
2.7742662 0.6899920 15.6503217 2805.0473219 1.5189582
2.7742778 0.8059043 15.4815816 2803.8616309 1.5568176
2.7744381 0.5681235 16.8470954 2797.3218363 1.5538470
2.7749757 0.6574982 17.4736403 2797.2570224 1.5226420
2.7750743 0.7568164 14.8835846 2804.8681537 1.5714347
2.7758651 0.4987762 17.2188908 2805.3293890 1.6223223
2.7767386 0.6608454 14.1404312 2803.5510888 1.6542304
2.7768634 0.4765385 17.4303438 2803.4605387 1.4921189
2.7783220 0.6604585 17.4810825 2797.2721249 1.5199439
2.7790836 0.7470781 16.6802236 2804.7247033 1.5078698
2.7813574 0.5103217 15.5302421 2801.1028640 1.5328285
2.7817486 0.5176099 15.0470927 2800.5064717 1.5750052
2.7818968 0.6785857 16.6543332 2805.6169982 1.6100805
2.7827401 0.4554000 17.6746709 2799.7428008 1.5745931
2.7832710 0.6741027 15.7635694 2798.0900488 1.4965109
2.7836771 0.7723463 15.3349270 2802.8106966 1.6467538
2.7839400 0.7666047 14.2360941 2799.9365254 1.5477547
2.7847637 0.7438820 17.7124597 2803.6914383 1.4816255
2.7850142 0.7645720 14.5269233 2804.2086637 1.6338913
2.7861289 0.6873614 17.0100799 2797.4293610 1.5079963
2.7862362 0.8000769 15.6488764 2799.7049055 1.5632898
2.7873704 0.8266812 15.1094079 2800.1750051 1.5626914
2.7884139 0.5646012 16.8093201 2806.1050072 1.5498355
2.7887515 0.7712642 15.4355564 2799.2187267 1.6048197
2.7892240 0.5598153 14.4987067 2803.8795767 1.6081498
2.7894909 0.6511014 15.5779044 2797.8943691 1.6260494
2.7899687 0.7375385 16.9440566 2803.2905140 1.5885625
2.7910479 0.5789391 16.7968882 2805.6794340 1.6510544
2.7911906 0.5729398 16.9395089 2797.3514846 1.5952287
2.7915759 0.6602592 15.6770052 2797.8793078 1.5301603
2.7921321 0.5876312 15.4332419 2804.3737314 1.5267722
2.7930125 0.8050880 15.2228654 2799.4586758 1.5509666
2.7930891 0.7855759 15.4754617 2802.9099685 1.6288936
2.7940226 0.4876564 16.8642299 2800.8462509 1.4720593
2.7957991 0.8500658 14.8486232 2801.5490923 1.5476904
2.7966068 0.6875043 15.0623605 2804.8157427 1.5406110
2.7971257 0.4648721 16.5899752 2800.9783196 1.5430275
2.7972822 0.5330027 17.4168461 2797.6153544 1.6006326
2.7981085 0.7044407 15.0132814 2798.7510441 1.6524827
2.7986973 0.6198409 17.7789214 2798.9179797 1.6333594
2.7991277 0.5302066 16.4520427 2798.2671302 1.6465933
2.7996503 0.4639668 16.4153190 2800.4323620 1.6376420
2.8002650 0.5229222 16.3538617 2804.1383734 1.5086592
2.8008627 0.5536477 16.2646812 2805.8515943 1.5770344
2.8012802 0.5883027 16.2396028 2797.6555031 1.6257492
2.8020797 0.4907562 15.2335814 2800.9490425 1.6043865
2.8036756 0.6443106 17.9489921 2806.0335555 1.4780155
2.8046268 0.8522091 14.6003847 2801.1311181 1.5665267
2.8046482 0.6695972 14.1666866 2799.0922535 1.6173641
2.8049959 0.6467058 17.7825878 2799.9910820 1.6311739
2.8062785 0.6966050 14.2242042 2799.5908928 1.5584264
2.8066414 0.8326850 15.0608932 2801.4536419 1.5983409
2.8066809 0.7776380 15.5588227 2798.8667442 1.5180110
2.8080821 0.6624725 17.5864277 2800.9819229 1.6379496
2.8089985 0.7959793 14.1189702 2799.9709244 1.6307856
2.8092812 0.7727388 17.2260121 2802.9832113 1.4896208
2.8094363 0.5693539 15.9605148 2797.8065187 1.5971205
2.8102357 0.5141656 17.3480174 2805.3117613 1.5165777
2.8109271 0.4563635 17.5435417 2803.3657042 1.5358837
2.8111399 0.4991871 16.0239829 2803.3121546 1.5330602
2.8111903 0.5888690 15.4582105 2799.1424454 1.5033520
2.8121680 0.6013130 16.8814738 2797.8096243 1.6376330
2.8122670 0.8456818 14.8860783 2801.0289875 1.5731441
2.8122805 0.7706303 14.9883522 2804.8728467 1.5839809
2.8135336 0.8206264 15.3851201 2801.9905735 1.4828133
2.8137790 0.5274591 14.4426345 2802.1385432 1.6313063
2.8139802 0.6891625 17.7418428 2797.6973616 1.5017196
2.8144414 0.4976997 17.1941470 2805.4729095 1.5967456
2.8145211 0.6986950 17.8300784 2803.2713164 1.5757513
2.8147416 0.7875287 16.6054732 2803.4304226 1.4786747
2.8147953 0.7015012 17.0846813 2803.3336742 1.6245998
2.8151037 0.8031056 14.0845316 2800.1953307 1.6330171
2.8163689 0.6921665 15.6894544 2805.8273409 1.5700201
2.8172173 0.7698975 15.9524363 2803.3200365 1.6164762
2.8191572 0.6362158 14.4368147 2799.2532054 1.5713369
2.8201393 0.7604766 16.0226082 2803.9328298 1.4701214
2.8202175 0.4985433 17.1701895 2798.7228628 1.4941082
2.8202332 0.7079783 15.9749508 2804.8349712 1.4928384
2.8208274 0.5189429 16.5365752 2798.6443603 1.5123749
2.8211345 0.7506887 16.8102431 2800.3014605 1.5781264
2.8228898 0.8472719 14.9066145 2801.1493958 1.5405680
2.8239526 0.6783584 16.7124021 2806.0618681 1.5655957
2.8241967 0.6608482 17.7922359 2804.2875497 1.6108139
2.8245243 0.4810534 17.7515437 2803.8107694 1.4751441
2.8247143 0.7430313 14.8620944 2798.6362022 1.6093607
2.8252959 0.7234404 17.9418885 2804.5111060 1.4615258
2.8270432 0.4575251 17.9974570 2800.6357775 1.4755227
2.8272814 0.6156414 14.4167914 2802.3515224 1.5370027
2.8279512 0.8321739 14.2092638 2800.6043430 1.5597234
2.8287438 0.7217897 16.1849173 2797.9082193 1.5411157
2.8301615 0.7868045 15.8381934 2799.0693955 1.4873328
2.8303491 0.6108552 17.8422431 2805.0598148 1.6351040
2.8303618 0.7364188 16.3912755 2798.0627820 1.4713781
2.8322353 0.7377933 16.1485119 2798.7559959 1.5954978
2.8326767 0.7207043 14.5586635 2798.7593368 1.5762852
2.8327404 0.7645571 16.8872857 2803.9514454 1.5199452
2.8331818 0.7261402 15.6308552 2805.1931975 1.6214425
2.8337350 0.7926220 15.1511944 2800.9863402 1.6399222
2.8346760 0.7646831 16.1169009 2798.5775104 1.5230729
2.8360876 0.7106587 15.4050282 2804.6983237 1.5167013
2.8361081 0.6929205 17.1721486 2803.7460772 1.6241978
2.8362598 0.8519635 14.8923740 2801.4855769 1.5554363
2.8366997 0.4676636 16.6194998 2800.0434522 1.6476572
2.8374144 0.6914463 17.5870357 2803.6083396 1.6008220
2.8377728 0.8114718 15.6097790 2799.7997458 1.5455507
2.8387451 0.5294068 15.9322307 2798.6395738 1.5559601
2.8387667 0.4668514 17.9252748 2804.5955002 1.6090921
2.8395473 0.7749037 14.6328521 2801.9395001 1.5001545
2.8397809 0.7209053 16.9033670 2804.6799285 1.5859107
2.8411737 0.6861405 15.9846804 2804.0782223 1.4561425
2.8420731 0.5723768 16.4279867 2797.4524452 1.5816981
2.8432602 0.5799191 17.9505862 2796.7890907 1.4655590
2.8435087 0.8054484 15.8736915 2802.1382491 1.5844399
2.8442855 0.8143274 15.7135416 2799.8946630 1.4872174
2.8448298 0.5569062 16.4207651 2805.4847636 1.5317619
2.8451095 0.7100165 15.4687757 2805.0525519 1.5292752
2.8452195 0.4899691 17.2266471 2798.5485536 1.6217192
2.8464758 0.8349510 15.4819092 2801.0206289 1.5455586
2.8473962 0.7206733 16.9321684 2805.1554385 1.5579327
2.8475718 0.5404694 17.6955685 2806.0118626 1.6232768
2.8479543 0.5288392 15.2637754 2804.0279831 1.6559258
2.8488870 0.5730933 15.6135014 2803.7453268 1.5024543
2.8490342 0.6976198 16.9221983 2800.6693119 1.6412647
2.8496019 0.7618529 16.3600583 2799.0333472 1.5570837
2.8499598 0.7372323 15.8947112 2804.7623848 1.6217594
2.8501815 0.7180279 16.1250717 2804.7168041 1.4809805
2.8504654 0.7353946 14.5602177 2801.7821995 1.4996349
2.8507568 0.7447920 15.8091468 2805.0233150 1.6053100
2.8513890 0.6435736 16.9973692 2797.0566547 1.5227303
2.8517351 0.6484817 17.7952750 2803.6421142 1.6341712
2.8520093 0.6130656 14.9121795 2798.5713571 1.5765440
2.8534623 0.8484032 14.3933688 2803.0041336 1.5920353
2.8559422 0.5829943 16.2910257 2797.5132658 1.5485992
2.8559922 0.6804932 17.6831414 2797.1762524 1.4643521
2.8565982 0.5278183 14.6947949 2803.3705383 1.6036723
2.8571338 0.8486499 14.6965083 2802.7287208 1.5874044
2.8580871 0.5500600 14.9029723 2804.5138290 1.6123681
2.8602398 0.7923605 15.0223832 2801.1355695 1.6468993
2.8606098 0.8001650 16.0936301 2799.5648138 1.5162832
2.8614966 0.5593806 17.7785897 2796.9748960 1.4855095
2.8616380 0.7367056 16.0304607 2798.2656354 1.4702232
2.8616409 0.6499033 17.3172273 2798.6554607 1.6278166
2.8623909 0.8149459 15.7887339 2800.3409913 1.5516487
2.8625469 0.7189116 16.7135806 2802.3777067 1.6373356
2.8627865 0.5854954 15.2252231 2798.7390748 1.5484389
2.8630015 0.4840176 17.1635859 2804.7339628 1.6427098
2.8631218 0.8197262 16.1596263 2802.2252300 1.4993799
2.8642025 0.8191604 14.5442936 2801.2839026 1.5172032
2.8660983 0.6379391 17.7560314 2804.1322040 1.6394106
2.8667007 0.7470957 16.1096236 2800.0890755 1.6292673
2.8683139 0.4579893 17.2122530 2799.7887806 1.5679067
2.8690310 0.7200429 15.4028390 2805.5471011 1.6079033
2.8694639 0.4917523 15.3180065 2800.7762737 1.6559548
2.8697163 0.7400997 15.5913858 2798.5869831 1.4846082
2.8701591 0.5360570 16.5552617 2804.9173422 1.5120597
2.8702561 0.7187170 15.5851203 2805.0161195 1.5227337
2.8704014 0.6526701 15.5763456 2806.0156518 1.6097106
2.8704712 0.6880109 17.3772283 2801.1458412 1.6284967
2.8705346 0.7520051 15.8734145 2798.3369592 1.5032285
2.8706669 0.4884563 16.9930572 2804.1467749 1.5150743
2.8712882 0.7289496 17.3676120 2797.9660618 1.4693138
2.8714177 0.6849414 17.1507368 2799.9581810 1.6330676
2.8715514 0.6090937 17.4984880 2798.5955889 1.6486918
2.8715739 0.7701492 16.1259899 2804.3703014 1.5015030
2.8731242 0.7497653 16.4126647 2798.4403073 1.5383448
2.8733389 0.5356405 15.4708963 2798.7053823 1.6335500
2.8734715 0.4845186 16.6651646 2798.8775605 1.6049709
2.8742110 0.8001275 14.9639127 2800.6758190 1.6380335
2.8746158 0.7437246 16.1009227 2798.2004540 1.4832832
2.8750312 0.6135988 14.9911505 2798.6065676 1.5609796
2.8755338 0.8239337 15.3249251 2803.1661040 1.5229514
2.8777367 0.6692557 17.1808661 2806.0074652 1.5077285
2.8781068 0.5139668 16.3048688 2805.3138520 1.6257177
2.8792568 0.5728585 17.7330965 2797.1715283 1.5811135
2.8797366 0.7658192 14.6386581 2802.4422620 1.5033953
2.8807270 0.8506508 14.6328777 2800.9046697 1.5837052
2.8815842 0.5037804 17.9405107 2797.8185080 1.5851199
2.8816882 0.6487462 17.7082436 2796.8976670 1.4849111
2.8817778 0.7618045 14.9410299 2802.4803733 1.4841959
2.8825991 0.4610488 16.2985107 2802.7717420 1.5803157
2.8826512 0.6038312 17.1593400 2796.9907618 1.5551335
2.8826615 0.7365684 16.7957527 2804.8010341 1.5636290
2.8834519 0.6103861 16.7103601 2805.9339411 1.5112032
2.8839399 0.4926453 17.1481255 2804.7907112 1.6537591
2.8851768 0.5888363 14.4713278 2804.3153547 1.6324901
2.8858568 0.7971394 14.9455544 2799.3191793 1.5373156
2.8864211 0.4924973 15.3519800 2802.9909070 1.5845004
2.8865922 0.5011409 17.5754104 2804.9361766 1.4976210
2.8871240 0.8050373 16.0028875 2801.4110307 1.5754309
2.8882145 0.6661591 16.7314912 2805.7136724 1.6204934
2.8887478 0.7009897 15.4904619 2798.0652441 1.5266234
2.8888511 0.5620374 15.2856128 2800.1003507 1.5084577
2.8924656 0.8133466 15.8455935 2803.3258555 1.5162303
2.8932379 0.6838876 15.3744690 2804.2995242 1.5005722
2.8933924 0.6484045 17.5556814 2797.7017786 1.5787746
2.8946930 0.4847384 17.9846556 2804.5607971 1.4858973
2.8952864 0.4758534 15.6463949 2800.8742975 1.5945414
2.8953314 0.8065084 16.2180823 2803.1936955 1.5015695
2.8955438 0.7149147 15.5696158 2797.9363792 1.5644970
2.8960344 0.7943256 15.8814162 2802.9164343 1.5984975
2.8962719 0.6677490 15.5693801 2797.6934193 1.5784004
2.8975707 0.8380951 14.8436912 2800.4831911 1.5324482
2.8981849 0.4572458 16.4490754 2800.8773178 1.6417975
2.8986829 0.7865966 14.0350992 2803.7306816 1.6307875
2.8986840 0.4668529 15.9276560 2802.3314000 1.6494029
2.8990595 0.7204989 15.3118464 2798.0980458 1.5671031
2.9003480 0.8102054 15.7184910 2800.0685651 1.5634539
2.9007931 0.7496700 14.1162044 2801.1121801 1.5296184
2.9016139 0.5229138 15.8044824 2798.8386123 1.5633166
2.9018794 0.7593017 14.6569120 2798.9000407 1.6193396
2.9019607 0.7447282 16.6706964 2804.9440189 1.5412637
2.9026838 0.5841696 17.9078543 2806.0774885 1.4667640
2.9038442 0.6678216 16.4940576 2797.2981048 1.5491650
2.9041839 0.5874012 14.3903077 2799.4419978 1.6480231
2.9042607 0.8393883 15.5046450 2801.2347908 1.5379163
2.9043209 0.6434386 16.8410450 2806.3949628 1.5486699
2.9050475 0.4797460 15.7484924 2803.5802488 1.6098481
2.9052885 0.6828076 17.0183744 2803.3343521 1.6500256
2.9054058 0.4460603 17.8669445 2800.8210283 1.6304014
2.9055563 0.5674703 16.1020022 2804.5182782 1.4979467
2.9058438 0.7672766 14.5137107 2803.8136289 1.5408461
2.9065934 0.7253178 16.4160159 2797.7997881 1.4907783
