#Wavelenght Flux
   2546.461 9.3086109161e-01 
   2547.047 1.0414434433e+00 
   2547.633 1.0019048691e+00 
   2548.221 1.0301471710e+00 
   2548.807 1.0529505730e+00 
   2549.395 1.1546461105e+00 
   2549.981 1.1025576591e+00 
   2550.569 1.1628042221e+00 
   2551.156 1.1080389977e+00 
   2551.743 1.0837209702e+00 
   2552.331 1.0467026711e+00 
   2552.918 1.1150115967e+00 
   2553.507 1.1356508255e+00 
   2554.094 1.1113563538e+00 
   2554.683 1.1509873390e+00 
   2555.271 1.1139223099e+00 
   2555.859 1.0658962250e+00 
   2556.448 1.1072394371e+00 
   2557.036 1.1272409439e+00 
   2557.626 1.1522606850e+00 
   2558.214 1.1078443527e+00 
   2558.804 1.1088535309e+00 
   2559.393 1.0960901260e+00 
   2559.982 1.0880639076e+00 
   2560.572 1.1029829979e+00 
   2561.161 1.0254387856e+00 
   2561.752 1.0702187538e+00 
   2562.341 1.1109146118e+00 
   2562.932 1.0803605080e+00 
   2563.522 1.0339536667e+00 
   2564.111 1.1205224991e+00 
   2564.703 1.0307727814e+00 
   2565.293 1.0675324440e+00 
   2565.884 1.0873183250e+00 
   2566.474 1.0258377075e+00 
   2567.066 1.1417029381e+00 
   2567.657 1.0657506943e+00 
   2568.247 1.0515863419e+00 
   2568.840 1.1562071800e+00 
   2569.431 1.1292418480e+00 
   2570.023 1.0844310760e+00 
   2570.614 1.0854524612e+00 
   2571.207 1.0698066711e+00 
   2571.799 1.0930156708e+00 
   2572.390 1.1078247070e+00 
   2572.983 1.0487801552e+00 
   2573.575 1.0571141243e+00 
   2574.169 1.0904750824e+00 
   2574.761 1.0913357735e+00 
   2575.355 1.0575205803e+00 
   2575.947 1.1740983009e+00 
   2576.540 8.9649190903e-01 
   2577.134 9.7610054016e-01 
   2577.727 1.0589031219e+00 
   2578.321 1.1144989014e+00 
   2578.914 1.1132825851e+00 
   2579.509 1.0568892479e+00 
   2580.103 1.0050549507e+00 
   2580.697 1.0128310204e+00 
   2581.291 9.8292303085e-01 
   2581.885 1.0478359222e+00 
   2582.480 1.0446848869e+00 
   2583.074 9.8267469406e-01 
   2583.670 9.6977643967e-01 
   2584.264 9.4747314453e-01 
   2584.860 1.0364332199e+00 
   2585.455 1.0189370155e+00 
   2586.050 9.9327859879e-01 
   2586.646 9.9831552505e-01 
   2587.241 9.8278236389e-01 
   2587.838 1.0193561554e+00 
   2588.433 1.0278308868e+00 
   2589.030 1.0843652725e+00 
   2589.626 1.1028437614e+00 
   2590.221 9.8119983673e-01 
   2590.819 1.0171555519e+00 
   2591.415 1.0696832657e+00 
   2592.012 1.0399039268e+00 
   2592.609 1.0298608780e+00 
   2593.206 1.1091497421e+00 
   2593.803 1.0652777672e+00 
   2594.400 1.0960314751e+00 
   2594.998 9.5489339828e-01 
   2595.595 1.1659031868e+00 
   2596.193 8.5950212479e-01 
   2596.791 8.8924455643e-01 
   2597.390 1.0953473091e+00 
   2597.987 1.0872543335e+00 
   2598.585 1.0324659348e+00 
   2599.184 1.0818211555e+00 
   2599.782 1.0593037605e+00 
   2600.381 1.0300924301e+00 
   2600.980 1.0310359001e+00 
   2601.579 1.1014084816e+00 
   2602.178 1.0525211334e+00 
   2602.776 9.9985380173e-01 
   2603.377 1.0404685020e+00 
   2603.976 1.0518194199e+00 
   2604.576 9.9076185226e-01 
   2605.175 9.9247741699e-01 
   2605.776 1.0791675568e+00 
   2606.375 1.0818366051e+00 
   2606.975 9.2785348892e-01 
   2607.576 8.8897914886e-01 
   2608.176 1.0323760986e+00 
   2608.778 1.0112067223e+00 
   2609.378 9.3070716858e-01 
   2609.979 1.1401873589e+00 
   2610.580 1.1300363541e+00 
   2611.180 8.8678569794e-01 
   2611.782 1.1109596252e+00 
   2612.383 1.0796783447e+00 
   2612.986 1.0754235268e+00 
   2613.587 1.0523314476e+00 
   2614.190 9.4135551453e-01 
   2614.791 1.0691724777e+00 
   2615.392 1.1559564590e+00 
   2615.996 1.1532112122e+00 
   2616.597 1.0846968651e+00 
   2617.201 1.0730512619e+00 
   2617.803 9.3577566147e-01 
   2618.406 1.0252356529e+00 
   2619.009 9.3646678925e-01 
   2619.611 1.1308729172e+00 
   2620.215 1.0704153061e+00 
   2620.818 9.9170293808e-01 
   2621.423 1.0421556473e+00 
   2622.026 9.9518117905e-01 
   2622.630 1.0247769356e+00 
   2623.234 9.7414264679e-01 
   2623.837 8.8378839493e-01 
   2624.442 9.8858280182e-01 
   2625.046 1.1430721283e+00 
   2625.651 1.0964758873e+00 
   2626.255 9.9915962219e-01 
   2626.861 9.8727636337e-01 
   2627.465 1.0887303352e+00 
   2628.071 1.1363789558e+00 
   2628.676 1.0474925995e+00 
   2629.280 1.0128720284e+00 
   2629.887 9.8850221634e-01 
   2630.492 1.0499523163e+00 
   2631.098 1.0988576889e+00 
   2631.703 1.0699303627e+00 
   2632.310 1.0441099167e+00 
   2632.916 1.1252888680e+00 
   2633.522 1.1486773491e+00 
   2634.129 1.1512764931e+00 
   2634.735 1.0927327156e+00 
   2635.342 1.0524425507e+00 
   2635.949 1.0956492424e+00 
   2636.557 1.0581044197e+00 
   2637.163 1.1350619316e+00 
   2637.770 8.6589775085e-01 
   2638.378 1.0416266441e+00 
   2638.985 9.9644393921e-01 
   2639.594 9.9158477783e-01 
   2640.201 1.0722788811e+00 
   2640.810 1.0308808327e+00 
   2641.417 1.0798590660e+00 
   2642.025 1.0851570129e+00 
   2642.634 1.0405489922e+00 
   2643.242 1.1030180931e+00 
   2643.851 1.0939111710e+00 
   2644.460 9.9983711243e-01 
   2645.069 9.7489118576e-01 
   2645.678 1.0168369293e+00 
   2646.287 1.0656949997e+00 
   2646.897 1.0449522018e+00 
   2647.506 1.1172284126e+00 
   2648.116 1.0895503044e+00 
   2648.725 9.7607421875e-01 
   2649.336 9.8960704803e-01 
   2649.946 1.0614519119e+00 
   2650.555 9.5824747086e-01 
   2651.167 8.8872489929e-01 
   2651.776 9.9403285980e-01 
   2652.388 9.9396820068e-01 
   2652.998 9.8453693390e-01 
   2653.610 1.0338890076e+00 
   2654.220 1.0415232658e+00 
   2654.831 1.0301034927e+00 
   2655.443 9.3730173111e-01 
   2656.054 9.7692708969e-01 
   2656.667 1.0370493889e+00 
   2657.278 9.9207506180e-01 
   2657.890 1.0568896294e+00 
   2658.502 1.0210501671e+00 
   2659.113 9.9021024704e-01 
   2659.727 9.8283147812e-01 
   2660.339 9.3991699219e-01 
   2660.952 1.0185732841e+00 
   2661.564 9.6543941498e-01 
   2662.178 9.6761350632e-01 
   2662.790 9.9024085999e-01 
   2663.403 9.9546594620e-01 
   2664.017 1.0142716408e+00 
   2664.630 9.5308103561e-01 
   2665.244 1.0251792908e+00 
   2665.858 9.2354221344e-01 
   2666.472 1.0247632980e+00 
   2667.086 9.8565578461e-01 
   2667.699 9.8161725998e-01 
   2668.314 1.0100670815e+00 
   2668.928 1.0358304977e+00 
   2669.544 1.0280195236e+00 
   2670.158 1.0800686836e+00 
   2670.774 9.8026437759e-01 
   2671.388 1.0319121361e+00 
   2672.004 1.0359518051e+00 
   2672.619 1.0037843704e+00 
   2673.233 1.0843195915e+00 
   2673.850 1.0035294533e+00 
   2674.465 8.9469928741e-01 
   2675.082 9.6572666168e-01 
   2675.697 1.0177559853e+00 
   2676.314 9.2707118988e-01 
   2676.930 9.3821973801e-01 
   2677.546 1.0165018082e+00 
   2678.163 1.0044991493e+00 
   2678.779 9.5175418854e-01 
   2679.397 9.6508026123e-01 
   2680.013 9.4620342255e-01 
   2680.631 9.0596427917e-01 
   2681.248 9.5276775360e-01 
   2681.865 1.0571976662e+00 
   2682.483 9.9670829773e-01 
   2683.100 9.0598573685e-01 
   2683.719 1.0125611305e+00 
   2684.336 1.0333244324e+00 
   2684.955 1.0331430435e+00 
   2685.573 1.0795860291e+00 
   2686.191 9.9794692993e-01 
   2686.810 8.9701700211e-01 
   2687.428 9.9475049973e-01 
   2688.048 1.0662278175e+00 
   2688.667 9.6003208160e-01 
   2689.287 1.0105565071e+00 
   2689.905 1.0405012131e+00 
   2690.524 1.0587064743e+00 
   2691.144 9.7224321365e-01 
   2691.764 9.4167499542e-01 
   2692.384 1.0511399269e+00 
   2693.004 1.0394776344e+00 
   2693.625 9.7906074524e-01 
   2694.244 8.9743938446e-01 
   2694.864 1.0306871414e+00 
   2695.486 1.0208051682e+00 
   2696.106 1.0062368393e+00 
   2696.727 9.5646038055e-01 
   2697.348 1.0319688797e+00 
   2697.970 8.9048175812e-01 
   2698.590 9.7696056366e-01 
   2699.211 1.0023270607e+00 
   2699.834 9.3330888748e-01 
   2700.455 1.0006968498e+00 
   2701.077 9.1237077713e-01 
   2701.699 1.0659356117e+00 
   2702.322 9.6159009933e-01 
   2702.944 1.0221709251e+00 
   2703.565 9.5292425156e-01 
   2704.189 9.4217081070e-01 
   2704.811 9.0121011734e-01 
   2705.435 1.0399653435e+00 
   2706.057 1.0257756233e+00 
   2706.681 8.9490823746e-01 
   2707.304 8.9337816238e-01 
   2707.926 9.0867910385e-01 
   2708.551 1.0154298782e+00 
   2709.174 9.1153993607e-01 
   2709.799 9.5257797241e-01 
   2710.422 9.3968458176e-01 
   2711.047 9.2103338242e-01 
   2711.671 9.6974248886e-01 
   2712.295 9.5217542648e-01 
   2712.920 1.0019289017e+00 
   2713.544 1.0836431503e+00 
   2714.170 9.5152912140e-01 
   2714.794 9.8194169998e-01 
   2715.420 9.7772731781e-01 
   2716.045 9.7939338684e-01 
   2716.670 9.7292404175e-01 
   2717.296 9.3274927139e-01 
   2717.921 9.6271343231e-01 
   2718.548 8.7373819351e-01 
   2719.174 9.6540737152e-01 
   2719.801 9.7575216293e-01 
   2720.426 1.0593194962e+00 
   2721.054 9.5541524887e-01 
   2721.680 9.2742872238e-01 
   2722.306 9.4972848892e-01 
   2722.933 9.4675006866e-01 
   2723.560 8.7257804871e-01 
   2724.188 9.0186109543e-01 
   2724.815 8.5040016174e-01 
   2725.443 9.7788534164e-01 
   2726.070 1.0050551414e+00 
   2726.697 9.1394634247e-01 
   2727.326 9.8469400406e-01 
   2727.953 9.3429603577e-01 
   2728.582 1.0151803970e+00 
   2729.210 9.2607889175e-01 
   2729.839 9.5074319839e-01 
   2730.467 9.8452987671e-01 
   2731.096 9.4070453644e-01 
   2731.725 1.0298101425e+00 
   2732.354 9.9532918930e-01 
   2732.984 9.3419828415e-01 
   2733.613 9.8271141052e-01 
   2734.243 9.8521862030e-01 
   2734.872 9.8674659729e-01 
   2735.501 8.6002769470e-01 
   2736.132 9.6344842911e-01 
   2736.761 9.2950086594e-01 
   2737.392 9.3818244934e-01 
   2738.022 1.0262301445e+00 
   2738.653 9.0787792206e-01 
   2739.284 8.8950099945e-01 
   2739.914 9.6687240601e-01 
   2740.545 9.3885507584e-01 
   2741.176 9.5978393555e-01 
   2741.808 8.8263940811e-01 
   2742.439 9.6616525650e-01 
   2743.071 9.7424383163e-01 
   2743.702 9.4545392990e-01 
   2744.333 1.0143177032e+00 
   2744.966 9.4104185104e-01 
   2745.598 9.2931499481e-01 
   2746.231 8.9413557053e-01 
   2746.863 1.0244699478e+00 
   2747.496 1.2325843811e+00 
   2748.128 1.1119097710e+00 
   2748.760 8.9607734680e-01 
   2749.394 9.8545093536e-01 
   2750.027 1.0211404800e+00 
   2750.661 9.9516258240e-01 
   2751.294 8.2128067017e-01 
   2751.928 8.7156257629e-01 
   2752.561 9.5697908401e-01 
   2753.194 9.0064468384e-01 
   2753.829 1.0031474113e+00 
   2754.463 1.0820166588e+00 
   2755.098 8.8555192947e-01 
   2755.732 9.2866678238e-01 
   2756.367 1.0588219643e+00 
   2757.001 9.3075933456e-01 
   2757.636 9.2984437943e-01 
   2758.271 8.8887481689e-01 
   2758.906 1.0165768623e+00 
   2759.542 1.0285379410e+00 
   2760.177 9.6436328888e-01 
   2760.814 8.9529275894e-01 
   2761.449 1.0298420906e+00 
   2762.084 1.1883646965e+00 
   2762.721 9.9435386658e-01 
   2763.356 9.4459476471e-01 
   2763.994 9.4936370850e-01 
   2764.629 9.5820322037e-01 
   2765.267 9.2900056839e-01 
   2765.903 9.5216598511e-01 
   2766.539 8.9473896027e-01 
   2767.177 8.7074851990e-01 
   2767.814 8.9584331512e-01 
   2768.452 9.2294073105e-01 
   2769.089 9.9392309189e-01 
   2769.728 9.3810777664e-01 
   2770.365 9.2225646973e-01 
   2771.004 1.0720808029e+00 
   2771.641 1.1121150017e+00 
   2772.279 9.1176452637e-01 
   2772.918 9.2804393768e-01 
   2773.556 1.0462304115e+00 
   2774.195 9.8000593185e-01 
   2774.834 9.7154855728e-01 
   2775.474 9.9668951035e-01 
   2776.112 8.6039400101e-01 
   2776.751 9.2638578415e-01 
   2777.391 9.2233963013e-01 
   2778.030 9.1151161194e-01 
   2778.671 1.0302219391e+00 
   2779.310 9.4310445786e-01 
   2779.951 8.6989574432e-01 
   2780.590 9.1535415649e-01 
   2781.230 9.7966661453e-01 
   2781.871 1.0639690399e+00 
   2782.511 1.0491362572e+00 
   2783.153 9.0326938629e-01 
   2783.793 9.2946023941e-01 
   2784.435 9.5824861526e-01 
   2785.076 1.1797899246e+00 
   2785.716 1.0210442543e+00 
   2786.359 9.6295928955e-01 
   2787.000 1.1958950996e+00 
   2787.642 1.0994812012e+00 
   2788.284 1.1390777588e+00 
   2788.927 1.1418483734e+00 
   2789.568 9.3848037720e-01 
   2790.210 1.0326999664e+00 
   2790.853 1.0088957787e+00 
   2791.495 1.0750998497e+00 
   2792.139 1.0214656830e+00 
   2792.781 9.9365262985e-01 
   2793.425 1.0778483391e+00 
   2794.068 1.0427321434e+00 
   2794.711 1.0193273544e+00 
   2795.355 1.1661958694e+00 
   2795.998 1.1907300949e+00 
   2796.643 1.1060070992e+00 
   2797.286 1.1285396576e+00 
   2797.932 1.1648738861e+00 
   2798.575 1.1486643791e+00 
   2799.219 1.1732783318e+00 
   2799.864 1.1507158279e+00 
   2800.509 1.1326178551e+00 
   2801.154 1.1816375732e+00 
   2801.799 1.1998996735e+00 
   2802.445 1.1962071419e+00 
   2803.090 1.1692990303e+00 
   2803.734 1.1182997704e+00 
   2804.381 1.0950372696e+00 
   2805.026 1.1439054489e+00 
   2805.673 1.1129457474e+00 
   2806.318 1.0516944885e+00 
   2806.965 1.0912226677e+00 
   2807.611 1.0082796097e+00 
   2808.257 1.0918034554e+00 
   2808.905 1.1232940674e+00 
   2809.551 1.0961477280e+00 
   2810.199 1.1098585129e+00 
   2810.845 1.0654073715e+00 
   2811.493 1.1500588417e+00 
   2812.140 1.0627153397e+00 
   2812.787 9.8814744949e-01 
   2813.436 1.0025235176e+00 
   2814.083 1.1193242073e+00 
   2814.732 9.0639982224e-01 
   2815.379 1.0514669418e+00 
   2816.029 9.9436750412e-01 
   2816.676 9.6468610764e-01 
   2817.324 9.7378387451e-01 
   2817.974 1.0193102837e+00 
   2818.622 8.8436307907e-01 
   2819.272 9.7667684555e-01 
   2819.921 9.5562467575e-01 
   2820.571 1.0776894569e+00 
   2821.220 1.1065651894e+00 
   2821.871 9.9888954163e-01 
   2822.520 9.8729867935e-01 
   2823.169 9.2769060135e-01 
   2823.820 9.4952526093e-01 
   2824.470 1.0293222427e+00 
   2825.121 1.0240595818e+00 
   2825.771 9.7573690414e-01 
   2826.423 1.0318256378e+00 
   2827.073 9.6674461365e-01 
   2827.723 9.8751831055e-01 
   2828.375 9.9233551025e-01 
   2829.026 9.9046926498e-01 
   2829.678 9.3810739517e-01 
   2830.329 9.5786218643e-01 
   2830.982 1.0088272095e+00 
   2831.633 9.5859947205e-01 
   2832.285 9.8056917191e-01 
   2832.938 1.0961085320e+00 
   2833.589 9.7272310257e-01 
   2834.243 9.4152088165e-01 
   2834.895 9.4394578934e-01 
   2835.549 1.0626230240e+00 
   2836.201 1.0354829788e+00 
   2836.853 1.0906268120e+00 
   2837.508 9.5016946793e-01 
   2838.160 9.1790285110e-01 
   2838.815 1.0127668381e+00 
   2839.468 1.0402818680e+00 
   2840.123 1.0098902702e+00 
   2840.776 9.7926855087e-01 
   2841.429 1.0056008339e+00 
   2842.085 9.6861419678e-01 
   2842.739 9.2291870117e-01 
   2843.394 9.6000566483e-01 
   2844.048 8.8403882980e-01 
   2844.704 9.3824653625e-01 
   2845.358 1.0089284897e+00 
   2846.013 9.8414745331e-01 
   2846.669 9.7467479706e-01 
   2847.324 8.8744153976e-01 
   2847.981 9.5363197327e-01 
   2848.636 9.8387489319e-01 
   2849.293 9.4112243652e-01 
   2849.948 1.0736344337e+00 
   2850.604 1.0810657501e+00 
   2851.261 1.0340094566e+00 
   2851.917 9.0897960663e-01 
   2852.575 9.7799530029e-01 
   2853.231 9.4749355316e-01 
   2853.889 1.0240333557e+00 
   2854.546 9.4585380554e-01 
   2855.202 9.6791143417e-01 
   2855.861 1.0244367599e+00 
   2856.518 1.0018817902e+00 
   2857.176 9.8005008698e-01 
   2857.834 1.0150293350e+00 
   2858.493 1.0467066765e+00 
   2859.150 9.8927154541e-01 
   2859.808 9.2805299759e-01 
   2860.467 1.0811351776e+00 
   2861.125 9.7954168320e-01 
   2861.785 1.0200385094e+00 
   2862.444 8.9756011963e-01 
   2863.104 1.0145340919e+00 
   2863.762 9.4056167603e-01 
   2864.421 1.0003069878e+00 
   2865.082 9.0835256577e-01 
   2865.741 8.6313123703e-01 
   2866.402 8.6772012711e-01 
   2867.061 8.5363702774e-01 
   2867.722 1.0020401955e+00 
   2868.382 1.0097128868e+00 
   2869.042 9.8596315384e-01 
   2869.703 9.7871580124e-01 
   2870.363 9.2997188568e-01 
   2871.025 9.2399587631e-01 
   2871.686 1.0188675880e+00 
   2872.348 1.0268102646e+00 
   2873.009 9.0676555634e-01 
   2873.671 8.6811494827e-01 
   2874.332 1.0851626396e+00 
   2874.994 9.7234945297e-01 
   2875.657 1.0225539207e+00 
   2876.318 9.7287673950e-01 
   2876.981 1.0167570114e+00 
   2877.643 9.2353200912e-01 
   2878.307 9.4351539612e-01 
   2878.969 9.2970943451e-01 
   2879.631 9.2137575150e-01 
   2880.295 9.3287935257e-01 
   2880.958 9.2411317825e-01 
   2881.622 9.8072690964e-01 
   2882.285 8.9605350494e-01 
   2882.950 9.1280012131e-01 
   2883.613 8.7780752182e-01 
   2884.276 1.1082461357e+00 
   2884.942 7.7502813339e-01 
   2885.605 9.9750099182e-01 
   2886.271 8.9584789276e-01 
   2886.935 8.4029207230e-01 
   2887.600 1.0478059769e+00 
   2888.265 9.6994295120e-01 
   2888.929 8.6157846451e-01 
   2889.595 9.1288595200e-01 
   2890.260 7.9513659477e-01 
   2890.927 1.0039402962e+00 
   2891.592 9.3927011490e-01 
   2892.258 8.6107025146e-01 
   2892.924 8.7007751465e-01 
   2893.589 1.0658911705e+00 
   2894.256 7.9842681885e-01 
   2894.922 9.6727371216e-01 
   2895.590 7.2389717102e-01 
   2896.256 9.2971105576e-01 
   2896.924 7.7987875938e-01 
   2897.590 9.7792243958e-01 
   2898.257 9.1394424438e-01 
   2898.925 8.7775831223e-01 
   2899.592 8.5941038132e-01 
   2900.261 8.7841062546e-01 
   2900.928 8.4410419464e-01 
   2901.597 8.7418127060e-01 
   2902.264 9.3496160507e-01 
   2902.932 9.0997123718e-01 
   2903.601 8.8209648132e-01 
   2904.269 8.7717275620e-01 
   2904.939 8.9931259155e-01 
   2905.607 8.9437952042e-01 
   2906.277 9.3479642868e-01 
   2906.946 1.0066852570e+00 
   2907.615 1.0214160919e+00 
   2908.285 8.6846828461e-01 
   2908.954 9.5008964539e-01 
   2909.625 8.9661865234e-01 
   2910.294 9.3394079208e-01 
   2910.966 9.1929731369e-01 
   2911.635 8.4630794525e-01 
   2912.305 8.5524425507e-01 
   2912.977 8.9437990189e-01 
   2913.647 9.4166746140e-01 
   2914.319 9.6404085159e-01 
   2914.989 8.6214437485e-01 
   2915.661 8.6452484131e-01 
   2916.332 8.6956596375e-01 
   2917.003 8.6408195496e-01 
   2917.676 8.6305875778e-01 
   2918.347 9.5976448059e-01 
   2919.020 9.3419466019e-01 
   2919.691 8.2535982132e-01 
   2920.365 9.3568115234e-01 
   2921.036 8.8314704895e-01 
   2921.708 1.0012531281e+00 
   2922.382 8.6936826706e-01 
   2923.054 8.6652793884e-01 
   2923.728 9.5823822021e-01 
   2924.401 8.9592142105e-01 
   2925.075 9.4345588684e-01 
   2925.748 9.5381507874e-01 
   2926.423 9.8495168686e-01 
   2927.096 9.9995727539e-01 
   2927.770 1.1896697998e+00 
   2928.445 9.2129144669e-01 
   2929.118 8.6121082306e-01 
   2929.794 9.6823339462e-01 
   2930.468 9.7942857742e-01 
   2931.144 7.9092202187e-01 
   2931.818 9.6793880463e-01 
   2932.492 1.0694828033e+00 
   2933.169 1.0266685486e+00 
   2933.843 1.0230120659e+00 
   2934.520 9.6354999542e-01 
   2935.195 8.2571306229e-01 
   2935.872 1.0716150284e+00 
   2936.547 9.0022726059e-01 
   2937.223 1.0112941742e+00 
   2937.900 8.9050321579e-01 
   2938.576 9.5814590454e-01 
   2939.254 9.0746002197e-01 
   2939.930 8.4999294281e-01 
   2940.608 8.6194305420e-01 
   2941.284 9.7547779083e-01 
   2941.961 8.9979429245e-01 
   2942.639 1.0625225067e+00 
   2943.316 9.2231225967e-01 
   2943.995 9.5235471725e-01 
   2944.672 9.2954797745e-01 
   2945.351 8.6877346039e-01 
   2946.029 9.2531204224e-01 
   2946.706 9.3176221848e-01 
   2947.386 9.2946119308e-01 
   2948.064 8.4054174423e-01 
   2948.744 8.3878021240e-01 
   2949.422 9.3746242523e-01 
   2950.102 9.2834730148e-01 
   2950.781 9.7336349487e-01 
   2951.460 9.1841192245e-01 
   2952.140 9.3132486343e-01 
   2952.820 8.3571281433e-01 
   2953.500 9.0271625519e-01 
   2954.180 9.9939947128e-01 
   2954.861 9.0398483276e-01 
   2955.541 9.7763700485e-01 
   2956.221 7.4211239815e-01 
   2956.903 9.1464796066e-01 
   2957.583 9.9033727646e-01 
   2958.265 9.0989131927e-01 
   2958.945 1.0732824326e+00 
   2959.628 8.6234645844e-01 
   2960.309 9.1197805405e-01 
   2960.990 8.6701402664e-01 
   2961.672 9.1598911285e-01 
   2962.354 9.1073589325e-01 
   2963.037 7.8973464966e-01 
   2963.718 8.0632095337e-01 
   2964.402 8.4038496017e-01 
   2965.084 1.0669172287e+00 
   2965.766 9.8186159134e-01 
   2966.450 9.0694007874e-01 
   2967.132 8.1345949173e-01 
   2967.816 9.7969398499e-01 
   2968.499 7.5877718925e-01 
   2969.184 9.0873403549e-01 
   2969.867 9.9706068039e-01 
   2970.550 8.9257621765e-01 
   2971.235 1.0392702103e+00 
   2971.919 8.4468698502e-01 
   2972.604 8.4732494354e-01 
   2973.288 7.9952063560e-01 
   2973.973 9.0949811935e-01 
   2974.657 8.8174152374e-01 
   2975.342 8.8151416779e-01 
   2976.028 9.7804660797e-01 
   2976.713 8.5497694016e-01 
   2977.399 7.3413939476e-01 
   2978.084 8.5629587173e-01 
   2978.771 9.7555046082e-01 
   2979.456 8.7055253983e-01 
   2980.143 9.9762001038e-01 
   2980.829 8.9961948395e-01 
   2981.514 1.0881277084e+00 
   2982.202 9.2106533051e-01 
   2982.888 9.7245159149e-01 
   2983.576 7.0350251198e-01 
   2984.262 9.3724975586e-01 
   2984.950 9.0175294876e-01 
   2985.637 1.0798648834e+00 
   2986.324 9.0874156952e-01 
   2987.012 9.8311920166e-01 
   2987.700 1.0159305573e+00 
   2988.389 9.6293821335e-01 
   2989.076 1.0022541046e+00 
   2989.765 9.1545104980e-01 
   2990.453 9.2279996872e-01 
   2991.141 1.0043461800e+00 
   2991.831 1.0112436295e+00 
   2992.519 8.1377944946e-01 
   2993.209 7.3391957283e-01 
   2993.898 9.8411731720e-01 
   2994.588 7.2969918251e-01 
   2995.277 8.9156503677e-01 
   2995.966 9.4996242523e-01 
   2996.657 8.7557048798e-01 
   2997.346 9.6383275986e-01 
   2998.037 8.6212491989e-01 
   2998.727 9.1264657974e-01 
   2999.419 8.9684724808e-01 
   3000.109 8.7091436386e-01 
   3000.799 8.5100994110e-01 
   3001.491 9.4603052139e-01 
   3002.181 9.4883813858e-01 
   3002.874 8.3862161636e-01 
   3003.564 9.1102218628e-01 
   3004.257 1.0843083382e+00 
   3004.948 9.9093208313e-01 
   3005.639 7.5669651031e-01 
   3006.332 8.2020721436e-01 
   3007.024 9.0554971695e-01 
   3007.718 8.2666864395e-01 
   3008.409 7.7905006409e-01 
   3009.103 7.7345299721e-01 
   3009.795 7.6761193275e-01 
   3010.488 7.0662584305e-01 
   3011.182 8.9287338257e-01 
   3011.875 9.5146656036e-01 
   3012.569 8.6413221359e-01 
   3013.262 9.8249797821e-01 
   3013.957 8.4371356964e-01 
   3014.651 8.8553180695e-01 
   3015.344 9.7356328964e-01 
   3016.039 7.2954883575e-01 
   3016.733 8.2939119339e-01 
   3017.429 9.3081645966e-01 
   3018.123 8.8427782059e-01 
   3018.819 7.9072604179e-01 
   3019.513 7.8769731522e-01 
   3020.208 8.6091051102e-01 
   3020.905 8.3325738907e-01 
   3021.599 7.8011498451e-01 
   3022.296 9.2033481598e-01 
   3022.992 9.4483079910e-01 
   3023.689 9.1460313797e-01 
   3024.384 8.7548799515e-01 
   3025.080 9.4942045212e-01 
   3025.778 9.5401172638e-01 
   3026.474 8.8796195984e-01 
   3027.172 9.4689378738e-01 
   3027.868 9.4769630432e-01 
   3028.566 9.9456110001e-01 
   3029.263 9.1941270828e-01 
   3029.960 8.1212511063e-01 
   3030.658 8.1872463226e-01 
   3031.356 8.5064020157e-01 
   3032.055 8.3067102432e-01 
   3032.752 8.5408668518e-01 
   3033.452 8.3120412827e-01 
   3034.149 9.3702239990e-01 
   3034.849 8.5365476608e-01 
   3035.547 9.0605487823e-01 
   3036.246 8.6612968445e-01 
   3036.946 8.3588781357e-01 
   3037.644 8.5016298294e-01 
   3038.345 8.1050920486e-01 
   3039.044 8.6219034195e-01 
   3039.745 8.7642736435e-01 
   3040.444 9.7457523346e-01 
   3041.143 9.6124610901e-01 
   3041.845 8.3436479568e-01 
   3042.544 8.3743934631e-01 
   3043.246 9.0197114944e-01 
   3043.946 7.5108838081e-01 
   3044.648 7.9286837578e-01 
   3045.348 8.6086082458e-01 
   3046.049 7.6193361282e-01 
   3046.751 7.3085250854e-01 
   3047.452 1.0305588722e+00 
   3048.155 8.2936687469e-01 
   3048.856 8.2760944366e-01 
   3049.559 8.4613065720e-01 
   3050.261 8.9396724701e-01 
   3050.963 8.1704816818e-01 
   3051.666 8.2993631363e-01 
   3052.368 8.2641868591e-01 
   3053.072 8.1608886719e-01 
   3053.774 7.9178204536e-01 
   3054.479 7.0393662453e-01 
   3055.181 9.0424537659e-01 
   3055.884 7.3032727242e-01 
   3056.589 9.1447687149e-01 
   3057.292 8.5394945145e-01 
   3057.997 8.8979158401e-01 
   3058.700 8.4985122681e-01 
   3059.406 9.2502107620e-01 
   3060.110 7.5597200394e-01 
   3060.814 9.0300989151e-01 
   3061.519 8.3494682312e-01 
   3062.224 8.2078256607e-01 
   3062.930 8.9617071152e-01 
   3063.634 8.2778472900e-01 
   3064.341 8.2410306931e-01 
   3065.046 8.4790248871e-01 
   3065.751 8.3232727051e-01 
   3066.458 7.7974448204e-01 
   3067.163 8.5516595840e-01 
   3067.871 7.9596185684e-01 
   3068.576 7.9632825851e-01 
   3069.284 8.0071468353e-01 
   3069.990 7.7435483932e-01 
   3070.696 7.9178309441e-01 
   3071.404 8.8846025467e-01 
   3072.111 9.2633571625e-01 
   3072.819 8.4261093140e-01 
   3073.526 8.7074556351e-01 
   3074.235 8.7323703766e-01 
   3074.942 9.4726533890e-01 
   3075.650 8.9208202362e-01 
   3076.359 8.5083847046e-01 
